Batch,ProductId
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0005,2489
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0011,1709
00076_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0196,869
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0087,2489
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0171,284
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0012,389
00071_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0039,1949
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0151,929
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0102,869
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0109,329
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0134,89
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0029,1589
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0160,1769
00077_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0022,404
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0010,269
00078_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0106,104
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0175,2249
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0160,389
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0049,2549
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0046,1949
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0147,1529
00070_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0149,1289
00070_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0030,989
00071_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0030,929
00071_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0077,2129
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0063,509
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0068,629
00069_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0017,1229
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0133,1649
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0007,989
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0040,1289
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0085,89
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0078,1109
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0134,1649
00075_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0011,1709
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0009,149
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0185,2309
00076_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0106,2489
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0133,1349
00075_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0037,569
00078_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0165,689
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0034,2429
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0101,89
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0080,2249
00076_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0194,2129
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0117,1349
00070_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0081,1109
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0100,2129
00070_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0085,749
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0047,989
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0008,29
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0163,989
00076_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0154,449
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0088,1349
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0085,44
00070_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0188,464
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0149,2369
00074_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0027,2489
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0036,1949
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0119,929
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0025,2309
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0116,2609
00076_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0150,689
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0161,2489
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0020,1529
00074_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0103,2549
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0195,104
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0094,1469
00074_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0037,629
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0152,1349
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0097,224
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0034,2309
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0022,209
00077_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0182,749
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0182,524
00078_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0178,1769
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0064,389
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0149,1409
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0022,569
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0039,1649
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0100,1889
00070_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,269
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0092,2129
00071_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0199,689
00071_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0180,209
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0117,1649
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0099,2009
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0081,929
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0098,2489
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0099,629
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0082,104
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0036,2429
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0020,104
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0012,569
00075_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0061,809
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0131,149
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0108,569
00076_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0098,464
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0078,2609
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_004_0024,2129
00078_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0106,2249
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0052,2249
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0185,1169
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0003,569
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0011,269
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0046,464
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0082,404
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0083,2189
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0122,1529
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0058,524
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0130,2189
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0085,629
00076_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0187,689
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0137,1709
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0198,1709
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0083,929
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0010,1649
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0072,2549
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0139,1169
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0111,1169
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0013,2129
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0002,869
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0056,1589
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0168,1049
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0147,2249
00074_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0017,404
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0118,1829
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0116,2069
00074_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0009,2549
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0001,284
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0177,524
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0082,44
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0083,689
00077_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0027,524
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0053,164
00078_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0115,2189
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0103,1529
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0096,1229
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0068,104
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0001,1349
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0174,1949
00070_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0029,2489
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0133,2009
00071_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0128,1229
00071_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0068,929
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0162,1229
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0040,509
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0166,269
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0066,1469
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,2429
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0145,224
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0056,569
00069_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0177,1289
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_001_0061,869
00075_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0033,2549
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0074,209
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0195,2369
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0013,1169
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0119,869
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0005,44
00078_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0116,689
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0003,269
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0026,2189
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0004,1409
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0014,2549
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0130,1769
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0143,2549
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0120,164
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0050,989
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0039,2009
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0143,1949
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0027,449
00076_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0056,2009
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0111,929
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0012,1829
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0010,2369
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0198,1469
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0135,44
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0167,449
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0127,404
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0079,1829
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0142,449
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0083,164
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0120,284
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0138,1829
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0143,2069
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0180,449
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0058,2429
00074_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0031,524
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0008,1889
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0154,1589
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0186,44
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0108,1649
00077_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0077,284
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0011,869
00078_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0127,569
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0069,344
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0011,2369
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0165,1229
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0165,1829
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0017,1289
00070_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0077,89
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0176,1769
00071_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0176,1949
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0186,44
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0097,1829
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0138,989
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0119,44
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0107,1589
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0173,1949
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_009_0169,1169
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0049,344
00069_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0016,2609
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0068,149
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0147,464
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0160,344
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0117,2609
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0054,2069
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0007,2189
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0167,2129
00078_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0033,209
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0143,1349
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0108,1949
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0075,1709
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0062,2129
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0098,1589
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0015,524
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0133,1949
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0002,1049
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0033,524
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_007_0167,44
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0152,869
00076_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0140,509
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0142,1169
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0060,929
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0073,809
00075_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0001,1169
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0078,524
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0096,2249
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_013_0069,1049
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0124,89
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0119,524
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0089,2609
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0037,689
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_013_0033,2609
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0186,1409
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0070,2249
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_003_0071,1769
00074_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0063,1529
00072_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0096,629
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0120,89
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_008_0088,2609
00075_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0097,404
00077_0102_MIA_GRND_FLOOR_AREA_01_ST_20_009_0173,809
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0116,509
00078_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0050,1169
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0096,509
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0103,284
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0012,1529
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0104,269
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0187,569
00070_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0179,1709
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0156,1649
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0123,389
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0004,1529
00069_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0058,344
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0068,1109
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0139,869
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_012_0052,1529
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0035,1709
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0090,449
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0073,2009
00069_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0172,2429
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_010_0170,2189
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0138,1949
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0081,284
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0118,1949
00077_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0146,524
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0076,929
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0135,509
00078_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0062,1889
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0010,869
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0111,44
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0183,809
00076_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0039,344
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0164,2249
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0093,464
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0032,2249
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0085,2609
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0022,2429
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0134,1649
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0075,1109
00076_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0088,1109
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0091,869
00073_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0126,809
00071_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0095,689
00075_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0096,29
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_018_0098,1829
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0052,1769
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_014_0008,2129
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0113,344
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0148,209
00077_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0085,344
00074_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0171,2489
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0120,344
00075_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0071,449
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0032,29
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_008_0112,269
00074_0104_MIA_GRND_FLOOR_AREA_01_ST_20_020_0072,1409
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0062,389
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_005_0037,1829
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0014,2129
00075_0103_MIA_GRND_FLOOR_AREA_01_ST_20_015_0029,569
00077_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0150,464
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0159,809
00078_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0071,2249
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_020_0200,1289
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0034,869
00074_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_016_0056,209
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0031,1829
00069_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0065,1769
00070_0103_MIA_GRND_FLOOR_AREA_01_ST_20_017_0181,1469
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_012_0068,269
00072_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_005_0045,1709
00072_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0192,1289
00070_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_006_0086,1829
00076_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_002_0022,404
00069_0103_MIA_GRND_FLOOR_AREA_01_ST_20_018_0122,389
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_015_0175,209
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0132,209
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_011_0071,1769
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_006_0050,1349
00069_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0163,869
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0177,509
00076_0102_MIA_GRND_FLOOR_AREA_01_ST_20_001_0033,269
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0036,629
00073_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_019_0119,629
00077_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_017_0037,104
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_011_0011,569
00076_0102_MIA_GRND_FLOOR_AREA_01_ST_20_004_0192,1169
00078_0102_MIA_GRND_FLOOR_AREA_01_ST_20_007_0027,1289
00072_0103_MIA_GRND_FLOOR_AREA_01_ST_20_016_0198,2309
00069_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_014_0174,224
00073_0102_MIA_GRND_FLOOR_AREA_01_ST_20_010_0042,1769
00077_0101_MIA_GRND_FLOOR_AREA_01_GM_2_5_AX_003_0043,2369
00073_0104_MIA_GRND_FLOOR_AREA_01_ST_20_019_0058,2489
00071_0102_MIA_GRND_FLOOR_AREA_01_ST_20_002_0106,2369
