Id,Date,Amount,ExpectedDeliveryDate,DeliveryLocation,CustomerId,Status,StatusDate,Quantity,QuantityProuced,ExpectedCompletionDate,ProductId
11055,18-06-2019,261096,17-07-2019,,675,0,,7912,0,,53
11056,23-02-2019,101796,30-03-2019,,675,0,,2994,0,,49
11057,13-08-2019,57460,25-09-2019,,676,0,,1690,0,,49
11058,29-12-2019,158000,14-01-2020,,676,0,,7900,0,,17
11059,08-12-2019,10046,15-01-2020,,676,0,,8736,0,,10
11060,05-11-2019,182001,29-11-2019,,676,0,,5871,0,,46
11061,18-02-2019,180180,10-03-2019,,676,0,,5460,0,,41
11062,22-09-2019,239850,25-10-2019,,676,0,,9594,0,,25
11063,16-06-2019,275007,18-07-2019,,676,0,,9483,0,,39
11064,14-04-2019,127680,16-05-2019,,676,0,,6080,0,,44
11065,05-02-2019,9360,17-03-2019,,676,0,,4500,0,,6
11066,29-05-2019,2576,09-06-2019,,676,0,,1145,0,,8
11067,18-10-2019,231072,30-10-2019,,676,0,,7221,0,,38
11068,23-07-2019,78336,16-08-2019,,676,0,,3264,0,,40
11069,20-12-2019,181974,09-01-2020,,676,0,,6999,0,,5
11070,05-05-2019,140118,30-05-2019,,676,0,,4246,0,,27
11071,11-03-2019,159390,09-04-2019,,676,0,,4830,0,,27
11072,17-05-2019,43975,01-06-2019,,676,0,,1759,0,,35
11073,10-12-2019,7838,21-12-2019,,676,0,,6816,0,,10
11074,11-12-2019,46800,07-01-2020,,676,0,,1872,0,,35
11075,28-04-2019,280632,04-06-2019,,676,0,,8504,0,,53
11076,16-05-2019,138606,23-06-2019,,677,0,,5331,0,,5
11077,27-01-2019,229608,09-02-2019,,677,0,,9567,0,,11
11078,16-10-2019,198692,21-11-2019,,677,0,,7642,0,,21
11079,30-08-2019,115920,02-10-2019,,677,0,,4830,0,,36
11080,03-01-2019,38571,11-02-2019,,677,0,,1677,0,,7
11081,10-07-2019,22815,16-08-2019,,677,0,,845,0,,50
11082,20-07-2019,118248,02-09-2019,,677,0,,4927,0,,11
11083,10-06-2019,230086,14-07-2019,,677,0,,7934,0,,13
11084,06-09-2019,4560,20-09-2019,,677,0,,1824,0,,14
11085,18-02-2019,71415,18-03-2019,,677,0,,2645,0,,3
11086,17-08-2019,7061,11-09-2019,,677,0,,5649,0,,2
11087,25-03-2019,90300,11-04-2019,,677,0,,4515,0,,29
11088,20-08-2019,209902,31-08-2019,,677,0,,7238,0,,39
11089,03-11-2019,85563,30-11-2019,,677,0,,3169,0,,47
11090,27-12-2019,37590,08-02-2020,,677,0,,1253,0,,48
11091,19-11-2019,4420,29-12-2019,,677,0,,130,0,,49
11092,17-11-2019,137232,27-11-2019,,678,0,,5718,0,,36
11093,23-03-2019,110040,05-05-2019,,678,0,,5502,0,,17
11094,30-05-2019,119112,20-06-2019,,678,0,,4254,0,,30
11095,23-04-2019,139080,06-05-2019,,678,0,,5795,0,,51
11096,30-09-2019,19302,18-10-2019,,679,0,,9280,0,,6
11097,16-04-2019,39928,13-05-2019,,679,0,,1736,0,,33
11098,21-08-2019,71890,06-09-2019,,679,0,,2765,0,,5
11099,16-10-2019,181566,28-10-2019,,679,0,,5502,0,,41
11100,03-03-2019,209219,16-04-2019,,680,0,,6749,0,,46
11101,11-04-2019,4738,30-04-2019,,680,0,,2632,0,,16
11102,23-10-2019,168100,07-11-2019,,680,0,,6724,0,,35
11103,01-09-2019,212815,11-10-2019,,680,0,,6865,0,,19
11104,19-02-2019,5654,23-03-2019,,680,0,,3141,0,,16
11105,13-03-2019,13520,25-03-2019,,680,0,,676,0,,29
11106,19-09-2019,246624,06-10-2019,,680,0,,8808,0,,30
11107,02-03-2019,138072,25-03-2019,,680,0,,6276,0,,24
11108,10-11-2019,64077,04-12-2019,,680,0,,2067,0,,42
11109,12-07-2019,91410,10-08-2019,,680,0,,2770,0,,27
11110,25-06-2019,235425,07-07-2019,,680,0,,9417,0,,26
11111,11-07-2019,74820,23-08-2019,,680,0,,3741,0,,17
11112,11-04-2019,300220,09-05-2019,,680,0,,8830,0,,23
11113,23-07-2019,6682,18-08-2019,,680,0,,257,0,,5
11114,29-12-2019,124108,28-01-2020,,681,0,,5396,0,,7
11115,11-06-2019,104624,30-06-2019,,681,0,,4024,0,,21
11116,23-03-2019,24244,24-04-2019,,681,0,,1102,0,,24
11117,28-06-2019,281190,29-07-2019,,681,0,,9373,0,,48
11118,25-08-2019,222611,05-09-2019,,681,0,,7181,0,,42
11119,16-06-2019,251472,28-06-2019,,681,0,,8112,0,,19
11120,19-11-2019,238656,17-12-2019,,681,0,,9944,0,,40
11121,07-09-2019,11142,27-09-2019,,681,0,,4457,0,,14
11122,19-02-2019,42315,04-04-2019,,681,0,,1365,0,,19
11123,01-03-2019,283734,11-04-2019,,681,0,,8598,0,,53
11124,16-04-2019,63045,29-05-2019,,681,0,,2335,0,,34
11125,06-04-2019,222387,23-04-2019,,681,0,,6739,0,,41
11126,03-08-2019,159126,21-08-2019,,681,0,,7233,0,,24
11127,28-04-2019,215615,28-05-2019,,681,0,,7435,0,,13
11128,12-11-2019,48150,14-12-2019,,681,0,,1926,0,,35
11129,27-10-2019,8282,30-11-2019,,681,0,,6626,0,,2
11130,10-02-2019,214551,26-02-2019,,681,0,,6921,0,,42
11131,13-09-2019,14580,12-10-2019,,681,0,,486,0,,48
11132,31-08-2019,171650,28-09-2019,,681,0,,6866,0,,26
11133,28-12-2019,137200,19-01-2020,,681,0,,4900,0,,37
11134,31-03-2019,166671,09-05-2019,,681,0,,6173,0,,34
11135,24-02-2019,129168,27-03-2019,,681,0,,5382,0,,11
11136,25-10-2019,240448,05-11-2019,,681,0,,7514,0,,43
11137,29-06-2019,7889,27-07-2019,,681,0,,343,0,,7
11138,30-03-2019,6943,02-05-2019,,681,0,,6037,0,,12
11139,28-08-2019,223244,22-09-2019,,681,0,,7973,0,,9
11140,03-02-2019,20336,06-03-2019,,682,0,,9038,0,,8
11141,16-02-2019,279232,29-03-2019,,682,0,,8726,0,,38
11142,29-03-2019,952,27-04-2019,,682,0,,34,0,,37
11143,17-03-2019,101898,21-04-2019,,682,0,,3774,0,,47
11144,18-07-2019,256041,31-08-2019,,682,0,,8829,0,,39
11145,07-03-2019,278458,04-04-2019,,683,0,,9602,0,,1
11146,30-11-2019,83100,23-12-2019,,683,0,,4155,0,,29
11147,08-04-2019,10775,11-05-2019,,683,0,,4310,0,,14
11148,15-08-2019,61875,14-09-2019,,683,0,,2475,0,,35
11149,16-09-2019,108840,09-10-2019,,683,0,,3628,0,,32
11150,29-03-2019,17803,03-05-2019,,683,0,,8559,0,,6
11151,20-08-2019,151648,21-09-2019,,683,0,,4739,0,,43
11152,19-11-2019,35090,14-12-2019,,683,0,,1210,0,,39
11153,19-08-2019,66332,11-09-2019,,683,0,,2369,0,,9
11154,02-02-2019,75,20-02-2019,,683,0,,65,0,,12
11155,21-04-2019,60102,07-05-2019,,683,0,,2226,0,,34
11156,05-01-2019,25326,12-02-2019,,683,0,,1206,0,,31
11157,01-03-2019,45724,23-03-2019,,683,0,,1988,0,,7
11158,19-06-2019,19925,24-07-2019,,683,0,,797,0,,26
11159,01-03-2019,10472,06-04-2019,,683,0,,374,0,,30
11160,05-07-2019,273088,21-07-2019,,683,0,,8534,0,,43
11161,23-12-2019,11827,06-01-2020,,683,0,,5686,0,,6
11162,27-04-2019,219780,09-05-2019,,683,0,,8140,0,,3
11163,07-05-2019,235625,05-06-2019,,683,0,,8125,0,,13
11164,17-03-2019,49608,29-03-2019,,683,0,,2067,0,,36
11165,21-02-2019,296,24-03-2019,,683,0,,257,0,,10
11166,07-11-2019,8901,25-11-2019,,683,0,,7740,0,,10
11167,20-07-2019,122048,25-08-2019,,683,0,,3814,0,,38
11168,07-05-2019,139460,16-06-2019,,684,0,,6973,0,,29
11169,11-09-2019,16268,24-10-2019,,684,0,,6507,0,,14
11170,08-10-2019,7812,23-10-2019,,684,0,,4340,0,,16
11171,21-04-2019,261549,28-05-2019,,684,0,,9687,0,,22
11172,28-07-2019,61571,29-08-2019,,684,0,,2677,0,,15
11173,28-10-2019,161400,02-12-2019,,684,0,,6725,0,,11
11174,11-12-2019,19498,22-01-2020,,684,0,,7799,0,,14
11175,26-03-2019,10024,21-04-2019,,684,0,,4819,0,,6
11176,19-06-2019,144708,11-07-2019,,685,0,,4668,0,,42
11177,19-05-2019,36792,05-06-2019,,685,0,,1314,0,,37
11178,06-06-2019,215618,03-07-2019,,685,0,,8293,0,,21
11179,04-02-2019,143869,16-03-2019,,685,0,,4961,0,,39
11180,09-07-2019,184425,23-07-2019,,685,0,,7377,0,,35
11181,12-03-2019,51064,21-04-2019,,686,0,,1964,0,,5
11182,30-12-2019,108314,12-01-2020,,686,0,,3494,0,,46
11183,21-02-2019,6205,26-03-2019,,686,0,,4964,0,,2
11184,31-10-2019,79359,18-11-2019,,686,0,,3779,0,,44
11185,19-12-2019,17154,11-01-2020,,686,0,,9530,0,,16
11186,22-08-2019,12771,02-09-2019,,686,0,,473,0,,50
11187,13-12-2019,263709,10-01-2020,,686,0,,9767,0,,34
11188,09-02-2019,156882,16-03-2019,,686,0,,4754,0,,27
11189,14-02-2019,211761,06-03-2019,,686,0,,9207,0,,7
11190,02-05-2019,58032,20-05-2019,,686,0,,1872,0,,42
11191,14-01-2019,142620,26-01-2019,,687,0,,7131,0,,29
11192,05-02-2019,142870,02-03-2019,,687,0,,5495,0,,21
11193,07-11-2019,62353,12-12-2019,,687,0,,2711,0,,15
11194,28-06-2019,249330,09-08-2019,,687,0,,8311,0,,48
11195,21-09-2019,194724,08-10-2019,,687,0,,7212,0,,47
11196,06-10-2019,9855,01-11-2019,,687,0,,4380,0,,8
11197,26-01-2019,22512,27-02-2019,,687,0,,938,0,,36
11198,18-05-2019,147269,12-06-2019,,687,0,,6403,0,,33
11199,30-01-2019,90816,07-03-2019,,687,0,,2838,0,,43
11200,08-05-2019,49561,21-06-2019,,687,0,,1709,0,,39
11201,12-07-2019,190867,18-08-2019,,687,0,,6157,0,,19
11202,06-03-2019,143050,23-03-2019,,687,0,,5722,0,,25
11203,06-08-2019,198152,01-09-2019,,687,0,,5828,0,,49
11204,30-03-2019,19041,01-05-2019,,687,0,,577,0,,53
11205,24-06-2019,29233,13-07-2019,,688,0,,943,0,,19
11206,26-11-2019,188067,15-12-2019,,688,0,,5699,0,,41
11207,03-10-2019,8153,14-10-2019,,688,0,,4659,0,,18
11208,05-07-2019,12380,27-07-2019,,688,0,,6878,0,,16
11209,08-10-2019,231950,19-11-2019,,688,0,,9278,0,,35
11210,22-06-2019,72333,12-07-2019,,688,0,,2679,0,,3
11211,15-10-2019,9259,04-11-2019,,688,0,,8051,0,,12
11212,22-08-2019,5406,25-09-2019,,688,0,,2599,0,,6
11213,27-01-2019,205011,10-02-2019,,688,0,,7593,0,,47
11214,25-06-2019,12838,16-07-2019,,688,0,,7336,0,,18
11215,12-11-2019,181600,25-11-2019,,688,0,,9080,0,,29
11216,18-09-2019,192880,21-10-2019,,688,0,,9644,0,,29
11217,26-01-2019,224866,06-02-2019,,688,0,,7754,0,,39
11218,10-11-2019,8380,20-12-2019,,688,0,,419,0,,29
11219,21-10-2019,55440,27-11-2019,,688,0,,2772,0,,17
11220,29-04-2019,188730,11-06-2019,,688,0,,6990,0,,28
11221,21-03-2019,76787,19-04-2019,,688,0,,2477,0,,19
11222,22-01-2019,6163,25-02-2019,,688,0,,5359,0,,12
11223,25-04-2019,78386,04-06-2019,,688,0,,3563,0,,24
11224,29-06-2019,155169,12-07-2019,,688,0,,5747,0,,45
11225,20-12-2019,78192,21-01-2020,,688,0,,2896,0,,22
11226,18-05-2019,135072,08-06-2019,,689,0,,5628,0,,40
11227,14-08-2019,207291,19-09-2019,,689,0,,9871,0,,44
11228,07-04-2019,251602,20-04-2019,,689,0,,9677,0,,21
11229,18-12-2019,65348,01-01-2020,,689,0,,2108,0,,42
11230,22-08-2019,82592,05-09-2019,,689,0,,2848,0,,13
11231,08-10-2019,215865,29-10-2019,,689,0,,7995,0,,28
11232,17-08-2019,151872,05-09-2019,,689,0,,5424,0,,37
11233,01-09-2019,52164,10-10-2019,,689,0,,1932,0,,47
11234,30-10-2019,129298,02-12-2019,,689,0,,4973,0,,21
11235,03-08-2019,99902,14-09-2019,,689,0,,4541,0,,24
11236,01-07-2019,95328,18-07-2019,,689,0,,2979,0,,38
11237,29-01-2019,8021,20-02-2019,,689,0,,4456,0,,16
11238,24-05-2019,64272,22-06-2019,,689,0,,2678,0,,52
11239,18-11-2019,188600,14-12-2019,,689,0,,9430,0,,17
11240,09-12-2019,216150,26-12-2019,,689,0,,8646,0,,35
11241,31-01-2019,193620,11-02-2019,,689,0,,6915,0,,9
11242,21-01-2019,17523,04-02-2019,,689,0,,649,0,,50
11243,05-09-2019,162552,18-09-2019,,689,0,,6252,0,,21
11244,14-07-2019,7530,13-08-2019,,689,0,,3012,0,,14
11245,12-12-2019,43025,03-01-2020,,689,0,,1721,0,,26
11246,19-03-2019,97848,04-04-2019,,690,0,,3624,0,,28
11247,14-09-2019,70686,30-09-2019,,690,0,,2142,0,,41
11248,24-10-2019,84800,06-11-2019,,690,0,,2650,0,,38
11249,24-04-2019,66960,04-06-2019,,690,0,,3348,0,,29
11250,15-10-2019,150160,11-11-2019,,690,0,,7508,0,,29
11251,19-11-2019,143364,30-12-2019,,690,0,,5514,0,,5
11252,20-02-2019,199525,16-03-2019,,690,0,,8675,0,,7
11253,23-07-2019,178410,28-08-2019,,690,0,,5947,0,,48
11254,22-07-2019,177464,02-08-2019,,690,0,,6338,0,,9
11255,31-12-2019,832,30-01-2020,,690,0,,26,0,,43
11256,14-01-2019,269490,04-02-2019,,690,0,,8983,0,,32
11257,22-01-2019,3004,05-02-2019,,690,0,,2612,0,,10
11258,08-08-2019,9406,14-09-2019,,690,0,,6271,0,,4
11259,10-02-2019,177537,27-02-2019,,690,0,,5727,0,,42
11260,22-04-2019,9826,21-05-2019,,690,0,,8544,0,,12
11261,11-10-2019,96741,19-11-2019,,690,0,,3583,0,,3
11262,11-01-2019,64750,08-02-2019,,690,0,,2590,0,,25
11263,29-09-2019,190593,10-10-2019,,690,0,,7059,0,,28
11264,18-01-2019,129651,28-02-2019,,690,0,,5637,0,,33
11265,08-10-2019,169260,07-11-2019,,690,0,,6510,0,,21
11266,27-03-2019,97266,23-04-2019,,690,0,,3741,0,,5
11267,22-08-2019,81055,22-09-2019,,690,0,,2795,0,,1
11268,10-01-2019,71668,18-02-2019,,690,0,,3116,0,,7
11269,25-01-2019,113764,04-03-2019,,690,0,,3346,0,,49
11270,11-12-2019,470,10-01-2020,,690,0,,409,0,,10
11271,21-09-2019,178542,02-10-2019,,690,0,,6867,0,,21
11272,24-10-2019,2674,05-11-2019,,690,0,,1528,0,,18
11273,06-01-2019,310880,04-02-2019,,690,0,,9715,0,,43
11274,01-10-2019,224370,31-10-2019,,690,0,,8310,0,,3
11275,24-11-2019,116073,13-12-2019,,691,0,,4299,0,,47
11276,07-08-2019,183876,25-08-2019,,691,0,,5572,0,,41
11277,27-10-2019,8057,09-11-2019,,692,0,,4604,0,,18
11278,12-07-2019,12070,05-08-2019,,692,0,,355,0,,49
11279,01-09-2019,34200,07-10-2019,,692,0,,1425,0,,52
11280,20-01-2019,291121,09-02-2019,,693,0,,9391,0,,42
11281,13-07-2019,43308,19-08-2019,,693,0,,1604,0,,50
11282,14-07-2019,2667,08-08-2019,,693,0,,2319,0,,12
11283,04-03-2019,115680,30-03-2019,,693,0,,4820,0,,51
11284,13-05-2019,127533,12-06-2019,,693,0,,6073,0,,31
11285,04-07-2019,8091,14-07-2019,,693,0,,4495,0,,16
11286,05-09-2019,140724,05-10-2019,,693,0,,5212,0,,28
11287,21-01-2019,222156,03-03-2019,,693,0,,8228,0,,28
11288,19-06-2019,2926,19-07-2019,,693,0,,1951,0,,4
11289,11-02-2019,6531,13-03-2019,,693,0,,5679,0,,10
11290,28-06-2019,41304,31-07-2019,,693,0,,1721,0,,11
11291,21-07-2019,12045,19-08-2019,,693,0,,6883,0,,18
11292,26-09-2019,2246,21-10-2019,,693,0,,1497,0,,4
11293,14-01-2019,4494,29-01-2019,,693,0,,3908,0,,12
11294,10-06-2019,133515,01-07-2019,,693,0,,4945,0,,34
11295,10-03-2019,3256,21-03-2019,,693,0,,148,0,,24
11296,20-09-2019,50928,09-10-2019,,693,0,,2122,0,,36
11297,06-03-2019,170016,01-04-2019,,693,0,,8096,0,,44
11298,15-01-2019,31806,12-02-2019,,693,0,,1178,0,,50
11299,03-01-2019,50355,07-02-2019,,693,0,,1865,0,,3
11300,13-06-2019,138477,10-07-2019,,693,0,,4467,0,,19
11301,08-04-2019,103598,03-05-2019,,693,0,,4709,0,,24
11302,22-08-2019,107184,08-09-2019,,693,0,,3828,0,,30
11303,24-03-2019,243360,19-04-2019,,693,0,,9360,0,,21
11304,23-04-2019,196898,03-05-2019,,693,0,,7573,0,,21
11305,23-11-2019,54960,29-12-2019,,693,0,,2290,0,,51
11306,28-01-2019,11048,26-02-2019,,693,0,,9607,0,,12
11307,28-07-2019,8390,31-08-2019,,694,0,,4794,0,,18
11308,15-08-2019,299212,29-08-2019,,694,0,,9652,0,,42
11309,06-07-2019,38097,31-07-2019,,694,0,,1411,0,,28
11310,05-07-2019,178467,15-08-2019,,694,0,,5757,0,,46
11311,30-05-2019,83430,26-06-2019,,694,0,,3090,0,,22
11312,06-04-2019,137931,17-05-2019,,694,0,,5997,0,,7
11313,20-09-2019,303986,13-10-2019,,694,0,,9806,0,,46
11314,05-07-2019,10737,24-07-2019,,694,0,,7158,0,,4
11315,19-09-2019,26352,30-09-2019,,694,0,,976,0,,34
11316,07-09-2019,2316,19-09-2019,,694,0,,1853,0,,2
11317,28-09-2019,66700,01-11-2019,,694,0,,2668,0,,35
11318,02-06-2019,138159,26-06-2019,,694,0,,5117,0,,3
11319,31-12-2019,181443,12-01-2020,,694,0,,5853,0,,46
11320,21-05-2019,126356,20-06-2019,,694,0,,4076,0,,19
11321,21-04-2019,19140,02-06-2019,,694,0,,638,0,,48
11322,28-03-2019,63330,15-04-2019,,694,0,,2111,0,,48
11323,11-09-2019,256490,01-10-2019,,694,0,,9865,0,,5
11324,06-12-2019,296701,19-12-2019,,694,0,,9571,0,,19
11325,25-09-2019,74088,02-11-2019,,694,0,,2744,0,,28
11326,13-11-2019,111021,26-12-2019,,694,0,,4827,0,,20
11327,07-01-2019,159360,26-01-2019,,694,0,,7968,0,,29
11328,08-05-2019,67740,18-06-2019,,694,0,,2258,0,,48
11329,28-06-2019,92862,24-07-2019,,694,0,,4422,0,,44
11330,08-05-2019,81048,16-06-2019,,695,0,,3377,0,,40
11331,17-12-2019,115104,27-01-2020,,695,0,,3488,0,,53
11332,17-03-2019,224089,29-04-2019,,695,0,,9743,0,,20
11333,19-02-2019,140507,12-03-2019,,695,0,,6109,0,,20
11334,02-07-2019,228520,26-07-2019,,695,0,,7880,0,,13
11335,04-06-2019,243903,05-07-2019,,695,0,,7391,0,,53
11336,05-07-2019,203625,26-07-2019,,695,0,,8145,0,,26
11337,19-03-2019,9795,22-04-2019,,695,0,,8517,0,,10
11338,05-03-2019,21476,27-03-2019,,695,0,,767,0,,30
11339,28-06-2019,65175,06-08-2019,,695,0,,2607,0,,26
11340,22-11-2019,40797,03-01-2020,,695,0,,1511,0,,34
11341,26-01-2019,12528,21-02-2019,,695,0,,8352,0,,4
11342,19-03-2019,23112,12-04-2019,,695,0,,856,0,,50
11343,26-08-2019,166806,09-10-2019,,696,0,,6178,0,,47
11344,08-05-2019,71904,17-06-2019,,696,0,,2568,0,,30
11345,02-04-2019,222408,17-04-2019,,696,0,,9267,0,,40
11346,23-01-2019,244466,09-02-2019,,696,0,,7886,0,,46
11347,05-05-2019,260430,15-05-2019,,696,0,,8681,0,,48
11348,27-05-2019,104274,12-06-2019,,696,0,,3862,0,,47
11349,07-05-2019,13511,06-06-2019,,696,0,,6005,0,,8
11350,28-03-2019,27524,14-04-2019,,696,0,,983,0,,30
11351,09-09-2019,72336,01-10-2019,,696,0,,2192,0,,41
11352,26-07-2019,150811,14-08-2019,,696,0,,6557,0,,20
11353,23-01-2019,256473,04-03-2019,,696,0,,9499,0,,3
11354,19-11-2019,109284,19-12-2019,,696,0,,3903,0,,30
11355,23-07-2019,228930,21-08-2019,,696,0,,7631,0,,32
11356,12-02-2019,209583,28-02-2019,,696,0,,7227,0,,1
11357,09-06-2019,131949,17-07-2019,,696,0,,4887,0,,34
11358,10-11-2019,4727,08-12-2019,,696,0,,2701,0,,18
11359,25-01-2019,4780,11-02-2019,,696,0,,2298,0,,6
11360,16-10-2019,196213,18-11-2019,,696,0,,8531,0,,20
11361,16-06-2019,69714,15-07-2019,,696,0,,2582,0,,47
11362,25-04-2019,229365,23-05-2019,,696,0,,8495,0,,3
11363,24-07-2019,183596,21-08-2019,,696,0,,6557,0,,37
11364,02-05-2019,243480,05-06-2019,,696,0,,8116,0,,48
11365,02-09-2019,85882,14-10-2019,,696,0,,3734,0,,15
11366,30-10-2019,27729,10-11-2019,,696,0,,1027,0,,47
11367,11-01-2019,2799,23-02-2019,,696,0,,2239,0,,2
11368,28-10-2019,159984,30-11-2019,,696,0,,6666,0,,11
11369,30-04-2019,246105,28-05-2019,,696,0,,9115,0,,45
11370,22-08-2019,141504,24-09-2019,,697,0,,5896,0,,52
11371,10-12-2019,298,21-01-2020,,697,0,,238,0,,2
11372,16-06-2019,7251,28-07-2019,,697,0,,6305,0,,10
11373,09-02-2019,238728,07-03-2019,,697,0,,9947,0,,40
11374,01-01-2019,14175,08-02-2019,,697,0,,525,0,,28
11375,30-11-2019,30130,23-12-2019,,697,0,,1310,0,,7
11376,31-12-2019,64770,10-01-2020,,697,0,,1905,0,,49
11377,01-06-2019,158560,18-06-2019,,697,0,,4955,0,,43
11378,24-04-2019,39325,18-05-2019,,697,0,,1573,0,,26
11379,09-04-2019,7808,09-05-2019,,697,0,,5205,0,,4
11380,12-11-2019,70850,25-11-2019,,697,0,,2834,0,,25
11381,19-01-2019,27900,20-02-2019,,697,0,,930,0,,48
11382,12-04-2019,242541,12-05-2019,,697,0,,8983,0,,50
11383,06-07-2019,208852,26-07-2019,,698,0,,7459,0,,37
11384,04-10-2019,15608,09-11-2019,,698,0,,8671,0,,16
11385,23-06-2019,66240,07-07-2019,,698,0,,3312,0,,17
11386,18-02-2019,5193,31-03-2019,,698,0,,4516,0,,12
11387,22-03-2019,176280,18-04-2019,,698,0,,8814,0,,29
11388,14-05-2019,274725,26-05-2019,,698,0,,8325,0,,41
11389,05-03-2019,246450,27-03-2019,,698,0,,9858,0,,25
11390,24-12-2019,19770,08-01-2020,,698,0,,7908,0,,14
11391,03-04-2019,223542,29-04-2019,,698,0,,6774,0,,27
11392,04-10-2019,1711,01-11-2019,,698,0,,1488,0,,12
11393,16-11-2019,135405,20-12-2019,,699,0,,5015,0,,22
11394,24-08-2019,37632,07-10-2019,,699,0,,1568,0,,52
11395,23-02-2019,128331,20-03-2019,,699,0,,4753,0,,50
11396,05-06-2019,11037,17-07-2019,,699,0,,6307,0,,18
11397,09-09-2019,22920,19-09-2019,,699,0,,764,0,,32
11398,12-01-2019,182280,07-02-2019,,699,0,,5880,0,,19
11399,02-09-2019,18387,30-09-2019,,699,0,,8172,0,,8
11400,07-09-2019,205828,28-09-2019,,699,0,,7351,0,,9
11401,03-02-2019,204000,16-02-2019,,699,0,,8160,0,,26
11402,02-01-2019,174048,09-02-2019,,699,0,,7252,0,,40
11403,09-11-2019,57122,23-11-2019,,699,0,,2197,0,,5
11404,11-02-2019,136266,21-03-2019,,699,0,,5241,0,,21
11405,27-10-2019,56875,09-12-2019,,699,0,,2275,0,,26
11406,01-06-2019,211464,15-07-2019,,699,0,,6408,0,,27
11407,18-03-2019,140112,05-04-2019,,700,0,,5838,0,,36
11408,10-12-2019,231216,22-01-2020,,700,0,,9634,0,,51
11409,20-06-2019,193471,26-07-2019,,700,0,,6241,0,,46
11410,26-07-2019,289217,22-08-2019,,700,0,,9973,0,,13
11411,13-10-2019,87864,22-11-2019,,700,0,,3138,0,,30
11412,21-03-2019,175808,02-05-2019,,700,0,,5494,0,,43
11413,11-01-2019,169830,20-02-2019,,700,0,,5661,0,,48
11414,25-05-2019,6550,20-06-2019,,700,0,,3743,0,,18
11415,17-08-2019,4764,10-09-2019,,700,0,,4143,0,,12
11416,21-06-2019,125448,29-07-2019,,700,0,,5227,0,,36
11417,12-04-2019,167805,18-05-2019,,700,0,,6215,0,,50
11418,28-12-2019,233558,27-01-2020,,700,0,,8983,0,,21
11419,20-03-2019,280352,20-04-2019,,700,0,,8761,0,,43
11420,05-05-2019,145855,08-06-2019,,700,0,,4705,0,,46
11421,19-10-2019,1525,22-11-2019,,701,0,,847,0,,16
11422,03-07-2019,87060,21-07-2019,,701,0,,2902,0,,48
11423,12-10-2019,104571,11-11-2019,,701,0,,3873,0,,3
11424,24-09-2019,56133,19-10-2019,,701,0,,2079,0,,45
11425,03-08-2019,58342,27-08-2019,,701,0,,1882,0,,42
11426,23-10-2019,76705,05-12-2019,,701,0,,3335,0,,7
11427,21-10-2019,667,03-11-2019,,701,0,,23,0,,13
11428,16-02-2019,224073,27-03-2019,,701,0,,8299,0,,34
11429,26-06-2019,151368,08-08-2019,,701,0,,6307,0,,52
11430,29-07-2019,130432,25-08-2019,,701,0,,4076,0,,43
11431,09-10-2019,19945,04-11-2019,,701,0,,9589,0,,6
11432,20-04-2019,124360,20-05-2019,,701,0,,6218,0,,17
11433,08-03-2019,19944,20-03-2019,,701,0,,831,0,,40
11434,18-02-2019,46516,24-03-2019,,701,0,,1604,0,,39
11435,22-11-2019,246948,28-12-2019,,701,0,,9498,0,,21
11436,07-07-2019,128961,25-07-2019,,701,0,,5607,0,,20
11437,17-11-2019,106020,15-12-2019,,701,0,,3420,0,,42
11438,12-11-2019,5670,30-11-2019,,702,0,,4536,0,,2
11439,30-06-2019,78176,04-08-2019,,702,0,,2792,0,,9
11440,10-08-2019,1265,30-08-2019,,702,0,,723,0,,18
11441,08-05-2019,1942,24-05-2019,,702,0,,1110,0,,18
11442,16-08-2019,55134,27-09-2019,,702,0,,2042,0,,22
11443,16-10-2019,42702,24-11-2019,,702,0,,1294,0,,27
11444,26-05-2019,187632,14-06-2019,,702,0,,7818,0,,52
11445,09-07-2019,71982,10-08-2019,,702,0,,2322,0,,46
11446,08-07-2019,34,24-07-2019,,702,0,,30,0,,10
11447,16-06-2019,24302,25-07-2019,,702,0,,838,0,,39
11448,27-04-2019,161997,24-05-2019,,702,0,,4909,0,,41
11449,16-12-2019,109485,18-01-2020,,702,0,,4055,0,,28
11450,12-08-2019,216780,11-09-2019,,702,0,,7226,0,,32
11451,23-05-2019,145530,01-07-2019,,703,0,,6930,0,,44
11452,14-10-2019,203040,27-10-2019,,703,0,,6768,0,,32
11453,26-04-2019,134995,09-06-2019,,703,0,,4655,0,,39
11454,10-01-2019,64538,25-01-2019,,703,0,,2806,0,,15
11455,31-05-2019,13042,21-06-2019,,704,0,,6270,0,,6
11456,27-02-2019,131312,09-04-2019,,704,0,,4528,0,,39
11457,06-08-2019,191457,01-09-2019,,704,0,,7091,0,,34
11458,21-10-2019,6703,24-11-2019,,704,0,,3724,0,,16
11459,06-02-2019,153306,04-03-2019,,704,0,,5678,0,,34
11460,08-02-2019,170317,04-03-2019,,704,0,,5873,0,,39
11461,24-05-2019,217787,05-07-2019,,704,0,,9469,0,,15
11462,15-01-2019,248640,08-02-2019,,704,0,,8288,0,,32
11463,18-02-2019,265275,12-03-2019,,704,0,,9825,0,,28
11464,08-06-2019,219936,06-07-2019,,704,0,,7584,0,,39
