Id,Date,CustomerId,OrderId,DeliveryDate,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax
10404,31-05-2019,116,1916,29-08-2019,21,9603,26,29961,249678,279639
10405,28-08-2019,122,1989,26-11-2019,21,9087,26,28351,236262,264613
10406,09-03-2019,103,1726,07-06-2019,21,6608,26,20617,171808,192425
10407,23-11-2019,104,1740,21-02-2020,21,3853,26,12021,100178,112199
10408,25-09-2019,106,1783,24-12-2019,21,4426,26,13809,115076,128885
10409,04-01-2020,161,2564,03-04-2020,21,9165,26,28595,238290,266885
10410,14-01-2020,160,2550,13-04-2020,21,698,26,2178,18148,20326
10411,18-03-2019,162,2567,16-06-2019,21,3713,26,11585,96538,108123
10412,21-06-2019,157,2520,19-09-2019,21,2410,26,7519,62660,70179
10413,02-07-2019,159,2537,30-09-2019,21,4473,26,13956,116298,130254
10414,10-11-2019,144,2312,08-02-2020,21,1144,26,3569,29744,33313
10415,04-07-2019,147,2380,02-10-2019,21,1705,26,5320,44330,49650
10416,21-01-2019,149,2421,21-04-2019,21,6160,26,19219,160160,179379
10417,22-01-2019,166,2631,22-04-2019,21,288,26,899,7488,8387
10418,09-01-2020,180,2823,08-04-2020,21,7632,26,23812,198432,222244
10419,03-06-2019,177,2778,01-09-2019,21,6615,26,20639,171990,192629
10420,10-01-2020,174,2745,09-04-2020,21,5106,26,15931,132756,148687
10421,04-06-2019,175,2751,02-09-2019,21,6739,26,21026,175214,196240
10422,20-11-2019,201,3146,18-02-2020,21,3036,26,9472,78936,88408
10423,21-05-2019,188,2959,19-08-2019,21,6170,26,19250,160420,179670
10424,26-06-2019,188,2963,24-09-2019,21,2679,26,8358,69654,78012
10425,15-01-2019,210,3312,15-04-2019,21,7327,26,22860,190502,213362
10426,15-10-2019,211,3337,13-01-2020,21,8717,26,27197,226642,253839
10427,08-02-2019,216,3434,09-05-2019,21,2235,26,6973,58110,65083
10428,01-09-2019,214,3378,30-11-2019,21,2704,26,8436,70304,78740
10429,21-01-2019,208,3267,21-04-2019,21,9996,26,31188,259896,291084
10430,09-11-2019,203,3188,07-02-2020,21,4827,26,15060,125502,140562
10431,24-09-2019,222,3519,23-12-2019,21,283,26,883,7358,8241
10432,01-03-2019,233,3692,30-05-2019,21,9331,26,29113,242606,271719
10433,16-11-2019,233,3703,14-02-2020,21,3057,26,9538,79482,89020
10434,24-08-2019,229,3621,22-11-2019,21,9221,26,28770,239746,268516
10435,01-04-2019,245,3843,30-06-2019,21,8456,26,26383,219856,246239
10436,15-03-2019,245,3856,13-06-2019,21,2152,26,6714,55952,62666
10437,09-09-2019,248,3868,08-12-2019,21,5453,26,17013,141778,158791
10438,15-02-2019,269,4255,16-05-2019,21,6676,26,20829,173576,194405
10439,28-07-2019,265,4195,26-10-2019,21,3891,26,12140,101166,113306
10440,30-08-2019,262,4135,28-11-2019,21,5005,26,15616,130130,145746
10441,24-04-2019,261,4096,23-07-2019,21,2986,26,9316,77636,86952
10442,04-08-2019,257,4040,02-11-2019,21,8484,26,26470,220584,247054
10443,15-07-2019,258,4052,13-10-2019,21,2345,26,7316,60970,68286
10444,09-01-2020,275,4387,08-04-2020,21,4743,26,14798,123318,138116
10445,15-06-2019,273,4331,13-09-2019,21,603,26,1881,15678,17559
10446,02-10-2019,286,4573,31-12-2019,21,3398,26,10602,88348,98950
10447,10-01-2020,283,4518,09-04-2020,21,4706,26,14683,122356,137039
10448,26-05-2019,283,4519,24-08-2019,21,7379,26,23022,191854,214876
10449,12-10-2019,285,4539,10-01-2020,21,1012,26,3157,26312,29469
10450,24-02-2019,302,4828,25-05-2019,21,8692,26,27119,225992,253111
10451,29-09-2019,302,4834,28-12-2019,21,1161,26,3622,30186,33808
10452,08-04-2019,298,4753,07-07-2019,21,4035,26,12589,104910,117499
10453,22-07-2019,298,4755,20-10-2019,21,3167,26,9881,82342,92223
10454,24-05-2019,299,4778,22-08-2019,21,1083,26,3379,28158,31537
10455,26-01-2019,300,4796,26-04-2019,21,242,26,755,6292,7047
10456,02-10-2019,288,4614,31-12-2019,21,5169,26,16127,134394,150521
10457,10-06-2019,294,4687,08-09-2019,21,4640,26,14477,120640,135117
10458,18-05-2019,304,4891,16-08-2019,21,509,26,1588,13234,14822
10459,04-05-2019,308,4950,02-08-2019,21,9149,26,28545,237874,266419
10460,05-12-2019,320,5161,04-03-2020,21,9344,26,29153,242944,272097
10461,22-03-2019,326,5255,20-06-2019,21,4524,26,14115,117624,131739
10462,21-08-2019,329,5300,19-11-2019,21,1062,26,3313,27612,30925
10463,04-10-2019,323,5225,02-01-2020,21,8374,26,26127,217724,243851
10464,25-06-2019,338,5470,23-09-2019,21,7557,26,23578,196482,220060
10465,19-03-2019,338,5473,17-06-2019,21,1007,26,3142,26182,29324
10466,12-05-2019,341,5512,10-08-2019,21,6132,26,19132,159432,178564
10467,23-10-2019,341,5503,21-01-2020,21,9630,26,30046,250380,280426
10468,06-09-2019,343,5538,05-12-2019,21,2750,26,8580,71500,80080
10469,12-06-2019,349,5642,10-09-2019,21,6092,26,19007,158392,177399
10470,20-05-2019,350,5655,18-08-2019,21,8454,26,26376,219804,246180
10471,22-11-2019,349,5645,20-02-2020,21,6906,26,21547,179556,201103
10472,15-10-2019,353,5717,13-01-2020,21,7360,26,22963,191360,214323
10473,09-09-2019,371,5969,08-12-2019,21,7276,26,22701,189176,211877
10474,22-12-2019,370,5946,21-03-2020,21,1385,26,4321,36010,40331
10475,22-09-2019,369,5925,21-12-2019,21,6209,26,19372,161434,180806
10476,06-08-2019,370,5933,04-11-2019,21,2531,26,7897,65806,73703
10477,23-07-2019,370,5928,21-10-2019,21,6167,26,19241,160342,179583
10478,16-12-2019,363,5853,15-03-2020,21,1622,26,5061,42172,47233
10479,31-03-2019,361,5834,29-06-2019,21,1812,26,5653,47112,52765
10480,24-02-2019,360,5826,25-05-2019,21,7396,26,23076,192296,215372
10481,05-12-2019,356,5757,04-03-2020,21,107,26,334,2782,3116
10482,15-09-2019,357,5778,14-12-2019,21,4646,26,14496,120796,135292
10483,18-05-2019,374,6016,16-08-2019,21,5922,26,18477,153972,172449
10484,10-06-2019,376,6051,08-09-2019,21,8520,26,26582,221520,248102
10485,02-10-2019,376,6053,31-12-2019,21,5782,26,18040,150332,168372
10486,24-09-2019,376,6069,23-12-2019,21,5341,26,16664,138866,155530
10487,05-06-2019,402,6487,03-09-2019,21,2983,26,9307,77558,86865
10488,28-11-2019,406,6558,26-02-2020,21,3808,26,11881,99008,110889
10489,25-06-2019,404,6541,23-09-2019,21,4313,26,13457,112138,125595
10490,13-05-2019,394,6418,11-08-2019,21,1073,26,3348,27898,31246
10491,29-10-2019,394,6414,27-01-2020,21,1131,26,3529,29406,32935
10492,10-04-2019,393,6405,09-07-2019,21,2157,26,6730,56082,62812
10493,04-03-2019,393,6394,02-06-2019,21,3584,26,11182,93184,104366
10494,11-02-2019,419,6728,12-05-2019,21,7608,26,23737,197808,221545
10495,25-10-2019,411,6618,23-01-2020,21,2157,26,6730,56082,62812
10496,08-01-2020,421,6755,07-04-2020,21,6867,26,21425,178542,199967
10497,19-05-2019,423,6804,17-08-2019,21,6829,26,21306,177554,198860
10498,21-09-2019,433,6963,20-12-2019,21,8321,26,25962,216346,242308
10499,04-02-2019,429,6901,05-05-2019,21,7957,26,24826,206882,231708
10500,20-04-2019,444,7126,19-07-2019,21,657,26,2050,17082,19132
10501,01-12-2019,444,7130,29-02-2020,21,4124,26,12867,107224,120091
10502,20-02-2019,442,7090,21-05-2019,21,2057,26,6418,53482,59900
10503,29-09-2019,459,7411,28-12-2019,21,2065,26,6443,53690,60133
10504,16-03-2019,459,7391,14-06-2019,21,3031,26,9457,78806,88263
10505,10-01-2020,456,7336,09-04-2020,21,8650,26,26988,224900,251888
10506,09-04-2019,453,7285,08-07-2019,21,343,26,1070,8918,9988
10507,27-08-2019,474,7685,25-11-2019,21,6836,26,21328,177736,199064
10508,03-12-2019,477,7730,02-03-2020,21,1898,26,5922,49348,55270
10509,15-04-2019,466,7506,14-07-2019,21,3015,26,9407,78390,87797
10510,10-05-2019,470,7586,08-08-2019,21,4870,26,15194,126620,141814
10511,21-09-2019,481,7822,20-12-2019,21,9963,26,31085,259038,290123
10512,26-06-2019,483,7872,24-09-2019,21,2538,26,7919,65988,73907
10513,17-12-2019,483,7855,16-03-2020,21,5954,26,18576,154804,173380
10514,17-07-2019,483,7856,15-10-2019,21,8865,26,27659,230490,258149
10515,18-02-2019,498,8106,19-05-2019,21,2861,26,8926,74386,83312
10516,27-07-2019,501,8156,25-10-2019,21,3632,26,11332,94432,105764
10517,04-06-2019,505,8234,02-09-2019,21,2847,26,8883,74022,82905
10518,17-04-2019,507,8273,16-07-2019,21,2685,26,8377,69810,78187
10519,08-10-2019,506,8257,06-01-2020,21,2963,26,9245,77038,86283
10520,31-05-2019,524,8541,29-08-2019,21,2321,26,7242,60346,67588
10521,16-03-2019,524,8544,14-06-2019,21,7211,26,22498,187486,209984
10522,28-05-2019,523,8496,26-08-2019,21,4605,26,14368,119730,134098
10523,18-12-2019,512,8357,17-03-2020,21,6818,26,21272,177268,198540
10524,11-05-2019,531,8658,09-08-2019,21,3825,26,11934,99450,111384
10525,14-10-2019,532,8705,12-01-2020,21,9732,26,30364,253032,283396
10526,06-05-2019,536,8738,04-08-2019,21,5135,26,16021,133510,149531
10527,17-10-2019,540,8833,15-01-2020,21,6957,26,21706,180882,202588
10528,13-02-2019,540,8840,14-05-2019,21,548,26,1710,14248,15958
10529,27-01-2019,539,8820,27-04-2019,21,714,26,2228,18564,20792
10530,08-09-2019,538,8794,07-12-2019,21,5464,26,17048,142064,159112
10531,15-07-2019,539,8805,13-10-2019,21,7811,26,24370,203086,227456
10532,01-02-2019,544,8932,02-05-2019,21,2419,26,7547,62894,70441
10533,19-01-2019,549,9017,19-04-2019,21,3600,26,11232,93600,104832
10534,28-08-2019,547,8982,26-11-2019,21,3022,26,9429,78572,88001
10535,04-03-2019,553,9071,02-06-2019,21,6800,26,21216,176800,198016
10536,19-03-2019,558,9142,17-06-2019,21,7902,26,24654,205452,230106
10537,07-02-2019,579,9525,08-05-2019,21,8545,26,26660,222170,248830
10538,20-10-2019,580,9546,18-01-2020,21,3453,26,10773,89778,100551
10539,08-02-2019,584,9592,09-05-2019,21,955,26,2980,24830,27810
10540,11-09-2019,588,9632,10-12-2019,21,2526,26,7881,65676,73557
10541,17-01-2019,588,9651,17-04-2019,21,8250,26,25740,214500,240240
10542,22-01-2019,589,9657,22-04-2019,21,9920,26,30950,257920,288870
10543,28-05-2019,590,9665,26-08-2019,21,493,26,1538,12818,14356
10544,24-08-2019,591,9695,22-11-2019,21,1281,26,3997,33306,37303
10545,20-11-2019,593,9716,18-02-2020,21,2876,26,8973,74776,83749
10546,30-03-2019,563,9233,28-06-2019,21,5195,26,16208,135070,151278
10547,16-09-2019,566,9293,15-12-2019,21,2775,26,8658,72150,80808
10548,15-04-2019,569,9345,14-07-2019,21,9697,26,30255,252122,282377
10549,20-09-2019,608,9949,19-12-2019,21,278,26,867,7228,8095
10550,08-12-2019,608,9950,07-03-2020,21,8362,26,26089,217412,243501
10551,22-10-2019,598,9843,20-01-2020,21,6272,26,19569,163072,182641
10552,24-02-2019,595,9772,25-05-2019,21,3328,26,10383,86528,96911
10553,07-06-2019,597,9809,05-09-2019,21,128,26,399,3328,3727
10554,20-01-2019,618,10135,20-04-2019,21,5310,26,16567,138060,154627
10555,01-03-2019,631,10294,30-05-2019,21,8754,26,27312,227604,254916
10556,15-04-2019,620,10172,14-07-2019,21,9178,26,28635,238628,267263
10557,14-01-2020,644,10524,13-04-2020,21,158,26,493,4108,4601
10558,20-10-2019,645,10539,18-01-2020,21,3623,26,11304,94198,105502
10559,20-12-2019,641,10464,19-03-2020,21,1698,26,5298,44148,49446
10560,27-02-2019,635,10376,28-05-2019,21,9964,26,31088,259064,290152
10561,29-04-2019,640,10443,28-07-2019,21,2279,26,7110,59254,66364
10562,29-12-2019,661,10860,28-03-2020,21,4986,26,15556,129636,145192
10563,06-04-2019,657,10751,05-07-2019,21,9574,26,29871,248924,278795
10564,03-09-2019,655,10724,02-12-2019,21,958,26,2989,24908,27897
10565,05-04-2019,693,11303,04-07-2019,21,9360,26,29203,243360,272563
10566,05-05-2019,693,11304,03-08-2019,21,7573,26,23628,196898,220526
10567,04-12-2019,701,11435,03-03-2020,21,9498,26,29634,246948,276582
10568,09-01-2020,700,11418,08-04-2020,21,8983,26,28027,233558,261585
10569,23-02-2019,699,11404,24-05-2019,21,5241,26,16352,136266,152618
10570,19-04-2019,689,11228,18-07-2019,21,9677,26,30192,251602,281794
10571,18-06-2019,685,11178,16-09-2019,21,8293,26,25874,215618,241492
10572,17-02-2019,687,11192,18-05-2019,21,5495,26,17144,142870,160014
10573,17-09-2019,689,11243,16-12-2019,21,6252,26,19506,162552,182058
10574,11-11-2019,689,11234,09-02-2020,21,4973,26,15516,129298,144814
10575,20-10-2019,690,11265,18-01-2020,21,6510,26,20311,169260,189571
10576,03-10-2019,690,11271,01-01-2020,21,6867,26,21425,178542,199967
10577,18-08-2019,674,11045,16-11-2019,21,99,26,309,2574,2883
10578,16-12-2019,675,11052,15-03-2020,21,6930,26,21622,180180,201802
10579,28-10-2019,677,11078,26-01-2020,21,7642,26,23843,198692,222535
10580,23-06-2019,681,11115,21-09-2019,21,4024,26,12555,104624,117179
10581,23-04-2019,722,11661,22-07-2019,21,8015,26,25007,208390,233397
10582,18-12-2019,720,11649,17-03-2020,21,7839,26,24458,203814,228272
10583,25-06-2019,717,11611,23-09-2019,21,3377,26,10536,87802,98338
10584,09-09-2019,723,11681,08-12-2019,21,5464,26,17048,142064,159112
10585,26-11-2019,724,11696,24-02-2020,21,6997,26,21831,181922,203753
10586,01-10-2019,725,11703,30-12-2019,21,6785,26,21169,176410,197579
10587,29-08-2019,725,11706,27-11-2019,21,4092,26,12767,106392,119159
10588,02-02-2019,709,11496,03-05-2019,21,6346,26,19800,164996,184796
10589,19-06-2019,713,11555,17-09-2019,21,3981,26,12421,103506,115927
10590,11-08-2019,739,11896,09-11-2019,21,237,26,739,6162,6901
10591,21-07-2019,743,11948,19-10-2019,21,3549,26,11073,92274,103347
10592,09-04-2019,728,11747,08-07-2019,21,7178,26,22395,186628,209023
10593,29-09-2019,749,12041,28-12-2019,21,7673,26,23940,199498,223438
10594,15-11-2019,749,12044,13-02-2020,21,9779,26,30510,254254,284764
10595,17-07-2019,750,12076,15-10-2019,21,1671,26,5214,43446,48660
10596,30-07-2019,752,12096,28-10-2019,21,7458,26,23269,193908,217177
10597,27-07-2019,757,12180,25-10-2019,21,3209,26,10012,83434,93446
10598,20-11-2019,758,12202,18-02-2020,21,693,26,2162,18018,20180
10599,09-09-2019,763,12261,08-12-2019,21,1098,26,3426,28548,31974
10600,09-06-2019,782,12569,07-09-2019,21,1693,26,5282,44018,49300
10601,05-02-2019,768,12343,06-05-2019,21,9439,26,29450,245414,274864
10602,29-04-2019,795,12761,28-07-2019,21,3350,26,10452,87100,97552
10603,30-05-2019,798,12801,28-08-2019,21,2125,26,6630,55250,61880
10604,08-05-2019,798,12796,06-08-2019,21,6555,26,20452,170430,190882
10605,15-07-2019,800,12829,13-10-2019,21,6808,26,21241,177008,198249
10606,24-12-2019,792,12706,23-03-2020,21,1607,26,5014,41782,46796
10607,28-12-2019,792,12710,27-03-2020,21,8193,26,25562,213018,238580
10608,05-07-2019,791,12681,03-10-2019,21,1033,26,3223,26858,30081
10609,29-08-2019,789,12654,27-11-2019,21,2345,26,7316,60970,68286
10610,04-10-2019,787,12648,02-01-2020,21,2222,26,6933,57772,64705
10611,16-03-2019,818,13092,14-06-2019,21,2171,26,6774,56446,63220
10612,04-02-2019,818,13096,05-05-2019,21,5291,26,16508,137566,154074
10613,13-09-2019,817,13067,12-12-2019,21,3750,26,11700,97500,109200
10614,25-11-2019,812,12985,23-02-2020,21,3489,26,10886,90714,101600
10615,14-01-2020,808,12923,13-04-2020,22,2389,27,7740,64503,72243
10616,17-05-2019,815,13046,15-08-2019,22,5541,27,17953,149607,167560
10617,23-05-2019,817,13085,21-08-2019,22,8401,27,27219,226827,254046
10618,01-02-2019,793,12719,02-05-2019,22,9842,27,31888,265734,297622
10619,17-02-2019,784,12585,18-05-2019,22,3759,27,12179,101493,113672
10620,30-06-2019,786,12642,28-09-2019,22,7437,27,24096,200799,224895
10621,19-05-2019,785,12624,17-08-2019,22,5877,27,19041,158679,177720
10622,07-07-2019,800,12818,05-10-2019,22,9608,27,31130,259416,290546
10623,24-07-2019,800,12821,22-10-2019,22,2103,27,6814,56781,63595
10624,27-06-2019,769,12364,25-09-2019,22,9293,27,30109,250911,281020
10625,27-07-2019,771,12378,25-10-2019,22,2823,27,9147,76221,85368
10626,04-04-2019,782,12567,03-07-2019,22,3442,27,11152,92934,104086
10627,09-12-2019,760,12230,08-03-2020,22,7049,27,22839,190323,213162
10628,27-08-2019,758,12191,25-11-2019,22,8452,27,27384,228204,255588
10629,15-02-2019,752,12104,16-05-2019,22,7599,27,24621,205173,229794
10630,24-01-2019,748,12021,24-04-2019,22,3798,27,12306,102546,114852
10631,14-03-2019,727,11741,12-06-2019,22,5807,27,18815,156789,175604
10632,05-08-2019,730,11764,03-11-2019,22,4350,27,14094,117450,131544
10633,19-01-2019,733,11829,19-04-2019,22,5495,27,17804,148365,166169
10634,31-05-2019,732,11818,29-08-2019,22,4792,27,15526,129384,144910
10635,29-11-2019,742,11936,27-02-2020,22,4251,27,13773,114777,128550
10636,26-06-2019,740,11911,24-09-2019,22,2719,27,8810,73413,82223
10637,29-11-2019,746,11992,27-02-2020,22,6965,27,22567,188055,210622
10638,18-07-2019,715,11588,16-10-2019,22,4572,27,14813,123444,138257
10639,11-04-2019,710,11513,10-07-2019,22,1031,27,3340,27837,31177
10640,25-08-2019,716,11594,23-11-2019,22,3853,27,12484,104031,116515
10641,17-05-2019,716,11595,15-08-2019,22,9519,27,30842,257013,287855
10642,10-07-2019,673,11032,08-10-2019,22,9908,27,32102,267516,299618
10643,13-03-2019,665,10908,11-06-2019,22,5060,27,16394,136620,153014
10644,05-10-2019,666,10920,03-01-2020,22,2446,27,7925,66042,73967
10645,03-05-2019,684,11171,01-08-2019,22,9687,27,31386,261549,292935
10646,01-01-2020,688,11225,31-03-2020,22,2896,27,9383,78192,87575
10647,28-11-2019,699,11393,26-02-2020,22,5015,27,16249,135405,151654
10648,28-08-2019,702,11442,26-11-2019,22,2042,27,6616,55134,61750
10649,11-06-2019,694,11311,09-09-2019,22,3090,27,10012,83430,93442
10650,28-03-2019,655,10727,26-06-2019,22,7193,27,23305,194211,217516
10651,07-11-2019,652,10678,05-02-2020,22,452,27,1464,12204,13668
10652,27-08-2019,649,10619,25-11-2019,22,7462,27,24177,201474,225651
10653,25-10-2019,655,10738,23-01-2020,22,479,27,1552,12933,14485
10654,30-03-2019,636,10396,28-06-2019,22,7603,27,24634,205281,229915
10655,10-12-2019,637,10405,09-03-2020,22,67,27,217,1809,2026
10656,23-01-2019,642,10489,23-04-2019,22,1586,27,5139,42822,47961
10657,24-06-2019,644,10531,22-09-2019,22,3910,27,12668,105570,118238
10658,14-07-2019,622,10191,12-10-2019,22,3963,27,12840,107001,119841
10659,11-07-2019,629,10272,09-10-2019,22,3868,27,12532,104436,116968
10660,18-01-2019,629,10274,18-04-2019,22,3329,27,10786,89883,100669
10661,26-01-2019,618,10136,26-04-2019,22,2577,27,8349,69579,77928
10662,16-01-2019,613,10031,16-04-2019,22,2328,27,7543,62856,70399
10663,12-08-2019,614,10071,10-11-2019,22,2263,27,7332,61101,68433
10664,21-01-2019,596,9782,21-04-2019,22,3345,27,10838,90315,101153
10665,31-12-2019,606,9921,30-03-2020,22,2708,27,8774,73116,81890
10666,26-06-2019,609,9982,24-09-2019,22,5222,27,16919,140994,157913
10667,23-04-2019,573,9414,22-07-2019,22,3556,27,11521,96012,107533
10668,01-03-2019,573,9408,30-05-2019,22,1792,27,5806,48384,54190
10669,17-05-2019,575,9455,15-08-2019,22,6206,27,20107,167562,187669
10670,27-01-2019,561,9212,27-04-2019,22,6890,27,22324,186030,208354
10671,14-04-2019,591,9689,13-07-2019,22,7849,27,25431,211923,237354
10672,08-04-2019,590,9673,07-07-2019,22,6465,27,20947,174555,195502
10673,18-09-2019,587,9626,17-12-2019,22,1136,27,3681,30672,34353
10674,28-02-2019,579,9518,29-05-2019,22,3969,27,12860,107163,120023
10675,11-01-2020,579,9516,10-04-2020,22,4722,27,15299,127494,142793
10676,31-07-2019,579,9522,29-10-2019,22,2428,27,7867,65556,73423
10677,20-07-2019,559,9164,18-10-2019,22,2805,27,9088,75735,84823
10678,14-03-2019,559,9171,12-06-2019,22,315,27,1021,8505,9526
10679,03-08-2019,557,9124,01-11-2019,22,6101,27,19767,164727,184494
10680,02-08-2019,557,9134,31-10-2019,22,812,27,2631,21924,24555
10681,20-10-2019,554,9073,18-01-2020,22,3573,27,11577,96471,108048
10682,04-04-2019,550,9031,03-07-2019,22,2117,27,6859,57159,64018
10683,18-02-2019,547,8983,19-05-2019,22,4837,27,15672,130599,146271
10684,27-07-2019,546,8963,25-10-2019,22,9973,27,32313,269271,301584
10685,18-03-2019,545,8944,16-06-2019,22,4257,27,13793,114939,128732
10686,02-03-2019,543,8888,31-05-2019,22,1211,27,3924,32697,36621
10687,05-07-2019,537,8763,03-10-2019,22,4151,27,13449,112077,125526
10688,15-09-2019,542,8871,14-12-2019,22,1607,27,5207,43389,48596
10689,09-11-2019,535,8733,07-02-2020,22,4334,27,14042,117018,131060
10690,19-04-2019,531,8665,18-07-2019,22,1274,27,4128,34398,38526
10691,21-12-2019,531,8654,20-03-2020,22,6858,27,22220,185166,207386
10692,12-10-2019,507,8279,10-01-2020,22,8441,27,27349,227907,255256
10693,19-06-2019,509,8321,17-09-2019,22,5921,27,19184,159867,179051
10694,25-10-2019,511,8338,23-01-2020,22,122,27,395,3294,3689
10695,02-03-2019,516,8395,31-05-2019,22,4064,27,13167,109728,122895
10696,10-08-2019,517,8412,08-11-2019,22,6433,27,20843,173691,194534
10697,27-07-2019,523,8498,25-10-2019,22,8726,27,28272,235602,263874
10698,09-02-2019,524,8527,10-05-2019,22,8043,27,26059,217161,243220
10699,03-02-2019,526,8581,04-05-2019,22,8433,27,27323,227691,255014
10700,24-01-2019,507,8272,24-04-2019,22,143,27,463,3861,4324
10701,07-04-2019,506,8250,06-07-2019,22,6966,27,22570,188082,210652
10702,18-03-2019,507,8295,16-06-2019,22,5550,27,17982,149850,167832
10703,20-04-2019,505,8227,19-07-2019,22,9397,27,30446,253719,284165
10704,24-03-2019,503,8197,22-06-2019,22,8080,27,26179,218160,244339
10705,13-08-2019,503,8193,11-11-2019,22,1849,27,5991,49923,55914
10706,12-04-2019,503,8173,11-07-2019,22,7985,27,25871,215595,241466
10707,26-06-2019,501,8167,24-09-2019,22,2848,27,9228,76896,86124
10708,23-06-2019,499,8128,21-09-2019,22,4090,27,13252,110430,123682
10709,02-02-2019,496,8077,03-05-2019,22,7841,27,25405,211707,237112
10710,27-04-2019,479,7778,26-07-2019,22,1138,27,3687,30726,34413
10711,04-11-2019,489,7962,02-02-2020,22,2444,27,7919,65988,73907
10712,21-10-2019,470,7587,19-01-2020,22,9391,27,30427,253557,283984
10713,21-05-2019,468,7538,19-08-2019,22,5466,27,17710,147582,165292
10714,20-05-2019,466,7515,18-08-2019,22,3265,27,10579,88155,98734
10715,13-12-2019,463,7480,12-03-2020,22,8278,27,26821,223506,250327
10716,29-12-2019,475,7700,28-03-2020,22,1953,27,6328,52731,59059
10717,31-07-2019,473,7657,29-10-2019,22,5294,27,17153,142938,160091
10718,30-06-2019,471,7604,28-09-2019,22,6539,27,21186,176553,197739
10719,15-10-2019,453,7278,13-01-2020,22,8718,27,28246,235386,263632
10720,05-02-2019,453,7271,06-05-2019,22,9496,27,30767,256392,287159
10721,04-10-2019,458,7364,02-01-2020,22,2476,27,8022,66852,74874
10722,28-12-2019,458,7377,27-03-2020,22,2860,27,9266,77220,86486
10723,08-09-2019,440,7053,07-12-2019,22,4841,27,15685,130707,146392
10724,05-12-2019,444,7113,04-03-2020,22,716,27,2320,19332,21652
10725,05-10-2019,422,6791,03-01-2020,22,2270,27,7355,61290,68645
10726,25-12-2019,419,6732,24-03-2020,22,7839,27,25398,211653,237051
10727,15-08-2019,424,6828,13-11-2019,22,7183,27,23273,193941,217214
10728,04-12-2019,408,6583,03-03-2020,22,3384,27,10964,91368,102332
10729,24-04-2019,416,6671,23-07-2019,22,6448,27,20892,174096,194988
10730,19-02-2019,393,6409,20-05-2019,22,2768,27,8968,74736,83704
10731,11-08-2019,388,6306,09-11-2019,22,1940,27,6286,52380,58666
10732,27-07-2019,403,6538,25-10-2019,22,670,27,2171,18090,20261
10733,22-07-2019,402,6506,20-10-2019,22,7533,27,24407,203391,227798
10734,28-07-2019,399,6465,26-10-2019,22,1580,27,5119,42660,47779
10735,01-07-2019,378,6107,29-09-2019,22,4877,27,15801,131679,147480
10736,26-03-2019,383,6195,24-06-2019,22,5240,27,16978,141480,158458
10737,21-09-2019,383,6205,20-12-2019,22,189,27,612,5103,5715
10738,07-12-2019,381,6168,06-03-2020,22,8004,27,25933,216108,242041
10739,17-06-2019,385,6264,15-09-2019,22,7659,27,24815,206793,231608
10740,04-11-2019,373,6000,02-02-2020,22,8320,27,26957,224640,251597
10741,26-09-2019,352,5702,25-12-2019,22,852,27,2760,23004,25764
10742,14-01-2020,346,5599,13-04-2020,22,308,27,998,8316,9314
10743,25-12-2019,343,5545,24-03-2020,22,2657,27,8609,71739,80348
10744,17-04-2019,343,5551,16-07-2019,22,3251,27,10533,87777,98310
10745,28-09-2019,323,5213,27-12-2019,22,4198,27,13602,113346,126948
10746,02-07-2019,323,5219,30-09-2019,22,885,27,2867,23895,26762
10747,31-05-2019,321,5194,29-08-2019,22,8874,27,28752,239598,268350
10748,30-11-2019,321,5195,28-02-2020,22,2677,27,8673,72279,80952
10749,13-07-2019,321,5182,11-10-2019,22,8199,27,26565,221373,247938
10750,28-01-2019,328,5294,28-04-2019,22,1627,27,5271,43929,49200
10751,09-04-2019,327,5272,08-07-2019,22,1961,27,6354,52947,59301
10752,23-10-2019,330,5344,21-01-2020,22,3752,27,12156,101304,113460
10753,02-09-2019,334,5411,01-12-2019,22,6004,27,19453,162108,181561
10754,19-01-2019,336,5429,19-04-2019,22,1810,27,5864,48870,54734
10755,26-11-2019,320,5155,24-02-2020,22,4476,27,14502,120852,135354
10756,03-01-2020,313,5049,02-04-2020,22,8482,27,27482,229014,256496
10757,06-03-2019,313,5045,04-06-2019,22,3201,27,10371,86427,96798
10758,26-10-2019,308,4962,24-01-2020,22,7639,27,24750,206253,231003
10759,17-01-2019,311,4990,17-04-2019,22,1724,27,5586,46548,52134
10760,04-01-2020,305,4897,03-04-2020,22,1552,27,5028,41904,46932
10761,10-04-2019,308,4939,09-07-2019,22,1154,27,3739,31158,34897
10762,17-08-2019,290,4649,15-11-2019,22,2804,27,9085,75708,84793
10763,07-06-2019,300,4784,05-09-2019,22,436,27,1413,11772,13185
10764,18-01-2019,303,4851,18-04-2019,22,5268,27,17068,142236,159304
10765,15-05-2019,300,4801,13-08-2019,22,7712,27,24987,208224,233211
10766,24-05-2019,278,4436,22-08-2019,22,3631,27,11764,98037,109801
10767,30-05-2019,273,4333,28-08-2019,22,9773,27,31665,263871,295536
10768,30-04-2019,273,4350,29-07-2019,22,4528,27,14671,122256,136927
10769,11-09-2019,274,4371,10-12-2019,22,6687,27,21666,180549,202215
10770,11-09-2019,275,4392,10-12-2019,22,1767,27,5725,47709,53434
