date,MonthName,CityName,WeekNumber,BedOccupancied
2019-02-17,Feb,Miami,8,6720
2019-11-22,Nov,Miami,47,6970
2020-10-06,Oct,Honolulu,41,7160
2020-03-24,Mar,Miami,13,0
2019-09-03,Sep,Anchorage,36,5440
2019-09-01,Sep,Anchorage,36,4730
2020-09-20,Sep,Anchorage,39,7460
2019-03-22,Mar,Anchorage,12,7400
2019-06-26,Jun,Miami,26,5040
2019-04-10,Apr,Miami,15,5070
2019-06-21,Jun,Anchorage,25,5480
2019-05-13,May,Honolulu,20,1600
2020-08-07,Aug,Honolulu,32,1760
2019-09-05,Sep,Miami,36,2440
2020-04-04,Apr,Miami,14,0
2019-12-15,Dec,Anchorage,51,426
2020-04-28,Apr,Miami,18,352
2020-05-07,May,Honolulu,19,701
2020-04-03,Apr,Miami,14,385
2020-04-05,Apr,Miami,15,713
2019-05-10,May,Miami,19,380
2020-05-04,May,Miami,19,235
2020-05-09,May,Miami,19,238
2020-07-13,Jul,Miami,29,127
2019-09-19,Sep,Miami,38,256
2019-04-25,Apr,Miami,17,794
2019-08-02,Aug,Honolulu,31,400
2019-05-05,May,Honolulu,19,138
2020-10-24,Oct,Miami,43,267
2020-09-25,Sep,Anchorage,39,146
2020-07-20,Jul,Miami,30,123
2020-09-24,Sep,Miami,39,238
2020-03-20,Mar,Miami,12,0
2019-09-21,Sep,Anchorage,38,124
2019-09-26,Sep,Anchorage,39,246
2019-04-02,Apr,Miami,14,195
2020-07-17,Jul,Anchorage,29,3550
2019-06-22,Jun,Miami,25,198
2020-04-19,Apr,Miami,17,229
2020-02-12,Feb,Anchorage,7,0
2020-04-24,Apr,Anchorage,17,354
2019-08-05,Aug,Miami,32,192
2020-06-21,Jun,Miami,26,196
2020-11-28,Nov,Honolulu,48,373
2019-04-03,Apr,Anchorage,14,91
2020-07-22,Jul,Miami,30,241
2019-04-11,Apr,Anchorage,15,135
2019-10-16,Oct,Honolulu,42,223
2019-02-10,Feb,Anchorage,7,351
2020-02-20,Feb,Miami,8,0
2020-11-23,Nov,Miami,48,184
2019-09-15,Sep,Honolulu,38,199
2019-11-25,Nov,Miami,48,113
2019-07-12,Jul,Miami,28,120
2020-05-21,May,Anchorage,21,204
2020-03-13,Mar,Miami,11,0
2019-08-10,Aug,Miami,32,210
2019-06-27,Jun,Anchorage,26,95
2020-05-27,May,Honolulu,22,357
2020-08-17,Aug,Honolulu,34,170
2019-08-01,Aug,Miami,31,101
2019-12-22,Dec,Anchorage,52,109
2020-08-27,Aug,Miami,35,344
2020-05-14,May,Honolulu,20,265
2019-04-23,Apr,Miami,17,205
2019-08-03,Aug,Miami,31,235
2020-04-18,Apr,Anchorage,16,192
2019-11-16,Nov,Miami,46,204
2019-10-15,Oct,Miami,42,170
2019-03-24,Mar,Miami,13,266
2019-12-03,Dec,Anchorage,49,95
2020-07-12,Jul,Miami,29,707
2020-08-15,Aug,Honolulu,33,7190
2020-05-18,May,Honolulu,21,0
2020-08-01,Aug,Anchorage,31,6940
2019-06-11,Jun,Miami,24,6720
2019-04-19,Apr,Anchorage,16,6970
2019-03-26,Mar,Miami,13,6650
2020-04-01,Apr,Miami,14,0
2019-05-14,May,Anchorage,20,4730
2019-05-12,May,Anchorage,20,7460
2020-03-26,Mar,Miami,13,0
2019-08-22,Aug,Miami,34,7400
2020-08-22,Aug,Anchorage,34,5070
2019-12-01,Dec,Miami,49,5480
2020-03-06,Mar,Miami,10,0
2019-10-03,Oct,Honolulu,40,1760
2020-08-02,Aug,Anchorage,32,2440
2020-05-01,May,Miami,18,426
2019-08-13,Aug,Anchorage,33,352
2019-09-12,Sep,Honolulu,37,701
2020-02-10,Feb,Anchorage,7,0
2019-10-05,Oct,Miami,40,380
2019-09-22,Sep,Honolulu,39,235
2020-10-04,Oct,Miami,41,238
2020-07-19,Jul,Miami,30,127
2020-11-21,Nov,Anchorage,47,256
2020-03-19,Mar,Miami,12,0
2019-08-15,Aug,Miami,33,400
2020-05-08,May,Anchorage,19,138
2019-11-03,Nov,Honolulu,45,267
2019-12-14,Dec,Honolulu,50,146
2020-07-08,Jul,Anchorage,28,123
2019-06-04,Jun,Miami,23,238
2019-02-26,Feb,Anchorage,9,382
2020-02-15,Feb,Miami,7,0
2020-09-19,Sep,Honolulu,38,124
2020-04-27,Apr,Miami,18,246
2019-12-28,Dec,Miami,52,195
2019-08-16,Aug,Anchorage,33,355
2020-11-20,Nov,Miami,47,149
2020-10-20,Oct,Miami,43,198
2019-11-01,Nov,Miami,44,229
2020-07-28,Jul,Miami,31,354
2020-08-20,Aug,Honolulu,34,192
2019-11-18,Nov,Honolulu,47,196
2020-07-11,Jul,Anchorage,28,373
2020-06-09,Jun,Miami,24,91
2020-04-23,Apr,Anchorage,17,191
2019-07-19,Jul,Miami,29,241
2019-11-28,Nov,Miami,48,135
2019-04-08,Apr,Miami,15,223
2019-05-28,May,Anchorage,22,351
2020-05-13,May,Anchorage,20,110
2020-05-26,May,Miami,22,184
2019-12-06,Dec,Miami,49,199
2019-07-26,Jul,Anchorage,30,113
2019-12-09,Dec,Anchorage,50,120
2019-12-04,Dec,Miami,49,204
2019-03-14,Mar,Miami,11,97
2020-08-06,Aug,Miami,32,210
2020-08-28,Aug,Anchorage,35,95
2019-11-20,Nov,Miami,47,170
2020-08-09,Aug,Miami,33,101
2019-03-09,Mar,Miami,10,257
2019-09-07,Sep,Miami,36,213
2019-08-24,Aug,Miami,34,276
2020-10-19,Oct,Miami,43,314
2019-05-25,May,Miami,21,236
2020-10-01,Oct,Anchorage,40,209
2020-05-20,May,Miami,21,410
2019-05-24,May,Anchorage,21,128
2020-11-11,Nov,Honolulu,46,149
2019-12-23,Dec,Honolulu,52,128
2020-07-14,Jul,Anchorage,29,707
2019-06-09,Jun,Miami,24,7190
2019-04-05,Apr,Miami,14,6720
2020-08-14,Aug,Miami,33,6970
2019-02-25,Feb,Miami,9,7160
2020-08-13,Aug,Anchorage,33,6650
2019-10-18,Oct,Miami,42,5440
2019-09-02,Sep,Miami,36,4730
2019-10-01,Oct,Miami,40,7460
2019-02-23,Feb,Anchorage,8,7110
2019-06-25,Jun,Miami,26,7400
2019-08-27,Aug,Honolulu,35,5040
2019-10-19,Oct,Honolulu,42,5070
2019-06-01,Jun,Anchorage,22,5480
2020-11-03,Nov,Miami,45,1600
2020-08-11,Aug,Anchorage,33,1760
2020-06-18,Jun,Miami,25,0
2019-10-07,Oct,Miami,41,1650
2020-04-25,Apr,Miami,17,426
2019-11-24,Nov,Anchorage,48,352
2019-05-19,May,Anchorage,21,701
2020-10-07,Oct,Miami,41,385
2019-12-27,Dec,Miami,52,713
2020-06-05,Jun,Anchorage,23,380
2019-02-14,Feb,Anchorage,7,235
2019-12-25,Dec,Miami,52,238
2020-03-09,Mar,Miami,11,0
2019-12-08,Dec,Miami,50,256
2019-07-11,Jul,Miami,28,400
2019-09-13,Sep,Miami,37,138
2020-02-27,Feb,Anchorage,9,0
2020-02-11,Feb,Miami,7,0
2019-03-07,Mar,Anchorage,10,123
2020-03-04,Mar,Miami,10,0
2020-09-09,Sep,Miami,37,382
2020-09-13,Sep,Miami,38,124
2020-05-19,May,Miami,21,246
2019-09-08,Sep,Anchorage,37,195
2019-11-02,Nov,Miami,44,355
2019-07-18,Jul,Miami,29,149
2020-10-27,Oct,Anchorage,44,198
2019-11-23,Nov,Honolulu,47,229
2019-07-21,Jul,Anchorage,30,354
2020-05-11,May,Miami,20,192
2020-05-02,May,Anchorage,18,196
2019-07-02,Jul,Miami,27,373
2019-04-15,Apr,Miami,16,91
2020-02-19,Feb,Miami,8,0
2019-02-27,Feb,Anchorage,9,135
2020-09-05,Sep,Miami,36,223
2020-09-14,Sep,Miami,38,351
2019-09-16,Sep,Miami,38,110
2019-03-05,Mar,Miami,10,199
2019-10-26,Oct,Honolulu,43,120
2019-06-15,Jun,Anchorage,24,204
2019-10-25,Oct,Miami,43,97
2019-08-21,Aug,Anchorage,34,210
2020-03-21,Mar,Miami,12,0
2020-10-28,Oct,Miami,44,357
2020-08-03,Aug,Miami,32,170
2020-11-25,Nov,Anchorage,48,199
2019-11-06,Nov,Anchorage,45,101
2020-10-14,Oct,Miami,42,275
2019-03-16,Mar,Anchorage,11,142
2019-07-10,Jul,Anchorage,28,144
2019-11-21,Nov,Miami,47,232
2020-07-07,Jul,Anchorage,28,197
2020-06-24,Jun,Miami,26,374
2019-04-04,Apr,Anchorage,14,114
2020-11-24,Nov,Anchorage,48,181
2020-03-14,Mar,Miami,11,0
2020-02-17,Feb,Anchorage,8,0
2019-04-26,Apr,Anchorage,17,97
2020-11-06,Nov,Miami,45,234
2019-09-23,Sep,Anchorage,39,120
2020-04-11,Apr,Anchorage,15,199
2019-06-08,Jun,Miami,23,327
2019-09-25,Sep,Anchorage,39,130
2020-09-16,Sep,Honolulu,38,213
2019-07-07,Jul,Honolulu,28,157
2019-06-24,Jun,Anchorage,26,173
2019-05-22,May,Miami,21,267
2020-05-06,May,Anchorage,19,237
2020-03-11,Mar,Miami,11,0
2019-12-20,Dec,Miami,51,176
2019-07-06,Jul,Miami,27,249
2019-04-20,Apr,Anchorage,16,106
2020-04-17,Apr,Anchorage,16,226
2019-04-01,Apr,Anchorage,14,110
2019-07-09,Jul,Anchorage,28,127
2020-03-08,Mar,Miami,11,0
2019-07-05,Jul,Honolulu,27,173
2020-09-23,Sep,Honolulu,39,210
2020-05-10,May,Anchorage,20,204
2019-05-17,May,Miami,20,220
2019-04-22,Apr,Anchorage,17,101
2020-08-12,Aug,Miami,33,337
2020-09-27,Sep,Anchorage,40,208
2020-11-18,Nov,Anchorage,47,186
2019-04-18,Apr,Anchorage,16,88
2020-02-14,Feb,Miami,7,0
2020-05-05,May,Anchorage,19,221
2019-07-20,Jul,Anchorage,29,707
2019-02-19,Feb,Miami,8,7190
2020-11-19,Nov,Miami,47,6650
2020-02-21,Feb,Miami,8,0
2020-06-22,Jun,Anchorage,26,6720
2020-03-18,Mar,Miami,12,0
2019-04-09,Apr,Anchorage,15,7160
2019-05-27,May,Miami,22,4730
2019-02-28,Feb,Anchorage,9,7460
2019-02-13,Feb,Miami,7,7110
2019-08-17,Aug,Anchorage,33,7400
2019-10-12,Oct,Miami,41,5040
2019-08-12,Aug,Anchorage,33,5070
2020-06-04,Jun,Miami,23,0
2019-04-27,Apr,Miami,17,1600
2019-07-16,Jul,Honolulu,29,1760
2020-03-03,Mar,Anchorage,10,0
2020-11-01,Nov,Miami,45,1650
2020-03-16,Mar,Miami,12,0
2020-02-09,Feb,Miami,7,0
2019-07-28,Jul,Miami,31,701
2020-07-04,Jul,Miami,27,385
2020-07-02,Jul,Anchorage,27,713
2019-07-25,Jul,Anchorage,30,380
2020-04-22,Apr,Anchorage,17,235
2019-04-12,Apr,Anchorage,15,238
2020-07-21,Jul,Anchorage,30,127
2019-03-25,Mar,Miami,13,256
2019-03-17,Mar,Honolulu,12,794
2020-08-04,Aug,Miami,32,400
2019-11-08,Nov,Anchorage,45,138
2019-02-22,Feb,Anchorage,8,267
2019-06-12,Jun,Anchorage,24,146
2020-09-03,Sep,Miami,36,123
2019-08-20,Aug,Anchorage,34,238
2020-08-25,Aug,Miami,35,382
2020-04-13,Apr,Anchorage,16,360
2020-06-17,Jun,Miami,25,124
2019-11-26,Nov,Anchorage,48,246
2020-07-23,Jul,Miami,30,195
2019-10-09,Oct,Miami,41,355
2019-07-04,Jul,Miami,27,149
2020-03-27,Mar,Anchorage,13,0
2020-11-13,Nov,Miami,46,229
2020-04-10,Apr,Anchorage,15,189
2019-10-24,Oct,Miami,43,196
2020-02-24,Feb,Anchorage,9,0
2020-02-13,Feb,Anchorage,7,0
2020-09-04,Sep,Miami,36,241
2019-08-25,Aug,Anchorage,35,135
2019-06-28,Jun,Miami,26,223
2019-12-16,Dec,Miami,51,351
2019-06-13,Jun,Honolulu,24,110
2019-03-10,Mar,Anchorage,11,184
2019-11-27,Nov,Miami,48,199
2019-03-27,Mar,Miami,13,113
2019-02-21,Feb,Miami,8,120
2020-06-27,Jun,Miami,26,204
2019-06-02,Jun,Miami,23,97
2020-06-01,Jun,Anchorage,23,210
2019-06-16,Jun,Anchorage,25,95
2019-12-07,Dec,Anchorage,49,357
2020-08-18,Aug,Anchorage,34,170
2020-03-01,Mar,Anchorage,10,0
2019-05-11,May,Miami,19,101
2020-05-25,May,Honolulu,22,253
2019-12-05,Dec,Miami,49,192
2020-11-07,Nov,Anchorage,45,175
2020-02-16,Feb,Anchorage,8,0
2020-06-16,Jun,Anchorage,25,222
2020-09-10,Sep,Miami,37,306
2019-12-12,Dec,Anchorage,50,89
2019-12-17,Dec,Miami,51,161
2019-12-21,Dec,Anchorage,51,90
2020-10-17,Oct,Miami,42,258
2020-10-12,Oct,Anchorage,42,192
2020-06-19,Jun,Miami,25,394
2020-10-13,Oct,Miami,42,286
2019-07-14,Jul,Miami,29,707
2019-11-09,Nov,Anchorage,45,7190
2020-09-18,Sep,Miami,38,6650
2019-08-19,Aug,Anchorage,34,6940
2019-06-14,Jun,Miami,24,6970
2020-09-21,Sep,Miami,39,7160
2019-07-13,Jul,Anchorage,28,6650
2019-02-20,Feb,Anchorage,8,4730
2019-09-11,Sep,Miami,37,7460
2020-07-15,Jul,Anchorage,29,7110
2019-03-13,Mar,Miami,11,7400
2019-12-26,Dec,Miami,52,5040
2019-05-06,May,Honolulu,19,5070
2020-11-09,Nov,Anchorage,46,5480
2019-10-06,Oct,Miami,41,1600
2020-11-04,Nov,Miami,45,1760
2019-03-08,Mar,Miami,10,1650
2019-03-19,Mar,Miami,12,426
2020-06-15,Jun,Anchorage,25,352
2019-03-15,Mar,Anchorage,11,701
2019-06-18,Jun,Anchorage,25,385
2019-12-24,Dec,Anchorage,52,713
2019-05-04,May,Anchorage,18,380
2019-05-16,May,Miami,20,235
2020-05-28,May,Honolulu,22,238
2019-12-19,Dec,Miami,51,127
2020-11-16,Nov,Anchorage,47,256
2020-02-25,Feb,Anchorage,9,0
2020-03-12,Mar,Anchorage,11,0
2020-09-26,Sep,Miami,39,138
2019-10-23,Oct,Miami,43,238
2020-10-26,Oct,Anchorage,44,382
2020-03-05,Mar,Miami,10,0
2020-04-12,Apr,Anchorage,16,124
2020-06-08,Jun,Miami,24,246
2020-11-15,Nov,Anchorage,47,195
2020-04-02,Apr,Anchorage,14,355
2019-08-23,Aug,Anchorage,34,149
2020-06-25,Jun,Anchorage,26,198
2019-06-23,Jun,Miami,26,229
2019-04-21,Apr,Anchorage,17,189
2020-06-11,Jun,Anchorage,24,354
2020-07-03,Jul,Miami,27,192
2020-06-03,Jun,Anchorage,23,196
2020-04-26,Apr,Anchorage,18,373
2020-06-12,Jun,Anchorage,24,91
2019-03-20,Mar,Miami,12,191
2020-05-17,May,Honolulu,21,135
2020-10-09,Oct,Anchorage,41,223
2019-10-14,Oct,Miami,42,351
2020-11-26,Nov,Miami,48,110
2019-05-09,May,Miami,19,199
2020-05-24,May,Miami,22,113
2019-03-21,Mar,Anchorage,12,120
2020-03-22,Mar,Anchorage,13,0
2020-06-28,Jun,Anchorage,27,97
2020-02-28,Feb,Anchorage,9,0
2019-11-10,Nov,Anchorage,46,95
2020-05-23,May,Miami,21,357
2019-11-07,Nov,Honolulu,45,170
2019-10-20,Oct,Anchorage,43,101
2019-07-03,Jul,Anchorage,27,118
2020-09-08,Sep,Anchorage,37,180
2020-04-21,Apr,Anchorage,17,191
2020-07-10,Jul,Anchorage,28,219
2020-10-23,Oct,Miami,43,240
2020-09-12,Sep,Anchorage,37,180
2019-03-23,Mar,Miami,12,249
2020-02-23,Feb,Anchorage,9,0
2019-06-19,Jun,Miami,25,331
2020-11-22,Nov,Anchorage,48,186
2020-08-08,Aug,Anchorage,32,223
2019-02-18,Feb,Anchorage,8,87
2019-03-11,Mar,Anchorage,11,121
2019-03-03,Mar,Miami,10,258
2019-08-09,Aug,Anchorage,32,144
2019-11-11,Nov,Anchorage,46,124
2019-07-08,Jul,Miami,28,258
2020-06-07,Jun,Anchorage,24,202
2019-08-08,Aug,Anchorage,32,134
2019-06-20,Jun,Anchorage,25,192
2020-11-02,Nov,Miami,45,229
2019-05-26,May,Honolulu,22,164
2019-09-05,Sep,Anchorage,36,101
2020-10-21,Oct,Miami,43,260
2020-10-02,Oct,Miami,40,260
2019-11-14,Nov,Miami,46,217
2019-10-04,Oct,Miami,40,174
2019-05-10,May,Anchorage,19,140
2020-03-28,Mar,Anchorage,13,0
2019-05-08,May,Anchorage,19,138
2019-09-19,Sep,Anchorage,38,124
2019-11-05,Nov,Miami,45,217
2020-11-12,Nov,Honolulu,46,182
2020-10-24,Oct,Anchorage,43,174
2019-07-27,Jul,Anchorage,30,139
2020-09-24,Sep,Anchorage,39,203
2019-02-12,Feb,Anchorage,7,130
2019-06-05,Jun,Anchorage,23,149
2020-07-18,Jul,Miami,29,7070
2019-09-24,Sep,Miami,39,6650
2020-03-15,Mar,Miami,12,0
2020-06-10,Jun,Anchorage,24,0
2019-03-02,Mar,Miami,9,6970
2019-12-13,Dec,Anchorage,50,7160
2020-07-16,Jul,Anchorage,29,6650
2019-05-03,May,Miami,18,5440
2020-08-19,Aug,Anchorage,34,4730
2019-11-22,Nov,Anchorage,47,7460
2019-07-15,Jul,Miami,29,7110
2020-03-24,Mar,Anchorage,13,0
2019-08-11,Aug,Anchorage,33,5040
2019-06-26,Jun,Anchorage,26,5070
2020-09-02,Sep,Miami,36,5480
2020-11-05,Nov,Honolulu,45,1760
2020-09-06,Sep,Miami,37,2440
2020-10-11,Oct,Miami,42,1650
2019-07-01,Jul,Miami,27,426
2019-09-09,Sep,Miami,37,352
2020-10-22,Oct,Miami,43,701
2020-05-04,May,Anchorage,19,385
2020-05-09,May,Anchorage,19,713
2020-07-13,Jul,Anchorage,29,380
2020-11-14,Nov,Miami,46,235
2020-11-27,Nov,Honolulu,48,238
2020-02-18,Feb,Miami,8,0
2020-07-20,Jul,Anchorage,30,256
2020-03-20,Mar,Anchorage,12,0
2020-06-02,Jun,Miami,23,138
2019-06-22,Jun,Anchorage,25,267
2020-09-22,Sep,Miami,39,146
2019-11-19,Nov,Miami,47,123
2019-06-17,Jun,Anchorage,25,238
2019-05-07,May,Miami,19,382
2019-12-18,Dec,Anchorage,51,360
2020-07-22,Jul,Anchorage,30,124
2020-05-22,May,Miami,21,246
2019-02-17,Feb,Anchorage,8,195
2020-11-23,Nov,Anchorage,48,355
2019-07-22,Jul,Miami,30,149
2019-11-25,Nov,Anchorage,48,198
2020-03-13,Mar,Anchorage,11,0
2020-09-17,Sep,Miami,38,354
2019-06-10,Jun,Miami,24,192
2020-11-10,Nov,Honolulu,46,196
2020-09-15,Sep,Miami,38,373
2019-09-14,Sep,Miami,37,91
2020-07-05,Jul,Miami,28,191
2020-09-07,Sep,Miami,37,241
2020-09-01,Sep,Miami,36,135
2019-11-16,Nov,Anchorage,46,223
2019-10-15,Oct,Anchorage,42,351
2019-03-24,Mar,Anchorage,13,110
2020-10-18,Oct,Miami,43,184
2019-10-10,Oct,Honolulu,41,199
2019-06-11,Jun,Anchorage,24,120
2019-03-26,Mar,Anchorage,13,97
2019-09-17,Sep,Miami,38,210
2020-03-26,Mar,Anchorage,13,0
2020-09-28,Sep,Miami,40,357
2019-04-28,Apr,Anchorage,18,170
2020-06-21,Jun,Anchorage,26,199
2020-05-16,May,Miami,20,101
2020-05-01,May,Anchorage,18,233
2020-11-08,Nov,Miami,46,256
2020-02-20,Feb,Anchorage,8,0
2019-10-05,Oct,Anchorage,40,110
2020-03-17,Mar,Miami,12,0
2020-10-04,Oct,Anchorage,41,179
2019-07-12,Jul,Anchorage,28,134
2020-03-19,Mar,Anchorage,12,0
2019-04-10,Apr,Anchorage,15,97
2020-06-23,Jun,Miami,26,385
2019-11-17,Nov,Honolulu,47,135
2020-04-04,Apr,Anchorage,14,226
2020-04-28,Apr,Anchorage,18,186
2019-03-06,Mar,Miami,10,262
2020-04-03,Apr,Anchorage,14,225
2020-04-05,Apr,Anchorage,15,210
2020-11-20,Nov,Anchorage,47,170
2020-10-20,Oct,Anchorage,43,201
2019-11-01,Nov,Anchorage,44,127
2019-04-25,Apr,Anchorage,17,90
2020-10-10,Oct,Honolulu,41,168
2020-06-09,Jun,Anchorage,24,214
2019-11-28,Nov,Anchorage,48,108
2019-04-02,Apr,Anchorage,14,105
2020-05-26,May,Anchorage,22,229
2020-04-19,Apr,Anchorage,17,218
2019-08-05,Aug,Anchorage,32,127
2020-03-06,Mar,Anchorage,10,0
2019-11-13,Nov,Miami,46,213
2019-11-20,Nov,Anchorage,47,125
2020-10-03,Oct,Miami,40,269
2019-09-07,Sep,Anchorage,36,115
2020-10-06,Oct,Miami,41,265
2020-10-19,Oct,Anchorage,43,197
2020-07-19,Jul,Anchorage,30,222
2020-05-20,May,Anchorage,21,237
2019-08-10,Aug,Anchorage,32,130
2020-06-26,Jun,Miami,26,376
2020-11-17,Nov,Honolulu,47,150
2019-08-01,Aug,Anchorage,31,137
2020-08-27,Aug,Anchorage,35,195
2020-05-07,May,Miami,19,403
2019-04-23,Apr,Anchorage,17,90
2019-08-03,Aug,Anchorage,31,130
2019-10-18,Oct,Anchorage,42,77
2019-09-02,Sep,Anchorage,36,118
2019-10-01,Oct,Anchorage,40,97
2020-07-12,Jul,Anchorage,29,707
2020-10-15,Oct,Honolulu,42,7190
2020-03-23,Mar,Miami,13,0
2020-11-03,Nov,Anchorage,45,6940
2019-07-19,Jul,Anchorage,29,6720
2019-10-07,Oct,Anchorage,41,6970
2020-04-01,Apr,Anchorage,14,0
2020-10-07,Oct,Anchorage,41,6650
2019-08-22,Aug,Anchorage,34,5440
2019-12-01,Dec,Anchorage,49,4730
2019-03-14,Mar,Anchorage,11,7460
2020-11-28,Nov,Miami,48,7110
2019-09-13,Sep,Anchorage,37,5040
2019-10-16,Oct,Miami,42,5070
2019-03-09,Mar,Anchorage,10,5480
2020-09-09,Sep,Anchorage,37,1600
2019-09-15,Sep,Miami,38,1760
2020-09-13,Sep,Anchorage,38,2440
2019-05-25,May,Anchorage,21,1650
2019-11-02,Nov,Anchorage,44,426
2019-08-15,Aug,Anchorage,33,352
2019-05-13,May,Miami,20,701
2019-10-08,Oct,Honolulu,41,385
2019-06-04,Jun,Anchorage,23,713
2020-02-15,Feb,Anchorage,7,0
2020-05-14,May,Miami,20,235
2020-04-27,Apr,Anchorage,18,238
2019-12-28,Dec,Anchorage,52,127
2020-09-05,Sep,Anchorage,36,256
2020-09-14,Sep,Anchorage,38,794
2019-09-16,Sep,Anchorage,38,400
2020-07-28,Jul,Anchorage,31,138
2019-10-28,Oct,Honolulu,44,267
2019-05-05,May,Miami,19,146
2019-10-25,Oct,Anchorage,43,123
2020-06-18,Jun,Anchorage,25,238
2020-10-28,Oct,Anchorage,44,382
2019-04-08,Apr,Anchorage,15,360
2020-10-14,Oct,Anchorage,42,124
2019-12-06,Dec,Anchorage,49,246
2019-12-04,Dec,Anchorage,49,195
2020-03-09,Mar,Anchorage,11,0
2019-10-03,Oct,Miami,40,149
2019-07-11,Jul,Anchorage,28,198
2019-09-12,Sep,Miami,37,229
2020-03-04,Mar,Anchorage,10,0
2019-09-22,Sep,Miami,39,354
2020-05-19,May,Anchorage,21,192
2020-05-27,May,Miami,22,373
2019-10-13,Oct,Honolulu,42,91
2019-06-09,Jun,Anchorage,24,191
2020-09-19,Sep,Miami,38,135
2020-08-14,Aug,Anchorage,33,223
2019-02-25,Feb,Anchorage,9,351
2019-06-25,Jun,Anchorage,26,110
2019-09-18,Sep,Honolulu,38,184
2020-05-18,May,Miami,21,199
2020-03-21,Mar,Anchorage,12,0
2020-04-25,Apr,Anchorage,17,120
2019-12-27,Dec,Anchorage,52,204
2019-12-25,Dec,Anchorage,52,97
2019-11-21,Nov,Anchorage,47,210
2020-08-06,Aug,Anchorage,32,95
2020-06-24,Jun,Anchorage,26,357
2020-08-09,Aug,Anchorage,33,170
2020-03-14,Mar,Anchorage,11,0
2019-08-24,Aug,Anchorage,34,101
2020-11-06,Nov,Anchorage,45,186
2019-07-18,Jul,Anchorage,29,707
2019-11-03,Nov,Miami,45,7190
2019-10-27,Oct,Honolulu,44,6650
2020-05-11,May,Anchorage,20,0
2019-07-02,Jul,Anchorage,27,6720
2019-04-05,Apr,Anchorage,14,6970
2020-02-19,Feb,Anchorage,8,0
2019-03-05,Mar,Anchorage,10,5440
2019-09-27,Sep,Honolulu,39,4730
2019-11-18,Nov,Miami,47,7460
2019-05-17,May,Anchorage,20,7110
2020-08-03,Aug,Anchorage,32,7400
2020-11-19,Nov,Anchorage,47,5480
2019-12-08,Dec,Anchorage,50,1600
2020-03-18,Mar,Anchorage,12,0
2020-02-11,Feb,Anchorage,7,0
2019-05-27,May,Anchorage,22,1650
2019-10-12,Oct,Anchorage,41,352
2019-06-08,Jun,Anchorage,23,701
2020-11-11,Nov,Miami,46,385
2020-04-06,Apr,Miami,15,713
2019-05-22,May,Anchorage,21,380
2020-03-11,Mar,Anchorage,11,0
2019-04-15,Apr,Anchorage,16,238
2019-07-06,Jul,Anchorage,27,256
2020-03-08,Mar,Anchorage,11,0
2019-04-13,Apr,Miami,15,400
2019-10-19,Oct,Miami,42,138
2020-09-03,Sep,Anchorage,36,267
2020-08-12,Aug,Anchorage,33,146
2020-02-14,Feb,Anchorage,7,0
2019-02-19,Feb,Anchorage,8,238
2019-10-09,Oct,Anchorage,41,382
2020-11-13,Nov,Anchorage,46,124
2019-10-24,Oct,Anchorage,43,195
2020-09-04,Sep,Anchorage,36,149
2020-06-04,Jun,Anchorage,23,198
2019-11-23,Nov,Miami,47,229
2020-08-07,Aug,Miami,32,189
2020-11-01,Nov,Anchorage,45,354
2020-03-16,Mar,Anchorage,12,0
2019-12-20,Dec,Anchorage,51,196
2019-07-28,Jul,Anchorage,31,373
2020-07-04,Jul,Anchorage,27,91
2019-03-25,Mar,Anchorage,13,191
2019-08-02,Aug,Miami,31,241
2019-10-26,Oct,Miami,43,135
2020-09-10,Sep,Anchorage,37,223
2020-08-25,Aug,Anchorage,35,351
2020-06-17,Jun,Anchorage,25,110
2020-07-23,Jul,Anchorage,30,184
2020-10-13,Oct,Anchorage,42,199
2020-02-21,Feb,Anchorage,8,0
2020-09-18,Sep,Anchorage,38,120
2020-09-21,Sep,Anchorage,39,97
2019-02-13,Feb,Anchorage,7,210
2019-09-11,Sep,Anchorage,37,95
2019-06-28,Jun,Anchorage,26,357
2020-09-16,Sep,Miami,38,170
2020-08-17,Aug,Miami,34,199
2019-11-27,Nov,Anchorage,48,101
2019-03-27,Mar,Anchorage,13,143
2020-02-09,Feb,Anchorage,7,0
2020-06-27,Jun,Anchorage,26,199
2019-06-02,Jun,Anchorage,23,168
2019-05-11,May,Anchorage,19,129
2020-08-15,Aug,Miami,33,314
2020-09-23,Sep,Miami,39,319
2020-09-26,Sep,Anchorage,39,170
2019-12-17,Dec,Anchorage,51,79
2020-10-17,Oct,Anchorage,42,198
2020-06-19,Jun,Anchorage,25,214
2019-07-04,Jul,Anchorage,27,126
2019-03-13,Mar,Anchorage,11,155
2019-04-27,Apr,Anchorage,17,102
2019-12-14,Dec,Miami,50,225
2019-10-06,Oct,Anchorage,41,122
2020-11-04,Nov,Anchorage,45,182
2019-02-21,Feb,Anchorage,8,111
2019-03-08,Mar,Anchorage,10,120
2019-03-19,Mar,Anchorage,12,130
2019-05-16,May,Anchorage,20,124
2020-08-20,Aug,Miami,34,343
2020-08-04,Aug,Anchorage,32,199
2019-10-23,Oct,Anchorage,43,85
2020-03-05,Mar,Anchorage,10,0
2019-07-14,Jul,Anchorage,29,707
2019-06-14,Jun,Anchorage,24,7190
2019-03-20,Mar,Anchorage,12,6940
2019-12-16,Dec,Anchorage,51,6720
