year,month,latitude,longitude,admin_name,excellent_sentiment,good_sentiment,negative_sentiment,neutral_sentiment
2020,5,53.38508571,-3.065042857,Wirral,78.05,11.95,4.7,5.3
2020,5,51.4305,-0.894166667,Wokingham,78.31,11.69,4.69,5.31
2020,5,52.59348,-2.11376,Wolverhampton,82.34,7.66,2.01,7.99
2020,5,52.2454875,-2.134854167,Worcestershire,81.17,8.83,1.68,8.32
2020,5,53.03311111,-3.026888889,Wrexham,81.2,8.8,6.7,3.3
2020,5,53.97185833,-1.081066667,York,80.33,9.67,5.83,4.17
,5,,,,79.02,10.98,0.61,9.39
2020,6,57.14183333,-2.191283333,Aberdeen City,80.58,9.42,5.26,4.74
2020,6,57.31228889,-2.280072222,Aberdeenshire,78.63,11.37,5.97,4.03
2020,6,56.6134,-2.733785714,Angus,81.62,8.38,4.88,5.12
2020,6,54.7173,-6.2055,Antrim and Newtownabbey,80.68,9.32,0.54,9.46
2020,6,54.648,-5.7575,Ards and North Down,81.68,8.32,1.38,8.62
2020,6,55.95574286,-5.0767,Argyll and Bute,82.71,7.29,1.5,8.5
2020,6,54.343,-6.26,"Armagh, Banbridge and Craigavon",80.18,9.82,1.19,8.81
2020,6,51.53985,0.1111,Barking and Dagenham,82.05,7.95,4.43,5.57
2020,6,51.61631111,-0.201277778,Barnet,80.64,9.36,2.7,7.3
2020,6,53.544575,-1.466408333,Barnsley,78.66,11.34,0.66,9.34
2020,6,51.35338,-2.45187,Bath and North East Somerset,81.19,8.81,0.75,9.25
2020,6,52.1215125,-0.4917375,Bedford,81.12,8.88,1.22,8.78
2020,6,54.5964,-5.93,Belfast,79.31,10.69,2.58,7.42
2020,6,51.456175,0.131975,Bexley,81.25,8.75,4.18,5.82
2020,6,52.46904545,-1.896454545,Birmingham,82.06,7.94,3.8,6.2
2020,6,53.723,-2.4715,Blackburn with Darwen,82.52,7.48,1.66,8.34
2020,6,53.8331,-3.04565,Blackpool,81.56,8.44,5.46,4.54
2020,6,51.7711125,-3.1861375,Blaenau Gwent,82.17,7.83,1.27,8.73
2020,6,53.56385714,-2.459685714,Bolton,80.45,9.55,4.71,5.29
2020,6,50.71675,-1.862,Bournemouth,78.59,11.41,1.44,8.56
2020,6,51.41836,-0.75592,Bracknell Forest,80.31,9.69,2.26,7.74
2020,6,53.84582,-1.85269,Bradford,79.55,10.45,0.98,9.02
2020,6,51.5751,-0.29395,Brent,80.97,9.03,2.48,7.52
2020,6,51.54256,-3.62778,Bridgend,80,10,4.73,5.27
2020,6,50.839275,-0.130525,Brighton and Hove,79.32,10.68,0.63,9.37
2020,6,51.46086667,-2.608733333,"Bristol, City of",81.39,8.61,2.69,7.31
2020,6,51.3873875,0.0403,Bromley,81.04,8.96,6.21,3.79
2020,6,51.68953103,-0.711589655,Buckinghamshire,79.78,10.22,5.28,4.72
2020,6,53.58355,-2.310533333,Bury,79.69,10.31,2.61,7.39
2020,6,51.65393889,-3.2005,Caerphilly,79.21,10.79,4.4,5.6
2020,6,53.71190769,-1.896553846,Calderdale,79.28,10.72,5.84,4.16
2020,6,52.32057447,0.027317021,Cambridgeshire,78.97,11.03,1.56,8.44
2020,6,51.5444,-0.1315,Camden,82.85,7.15,5.48,4.52
2020,6,51.51916667,-3.250266667,Cardiff,80.5,9.5,2.84,7.16
2020,6,51.75977,-4.20512,Carmarthenshire,79.47,10.53,2.05,7.95
2020,6,52.00438421,-0.439589474,Central Bedfordshire,82.97,7.03,4.19,5.81
2020,6,52.2566,-4.22025,Ceredigion,82.58,7.42,4.93,5.07
2020,6,53.22929,-2.301205,Cheshire East,79.17,10.83,2.5,7.5
2020,6,53.24336316,-2.769231579,Cheshire West and Chester,82.9,7.1,5.73,4.27
2020,6,56.13676667,-3.755716667,Clackmannanshire,78.29,11.71,1.22,8.78
2020,6,53.27466667,-3.781833333,Conwy,81.49,8.51,2.95,7.05
2020,6,50.338445,-4.956985,Cornwall,81.95,8.05,3.04,6.96
2020,6,52.43905,-1.4953,Coventry,78.84,11.16,4.26,5.74
2020,6,51.36222,-0.09864,Croydon,81.72,8.28,1.49,8.51
2020,6,54.556875,-3.153328571,Cumbria,79.82,10.18,0.79,9.21
2020,6,54.527,-1.5526,Darlington,79.05,10.95,6.13,3.87
2020,6,53.22842857,-3.398857143,Denbighshire,80.52,9.48,6.33,3.67
2020,6,52.92191429,-1.4837,Derby,79.65,10.35,5.6,4.4
2020,6,53.12000172,-1.489143103,Derbyshire,82.96,7.04,5.46,4.54
2020,6,54.97485,-7.34835,Derry and Strabane,80.31,9.69,5.66,4.34
2020,6,50.69579545,-3.719311364,Devon,82.67,7.33,0.61,9.39
2020,6,53.53558889,-1.136133333,Doncaster,81.99,8.01,6.39,3.61
2020,6,50.78630385,-2.228388462,Dorset,80.68,9.32,4.03,5.97
2020,6,52.49144615,-2.114861538,Dudley,80.33,9.67,1.93,8.07
2020,6,55.01490909,-3.784663636,Dumfries and Galloway,81.88,8.12,6.18,3.82
2020,6,56.4646,-2.9203,Dundee City,80.83,9.17,1.35,8.65
2020,6,54.74779643,-1.589642857,Durham,80.25,9.75,5.37,4.63
2020,6,51.5288625,-0.3293625,Ealing,79.5,10.5,5.65,4.35
2020,6,55.56655,-4.388391667,East Ayrshire,78.4,11.6,0.97,9.03
2020,6,55.93512,-4.24652,East Dunbartonshire,82.27,7.73,4.06,5.94
2020,6,55.983925,-2.8457375,East Lothian,80.5,9.5,6.7,3.3
2020,6,55.78048,-4.3428,East Renfrewshire,78.01,11.99,4.82,5.18
2020,6,53.816005,-0.49142,East Riding of Yorkshire,80.67,9.33,3.63,6.37
2020,6,50.92780323,0.306025806,East Sussex,80.5,9.5,5.94,4.06
2020,6,55.9414625,-3.323325,"Edinburgh, City of",80.7,9.3,6.81,3.19
2020,6,58.209,-6.387,Eilean Siar,82.84,7.16,2.12,7.88
2020,6,51.63712,-0.08266,Enfield,82.41,7.59,1.49,8.51
2020,6,51.75509254,0.542498507,Essex,79.81,10.19,5.03,4.97
2020,6,56.01055,-3.778175,Falkirk,80.18,9.82,5.92,4.08
2020,6,54.59,-7.29,Fermanagh and Omagh,80.42,9.58,6.47,3.53
2020,6,56.17235217,-3.165756522,Fife,81.99,8.01,6.29,3.71
2020,6,53.22044615,-3.130053846,Flintshire,78.51,11.49,2.45,7.55
2020,6,54.94215,-1.64974,Gateshead,79.53,10.47,5.35,4.65
2020,6,55.855225,-4.271525,Glasgow City,82.06,7.94,5.62,4.38
2020,6,51.79496765,-2.205320588,Gloucestershire,82.75,7.25,3.42,6.58
2020,6,51.4735,0.0595,Greenwich,78.03,11.97,2.66,7.34
2020,6,52.97142857,-4.160785714,Gwynedd,81.03,8.97,3.67,6.33
2020,6,51.5414,-0.0266,Hackney,79.39,10.61,3.36,6.64
2020,6,53.37233333,-2.751666667,Halton,81.69,8.31,1.88,8.12
2020,6,51.4828,-0.195,Hammersmith and Fulham,80.25,9.75,5.12,4.88
2020,6,51.0235375,-1.232942188,Hampshire,78.19,11.81,5.89,4.11
2020,6,51.59103333,-0.101633333,Haringey,78.11,11.89,2.08,7.92
2020,6,51.59421667,-0.3493,Harrow,79.11,10.89,3.58,6.42
2020,6,54.6764,-1.1994,Hartlepool,82.18,7.82,5.17,4.83
2020,6,51.563,0.2147,Havering,78.27,11.73,4.92,5.08
2020,6,52.1251625,-2.721725,Herefordshire,80.7,9.3,3.71,6.29
2020,6,51.77312745,-0.263427451,Hertfordshire,82.57,7.43,5.8,4.2
2020,6,57.67166154,-4.247092308,Highland,80.94,9.06,3.02,6.98
2020,6,51.541975,-0.4593625,Hillingdon,79.83,10.17,4.96,5.04
2020,6,51.4582,-0.39195,Hounslow,79.49,10.51,3.5,6.5
2020,6,55.92778,-4.75406,Inverclyde,82.58,7.42,6.03,3.97
2020,6,53.29063333,-4.307083333,Isle of Anglesey,81.07,8.93,2.45,7.55
2020,6,50.69328462,-1.267792308,Isle of Wight,81.58,8.42,3.13,6.87
2020,6,51.548,-0.09985,Islington,80.98,9.02,2.21,7.79
2020,6,51.5,-0.19,Kensington and Chelsea,81.79,8.21,5.73,4.27
2020,6,51.26558125,0.738851042,Kent,81.64,8.36,1.6,8.4
2020,6,53.76906667,-0.350266667,"Kingston upon Hull, City of",80.61,9.39,2.72,7.28
2020,6,51.40215,-0.30325,Kingston upon Thames,80.51,9.49,5.46,4.54
2020,6,53.6477,-1.730757895,Kirklees,79.94,10.06,3.33,6.67
2020,6,53.42288333,-2.848516667,Knowsley,79.68,10.32,4.66,5.34
2020,6,51.4604,-0.116266667,Lambeth,80.79,9.21,4.33,5.67
2020,6,53.76817015,-2.614720896,Lancashire,78.47,11.53,5.65,4.35
2020,6,53.82412,-1.544528,Leeds,78.44,11.56,5.78,4.22
2020,6,52.641875,-1.133375,Leicester,82.27,7.73,0.71,9.29
2020,6,52.67251778,-1.221202222,Leicestershire,80.86,9.14,2.45,7.55
2020,6,51.4452,-0.0207,Lewisham,81.91,8.09,3.49,6.51
2020,6,53.05613774,-0.239167925,Lincolnshire,82.72,7.28,4.96,5.04
2020,6,54.5167,-6.0333,Lisburn and Castlereagh,81.55,8.45,1.52,8.48
2020,6,53.40767778,-2.930188889,Liverpool,81.57,8.43,3.04,6.96
2020,6,51.5072,-0.1275,"London, City of",78.39,11.61,6.63,3.37
2020,6,51.900075,-0.436675,Luton,81.36,8.64,0.62,9.38
2020,6,53.4387,-2.24568,Manchester,82.41,7.59,0.83,9.17
2020,6,51.37633333,0.518,Medway,80.91,9.09,4.08,5.92
2020,6,51.72346667,-3.3432,Merthyr Tydfil,80.52,9.48,4.4,5.6
2020,6,51.406925,-0.196675,Merton,80.73,9.27,3.64,6.36
2020,6,54.647,-6.745,Mid Ulster,80.79,9.21,0.71,9.29
2020,6,54.5349,-1.20765,Middlesbrough,82.2,7.8,0.9,9.1
2020,6,55.86435,-3.107733333,Midlothian,78.05,11.95,2.83,7.17
2020,6,52.05383636,-0.763636364,Milton Keynes,78.38,11.62,3.07,6.93
2020,6,51.6918,-2.815683333,Monmouthshire,82.07,7.93,3.03,6.97
2020,6,57.63918,-3.2279,Moray,79.36,10.64,3.11,6.89
2020,6,51.67286429,-3.7719,Neath Port Talbot,80.37,9.63,3.15,6.85
2020,6,54.996675,-1.64345,Newcastle upon Tyne,78.75,11.25,2.4,7.6
2020,6,51.53643333,0.020166667,Newham,81.96,8.04,3.64,6.36
2020,6,51.58096,-2.99458,Newport,79.93,10.07,6.01,3.99
2020,6,54.0991,-6.249,"Newry, Mourne and Down",78.04,11.96,2.72,7.28
2020,6,52.67440926,1.107016667,Norfolk,79.04,10.96,5.45,4.55
2020,6,55.68323636,-4.736736364,North Ayrshire,80.13,9.87,4.22,5.78
2020,6,53.5532625,-0.107425,North East Lincolnshire,82.52,7.48,5.08,4.92
2020,6,55.84690526,-3.967689474,North Lanarkshire,81.4,8.6,2.84,7.16
2020,6,53.57768571,-0.644621429,North Lincolnshire,79.09,10.91,1.25,8.75
2020,6,51.40061538,-2.798376923,North Somerset,82.78,7.22,6.37,3.63
2020,6,55.0259625,-1.474825,North Tyneside,79.14,10.86,0.73,9.27
2020,6,54.12231333,-1.309256667,North Yorkshire,78.1,11.9,2.16,7.84
2020,6,52.29424643,-0.792964286,Northamptonshire,80.53,9.47,5.69,4.31
2020,6,55.15079,-1.732905,Northumberland,80.28,9.72,6.68,3.32
2020,6,52.95825,-1.17325,Nottingham,81.65,8.35,0.67,9.33
2020,6,53.06355476,-1.107161905,Nottinghamshire,80.76,9.24,1.55,8.45
2020,6,53.53538,-2.12168,Oldham,82.78,7.22,1.25,8.75
2020,6,58.981,-2.96,Orkney Islands,82.66,7.34,0.92,9.08
2020,6,51.74759714,-1.27488,Oxfordshire,78.02,11.98,1.1,8.9
2020,6,51.7541875,-4.9396625,Pembrokeshire,81.05,8.95,2.57,7.43
2020,6,56.451075,-3.514775,Perth and Kinross,79.62,10.38,2.27,7.73
2020,6,50.38364,-4.11648,Plymouth,79.24,10.76,3.26,6.74
2020,6,50.726975,-1.9848,Poole,78.44,11.56,0.53,9.47
2020,6,50.82606667,-1.0744,Portsmouth,79.58,10.42,2.61,7.39
2020,6,52.24998333,-3.424783333,Powys,80.18,9.82,4.2,5.8
2020,6,51.4597,-0.995566667,Reading,81.28,8.72,4.16,5.84
2020,6,51.5705,0.06015,Redbridge,80.43,9.57,2.47,7.53
2020,6,54.5653,-1.059163636,Redcar and Cleveland,81.32,8.68,1.87,8.13
2020,6,55.85837,-4.51079,Renfrewshire,82.44,7.56,5.67,4.33
2020,6,51.62219167,-3.4239375,Rhondda Cynon Taff,80.18,9.82,6.86,3.14
2020,6,51.46445,-0.30745,Richmond upon Thames,79.25,10.75,1.27,8.73
2020,6,53.6072,-2.154542857,Rochdale,80.04,9.96,4.11,5.89
2020,6,53.4392,-1.312393333,Rotherham,81.97,8.03,6.77,3.23
2020,6,52.63025,-0.72775,Rutland,81.91,8.09,6.81,3.19
2020,6,53.49658889,-2.363588889,Salford,82.26,7.74,4.81,5.19
2020,6,52.4992,-2.009775,Sandwell,82.57,7.43,3.43,6.57
2020,6,55.62052222,-2.676055556,"Scottish Borders, The",78.89,11.11,4.74,5.26
2020,6,53.52422,-3.00157,Sefton,82.59,7.41,3.06,6.94
2020,6,53.39685714,-1.485642857,Sheffield,80.61,9.39,2.53,7.47
2020,6,60.155,-1.145,Shetland Islands,79.64,10.36,6.34,3.66
2020,6,52.68353478,-2.706543478,Shropshire,82.61,7.39,6.43,3.57
2020,6,51.49675,-0.55605,Slough,79.95,10.05,0.65,9.35
2020,6,52.42352222,-1.732688889,Solihull,80.51,9.49,3.74,6.26
2020,6,51.080875,-2.8844625,Somerset,81.06,8.94,1.01,8.99
2020,6,55.44415,-4.672216667,South Ayrshire,80.92,9.08,2.51,7.49
2020,6,51.5312,-2.485092857,South Gloucestershire,82.81,7.19,3.27,6.73
2020,6,55.74473846,-4.002261538,South Lanarkshire,80.57,9.43,3.69,6.31
2020,6,54.95444,-1.47962,South Tyneside,82.59,7.41,6.54,3.46
2020,6,50.9,-1.4,Southampton,79.23,10.77,4.53,5.47
2020,6,51.5419,0.755933333,Southend-on-Sea,79.99,10.01,5.47,4.53
2020,6,53.46109,-2.71413,St. Helens,82.55,7.45,1.87,8.13
2020,6,52.81114043,-2.033102128,Staffordshire,81.43,8.57,6.05,3.95
2020,6,56.13984286,-3.972257143,Stirling,80.78,9.22,2.83,7.17
2020,6,53.39133333,-2.133744444,Stockport,81.07,8.93,3.06,6.94
2020,6,54.56015,-1.310725,Stockton-on-Tees,80.89,9.11,4.89,5.11
2020,6,53.0156,-2.16074,Stoke-on-Trent,79.11,10.89,3.68,6.32
2020,6,52.23130556,1.116736111,Suffolk,80.11,9.89,1.68,8.32
2020,6,54.88501429,-1.449128571,Sunderland,82.31,7.69,5.63,4.37
2020,6,51.29146092,-0.427617241,Surrey,81.43,8.57,6.81,3.19
2020,6,51.36614,-0.19064,Sutton,78.92,11.08,0.59,9.41
2020,6,51.63607273,-4.003781818,Swansea,78.23,11.77,6.72,3.28
2020,6,51.57133333,-1.761166667,Swindon,79.89,10.11,2.38,7.62
2020,6,53.47818571,-2.087014286,Tameside,82.58,7.42,6.5,3.5
2020,6,52.68716667,-2.465811111,Telford and Wrekin,82.57,7.43,3.22,6.78
2020,6,51.4951,0.330514286,Thurrock,82.87,7.13,2.69,7.31
2020,6,50.47,-3.53,Torbay,80.29,9.71,2.45,7.55
2020,6,51.69511429,-3.035214286,Torfaen,80.76,9.24,6.56,3.44
2020,6,51.5159,-0.0606,Tower Hamlets,79.6,10.4,4.26,5.74
2020,6,53.421,-2.360366667,Trafford,78.93,11.07,2.97,7.03
2020,6,51.42071111,-3.341977778,"Vale of Glamorgan, The",78.07,11.93,2.17,7.83
2020,6,53.66297222,-1.394683333,Wakefield,78.74,11.26,1.23,8.77
2020,6,52.60443,-1.96842,Walsall,82.01,7.99,3.53,6.47
2020,6,51.59386667,0.000166667,Waltham Forest,81.53,8.47,0.96,9.04
2020,6,51.4492,-0.17225,Wandsworth,78.12,11.88,1.45,8.55
2020,6,53.407925,-2.5846125,Warrington,79.62,10.38,0.94,9.06
2020,6,52.35788,-1.554836,Warwickshire,78.77,11.23,1.77,8.23
2020,6,51.42730833,-1.2708,West Berkshire,78.78,11.22,5.74,4.26
2020,6,55.95195714,-4.510085714,West Dunbartonshire,81.69,8.31,6.81,3.19
2020,6,55.8906,-3.59928,West Lothian,82.32,7.68,2.81,7.19
2020,6,50.90101224,-0.465836735,West Sussex,81.29,8.71,1.75,8.25
2020,6,53.51954667,-2.586386667,Wigan,82.12,7.88,2.55,7.45
2020,6,51.32301724,-1.982255172,Wiltshire,81.29,8.71,6.64,3.36
2020,6,51.46113,-0.64631,Windsor and Maidenhead,80.93,9.07,1.17,8.83
2020,6,53.38508571,-3.065042857,Wirral,81.58,8.42,3.86,6.14
2020,6,51.4305,-0.894166667,Wokingham,79.79,10.21,0.71,9.29
2020,6,52.59348,-2.11376,Wolverhampton,82.2,7.8,1.33,8.67
2020,6,52.2454875,-2.134854167,Worcestershire,81.11,8.89,6.82,3.18
2020,6,53.03311111,-3.026888889,Wrexham,79.97,10.03,1.98,8.02
2020,6,53.97185833,-1.081066667,York,80.74,9.26,1.85,8.15
,6,,,,78.32,11.68,0.9,9.1
2020,7,57.14183333,-2.191283333,Aberdeen City,82.3,7.7,1.78,8.22
2020,7,57.31228889,-2.280072222,Aberdeenshire,80.51,9.49,6.49,3.51
2020,7,56.6134,-2.733785714,Angus,81.54,8.46,6.5,3.5
2020,7,54.7173,-6.2055,Antrim and Newtownabbey,78.01,11.99,2.79,7.21
2020,7,54.648,-5.7575,Ards and North Down,82.21,7.79,2.7,7.3
2020,7,55.95574286,-5.0767,Argyll and Bute,79.21,10.79,2.33,7.67
2020,7,54.343,-6.26,"Armagh, Banbridge and Craigavon",80.85,9.15,0.8,9.2
2020,7,51.53985,0.1111,Barking and Dagenham,81.79,8.21,0.58,9.42
2020,7,51.61631111,-0.201277778,Barnet,81.28,8.72,3.47,6.53
2020,7,53.544575,-1.466408333,Barnsley,81.99,8.01,4.41,5.59
2020,7,51.35338,-2.45187,Bath and North East Somerset,81.49,8.51,0.75,9.25
2020,7,52.1215125,-0.4917375,Bedford,79.87,10.13,6.59,3.41
2020,7,54.5964,-5.93,Belfast,81.64,8.36,5.08,4.92
2020,7,51.456175,0.131975,Bexley,80.41,9.59,5.74,4.26
2020,7,52.46904545,-1.896454545,Birmingham,80.35,9.65,4.44,5.56
2020,7,53.723,-2.4715,Blackburn with Darwen,79.99,10.01,4.96,5.04
2020,7,53.8331,-3.04565,Blackpool,79.4,10.6,4.02,5.98
2020,7,51.7711125,-3.1861375,Blaenau Gwent,78.65,11.35,1.84,8.16
2020,7,53.56385714,-2.459685714,Bolton,79.42,10.58,2.37,7.63
2020,7,50.71675,-1.862,Bournemouth,79.88,10.12,0.57,9.43
2020,7,51.41836,-0.75592,Bracknell Forest,79.64,10.36,3.49,6.51
2020,7,53.84582,-1.85269,Bradford,82.18,7.82,2.37,7.63
2020,7,51.5751,-0.29395,Brent,79.42,10.58,6.85,3.15
2020,7,51.54256,-3.62778,Bridgend,82.38,7.62,6.74,3.26
2020,7,50.839275,-0.130525,Brighton and Hove,78.45,11.55,6.44,3.56
2020,7,51.46086667,-2.608733333,"Bristol, City of",78.81,11.19,1.71,8.29
2020,7,51.3873875,0.0403,Bromley,78.9,11.1,6.56,3.44
2020,7,51.68953103,-0.711589655,Buckinghamshire,80.43,9.57,4.78,5.22
2020,7,53.58355,-2.310533333,Bury,81.53,8.47,3.06,6.94
2020,7,51.65393889,-3.2005,Caerphilly,78.66,11.34,3.27,6.73
2020,7,53.71190769,-1.896553846,Calderdale,81.24,8.76,5.58,4.42
2020,7,52.32057447,0.027317021,Cambridgeshire,79.62,10.38,6.82,3.18
2020,7,51.5444,-0.1315,Camden,82.95,7.05,5.21,4.79
2020,7,51.51916667,-3.250266667,Cardiff,79.58,10.42,1.23,8.77
2020,7,51.75977,-4.20512,Carmarthenshire,78.93,11.07,2.58,7.42
2020,7,52.00438421,-0.439589474,Central Bedfordshire,81.14,8.86,1.3,8.7
2020,7,52.2566,-4.22025,Ceredigion,79.48,10.52,6.2,3.8
2020,7,53.22929,-2.301205,Cheshire East,81.4,8.6,1.11,8.89
2020,7,53.24336316,-2.769231579,Cheshire West and Chester,79.21,10.79,4.36,5.64
2020,7,56.13676667,-3.755716667,Clackmannanshire,80.48,9.52,2.83,7.17
2020,7,53.27466667,-3.781833333,Conwy,80.53,9.47,6.7,3.3
2020,7,50.338445,-4.956985,Cornwall,80.06,9.94,3.87,6.13
2020,7,52.43905,-1.4953,Coventry,78.07,11.93,4.99,5.01
2020,7,51.36222,-0.09864,Croydon,80.24,9.76,2.05,7.95
2020,7,54.556875,-3.153328571,Cumbria,80.21,9.79,1.64,8.36
2020,7,54.527,-1.5526,Darlington,78.62,11.38,5.4,4.6
2020,7,53.22842857,-3.398857143,Denbighshire,81.3,8.7,5.24,4.76
2020,7,52.92191429,-1.4837,Derby,82.54,7.46,1.73,8.27
2020,7,53.12000172,-1.489143103,Derbyshire,79.49,10.51,4.15,5.85
2020,7,54.97485,-7.34835,Derry and Strabane,81,9,0.76,9.24
2020,7,50.69579545,-3.719311364,Devon,82,8,1.5,8.5
2020,7,53.53558889,-1.136133333,Doncaster,82.47,7.53,1.6,8.4
2020,7,50.78630385,-2.228388462,Dorset,78.6,11.4,3.48,6.52
2020,7,52.49144615,-2.114861538,Dudley,82.7,7.3,4.86,5.14
2020,7,55.01490909,-3.784663636,Dumfries and Galloway,79.46,10.54,3.72,6.28
2020,7,56.4646,-2.9203,Dundee City,78.16,11.84,3.78,6.22
2020,7,54.74779643,-1.589642857,Durham,81.24,8.76,5.97,4.03
2020,7,51.5288625,-0.3293625,Ealing,82.82,7.18,4.78,5.22
2020,7,55.56655,-4.388391667,East Ayrshire,78.55,11.45,5.34,4.66
2020,7,55.93512,-4.24652,East Dunbartonshire,80.93,9.07,4.97,5.03
2020,7,55.983925,-2.8457375,East Lothian,80.15,9.85,4.05,5.95
2020,7,55.78048,-4.3428,East Renfrewshire,80.29,9.71,3.21,6.79
2020,7,53.816005,-0.49142,East Riding of Yorkshire,80.52,9.48,3.74,6.26
2020,7,50.92780323,0.306025806,East Sussex,81.75,8.25,6.84,3.16
2020,7,55.9414625,-3.323325,"Edinburgh, City of",82.36,7.64,6.71,3.29
2020,7,58.209,-6.387,Eilean Siar,82.88,7.12,6.2,3.8
2020,7,51.63712,-0.08266,Enfield,80.37,9.63,6.57,3.43
2020,7,51.75509254,0.542498507,Essex,80.11,9.89,5.5,4.5
2020,7,56.01055,-3.778175,Falkirk,81.05,8.95,4.76,5.24
2020,7,54.59,-7.29,Fermanagh and Omagh,82.62,7.38,2.64,7.36
2020,7,56.17235217,-3.165756522,Fife,81.64,8.36,1.68,8.32
2020,7,53.22044615,-3.130053846,Flintshire,80.89,9.11,0.78,9.22
2020,7,54.94215,-1.64974,Gateshead,79.33,10.67,1.65,8.35
2020,7,55.855225,-4.271525,Glasgow City,81.69,8.31,1.14,8.86
2020,7,51.79496765,-2.205320588,Gloucestershire,79.64,10.36,5.15,4.85
2020,7,51.4735,0.0595,Greenwich,81.09,8.91,2.12,7.88
2020,7,52.97142857,-4.160785714,Gwynedd,79.9,10.1,1.19,8.81
2020,7,51.5414,-0.0266,Hackney,81.02,8.98,6.22,3.78
2020,7,53.37233333,-2.751666667,Halton,80.5,9.5,4.74,5.26
2020,7,51.4828,-0.195,Hammersmith and Fulham,80.72,9.28,6.21,3.79
2020,7,51.0235375,-1.232942188,Hampshire,81.48,8.52,2.35,7.65
2020,7,51.59103333,-0.101633333,Haringey,82.66,7.34,2.82,7.18
2020,7,51.59421667,-0.3493,Harrow,82.23,7.77,6.82,3.18
2020,7,54.6764,-1.1994,Hartlepool,79.7,10.3,3.54,6.46
2020,7,51.563,0.2147,Havering,79.77,10.23,0.88,9.12
2020,7,52.1251625,-2.721725,Herefordshire,79.82,10.18,5.62,4.38
2020,7,51.77312745,-0.263427451,Hertfordshire,82.66,7.34,4.16,5.84
2020,7,57.67166154,-4.247092308,Highland,81.78,8.22,6.21,3.79
2020,7,51.541975,-0.4593625,Hillingdon,80.45,9.55,1.03,8.97
2020,7,51.4582,-0.39195,Hounslow,81.55,8.45,1.43,8.57
2020,7,55.92778,-4.75406,Inverclyde,80.78,9.22,4.99,5.01
2020,7,53.29063333,-4.307083333,Isle of Anglesey,78.77,11.23,1.15,8.85
2020,7,50.69328462,-1.267792308,Isle of Wight,78.94,11.06,5.41,4.59
2020,7,51.548,-0.09985,Islington,80.55,9.45,1.94,8.06
2020,7,51.5,-0.19,Kensington and Chelsea,78.68,11.32,4.4,5.6
2020,7,51.26558125,0.738851042,Kent,78.5,11.5,3.99,6.01
2020,7,53.76906667,-0.350266667,"Kingston upon Hull, City of",79.9,10.1,3.94,6.06
2020,7,51.40215,-0.30325,Kingston upon Thames,82.32,7.68,2.37,7.63
2020,7,53.6477,-1.730757895,Kirklees,82.59,7.41,6.79,3.21
2020,7,53.42288333,-2.848516667,Knowsley,80.31,9.69,3.24,6.76
2020,7,51.4604,-0.116266667,Lambeth,82.35,7.65,3.68,6.32
2020,7,53.76817015,-2.614720896,Lancashire,81.03,8.97,5.88,4.12
2020,7,53.82412,-1.544528,Leeds,82.12,7.88,2.86,7.14
2020,7,52.641875,-1.133375,Leicester,81.75,8.25,3.07,6.93
2020,7,52.67251778,-1.221202222,Leicestershire,82.75,7.25,1.76,8.24
2020,7,51.4452,-0.0207,Lewisham,78.56,11.44,6.35,3.65
2020,7,53.05613774,-0.239167925,Lincolnshire,79.94,10.06,1.41,8.59
2020,7,54.5167,-6.0333,Lisburn and Castlereagh,82.7,7.3,1.38,8.62
2020,7,53.40767778,-2.930188889,Liverpool,80.98,9.02,3.45,6.55
2020,7,51.5072,-0.1275,"London, City of",79.81,10.19,1.08,8.92
2020,7,51.900075,-0.436675,Luton,79.61,10.39,4.37,5.63
2020,7,53.4387,-2.24568,Manchester,82.08,7.92,4.39,5.61
2020,7,51.37633333,0.518,Medway,81.2,8.8,6.5,3.5
2020,7,51.72346667,-3.3432,Merthyr Tydfil,80.78,9.22,3.27,6.73
2020,7,51.406925,-0.196675,Merton,80.29,9.71,5.45,4.55
2020,7,54.647,-6.745,Mid Ulster,80.24,9.76,3.84,6.16
2020,7,54.5349,-1.20765,Middlesbrough,80.46,9.54,2.1,7.9
2020,7,55.86435,-3.107733333,Midlothian,78.34,11.66,4.5,5.5
2020,7,52.05383636,-0.763636364,Milton Keynes,82.65,7.35,2.58,7.42
2020,7,51.6918,-2.815683333,Monmouthshire,78.53,11.47,2.38,7.62
2020,7,57.63918,-3.2279,Moray,82.74,7.26,3.13,6.87
2020,7,51.67286429,-3.7719,Neath Port Talbot,80.09,9.91,4.27,5.73
2020,7,54.996675,-1.64345,Newcastle upon Tyne,82.73,7.27,6.9,3.1
2020,7,51.53643333,0.020166667,Newham,82.06,7.94,4.58,5.42
2020,7,51.58096,-2.99458,Newport,82.5,7.5,5.4,4.6
2020,7,54.0991,-6.249,"Newry, Mourne and Down",80.48,9.52,5.14,4.86
2020,7,52.67440926,1.107016667,Norfolk,81.29,8.71,5.83,4.17
2020,7,55.68323636,-4.736736364,North Ayrshire,80.41,9.59,3.4,6.6
2020,7,53.5532625,-0.107425,North East Lincolnshire,80.47,9.53,2.98,7.02
2020,7,55.84690526,-3.967689474,North Lanarkshire,80.07,9.93,4.68,5.32
2020,7,53.57768571,-0.644621429,North Lincolnshire,79.79,10.21,1.24,8.76
2020,7,51.40061538,-2.798376923,North Somerset,78.13,11.87,4.87,5.13
