Stock Item Key,WWI Stock Item ID,Stock Item,Color,Selling Package,Buying Package,Brand,Size,Lead Time Days,Quantity Per Outer,Is Chiller Stock,Barcode,Tax Rate,Unit Price,Recommended Retail Price,Typical Weight Per Unit,Photo,Valid From,Valid To,Lineage Key
188,32,Developer joke mug - that's a hardware problem (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
324,188,3 kg Courier post bag (White) 300x190x95mm,N/A,Each,Each,N/A,300x190x95mm,14,25,0,N/A,14.000,0.66,0.99,0.100,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
325,187,Express post box 5kg (White) 350x280x130mm,N/A,Each,Each,N/A,350x280x130mm,14,25,0,N/A,14.000,0.95,1.42,0.200,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
326,186,Shipping carton (Brown) 457x457x457mm,N/A,Each,Each,N/A,457x457x457mm,14,25,0,N/A,14.000,2.10,3.14,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
327,185,Shipping carton (Brown) 356x356x279mm,N/A,Each,Each,N/A,356x356x279mm,14,25,0,N/A,14.000,2.04,3.05,0.300,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
328,184,Shipping carton (Brown) 305x305x305mm,N/A,Each,Each,N/A,305x305x305mm,14,25,0,N/A,14.000,3.50,5.23,0.300,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
329,183,Shipping carton (Brown) 480x270x320mm,N/A,Each,Each,N/A,480x270x320mm,14,25,0,N/A,14.000,2.74,4.10,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
330,182,Shipping carton (Brown) 457x279x279mm,N/A,Each,Each,N/A,457x279x279mm,14,25,0,N/A,14.000,1.28,1.91,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
331,181,Shipping carton (Brown) 356x229x229mm,N/A,Each,Each,N/A,356x229x229mm,14,25,0,N/A,14.000,1.14,1.70,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
259,47,Developer joke mug - a foo walks into a bar (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
260,46,Developer joke mug - a foo walks into a bar (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
261,45,Developer joke mug - there are 10 types of people in the world (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
27,193,Black and orange glass with care despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
28,192,Black and orange fragile despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,36,0,N/A,14.000,4.10,6.13,0.700,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
29,191,Black and orange fragile despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,36,0,N/A,14.000,3.70,5.53,0.500,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
30,190,Clear packaging tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,20,0,N/A,14.000,3.50,5.23,0.700,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
31,189,Clear packaging tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,26,0,N/A,14.000,2.90,4.34,0.500,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
32,188,3 kg Courier post bag (White) 300x190x95mm,N/A,Each,Each,N/A,300x190x95mm,14,25,0,N/A,14.000,0.66,0.99,0.100,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
33,187,Express post box 5kg (White) 350x280x130mm,N/A,Each,Each,N/A,350x280x130mm,14,25,0,N/A,14.000,0.95,1.42,0.200,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
34,186,Shipping carton (Brown) 457x457x457mm,N/A,Each,Each,N/A,457x457x457mm,14,25,0,N/A,14.000,2.10,3.14,0.400,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
35,185,Shipping carton (Brown) 356x356x279mm,N/A,Each,Each,N/A,356x356x279mm,14,25,0,N/A,14.000,2.04,3.05,0.300,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
36,184,Shipping carton (Brown) 305x305x305mm,N/A,Each,Each,N/A,305x305x305mm,14,25,0,N/A,14.000,3.50,5.23,0.300,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
37,183,Shipping carton (Brown) 480x270x320mm,N/A,Each,Each,N/A,480x270x320mm,14,25,0,N/A,14.000,2.74,4.10,0.400,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
38,182,Shipping carton (Brown) 457x279x279mm,N/A,Each,Each,N/A,457x279x279mm,14,25,0,N/A,14.000,1.28,1.91,0.400,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
39,181,Shipping carton (Brown) 356x229x229mm,N/A,Each,Each,N/A,356x229x229mm,14,25,0,N/A,14.000,1.14,1.70,0.400,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
40,180,Shipping carton (Brown) 279x254x217mm,N/A,Each,Each,N/A,279x254x217mm,14,25,0,N/A,14.000,1.11,1.66,0.300,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
41,179,Shipping carton (Brown) 229x229x229mm,N/A,Each,Each,N/A,229x229x229mm,14,25,0,N/A,14.000,1.05,1.57,0.300,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
42,178,Shipping carton (Brown) 500x310x310mm,N/A,Each,Each,N/A,500x310x310mm,14,25,0,N/A,14.000,2.55,3.81,0.400,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
43,177,Shipping carton (Brown) 413x285x187mm,N/A,Each,Each,N/A,413x285x187mm,14,25,0,N/A,14.000,1.05,1.57,0.300,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
44,176,Bubblewrap dispenser (Red) 1.5m,Red,Each,Each,N/A,1.5m,14,1,0,N/A,14.000,240.00,358.80,10.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
45,175,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,N/A,1.5m,14,1,0,N/A,14.000,240.00,358.80,10.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
46,174,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,N/A,1.5m,14,1,0,N/A,14.000,240.00,358.80,10.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
47,173,32 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,N/A,50m,14,10,0,N/A,14.000,105.00,156.98,10.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
48,172,32 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,N/A,20m,14,10,0,N/A,14.000,48.00,71.76,6.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
49,171,32 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,N/A,10m,14,10,0,N/A,14.000,32.00,47.84,5.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
50,170,20 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,N/A,50m,14,10,0,N/A,14.000,102.00,152.49,10.000,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
639,187,Express post box 5kg (White) 350x280x130mm,N/A,Each,Each,N/A,350x280x130mm,14,25,0,N/A,14.000,0.95,1.42,0.200,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
640,188,3 kg Courier post bag (White) 300x190x95mm,N/A,Each,Each,N/A,300x190x95mm,14,25,0,N/A,14.000,0.66,0.99,0.100,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
641,189,Clear packaging tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,26,0,N/A,14.000,2.90,4.34,0.500,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
642,190,Clear packaging tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,20,0,N/A,14.000,3.50,5.23,0.700,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
643,191,Black and orange fragile despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,36,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
644,192,Black and orange fragile despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,36,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
645,193,Black and orange glass with care despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
646,194,Black and orange glass with care despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
647,195,Black and orange handle with care despatch tape  48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:12:00.0000000,9999-12-31 23:59:59.9999999,5
413,90,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Black,Each,Carton,N/A,XXS,7,12,0,N/A,7.000,18.00,26.91,0.250,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
414,91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",Black,Each,Carton,N/A,XS,7,12,0,N/A,7.000,18.00,26.91,0.250,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
415,92,"""The Gu"" red shirt XML tag t-shirt (Black) S",Black,Each,Carton,N/A,S,7,12,0,N/A,7.000,18.00,26.91,0.300,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
416,93,"""The Gu"" red shirt XML tag t-shirt (Black) M",Black,Each,Carton,N/A,M,7,12,0,N/A,7.000,18.00,26.91,0.350,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
417,94,"""The Gu"" red shirt XML tag t-shirt (Black) L",Black,Each,Carton,N/A,L,7,12,0,N/A,7.000,18.00,26.91,0.350,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
418,95,"""The Gu"" red shirt XML tag t-shirt (Black) XL",Black,Each,Carton,N/A,XL,7,12,0,N/A,7.000,18.00,26.91,0.350,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
419,96,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Black,Each,Carton,N/A,XXL,7,12,0,N/A,7.000,18.00,26.91,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
420,97,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Black,Each,Carton,N/A,3XL,7,12,0,N/A,7.000,18.00,26.91,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
421,98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",Black,Each,Carton,N/A,4XL,7,12,0,N/A,7.000,18.00,26.91,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
422,99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Black,Each,Carton,N/A,5XL,7,12,0,N/A,7.000,18.00,26.91,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
423,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",Black,Each,Carton,N/A,6XL,7,12,0,N/A,7.000,18.00,26.91,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
424,101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Black,Each,Carton,N/A,7XL,7,12,0,N/A,7.000,18.00,26.91,0.450,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
425,102,Alien officer hoodie (Black) XL,Black,Each,Each,N/A,XL,12,1,0,N/A,12.000,35.00,52.33,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
426,103,Alien officer hoodie (Black) XXL,Black,Each,Each,N/A,XXL,12,1,0,N/A,12.000,35.00,52.33,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
427,104,Alien officer hoodie (Black) 3XL,Black,Each,Each,N/A,3XL,12,1,0,N/A,12.000,35.00,52.33,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
428,105,Alien officer hoodie (Black) 4XL,Black,Each,Each,N/A,4XL,12,1,0,N/A,12.000,35.00,52.33,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
429,106,Alien officer hoodie (Black) 5XL,Black,Each,Each,N/A,5XL,12,1,0,N/A,12.000,35.00,52.33,0.400,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
430,107,Superhero action jacket (Blue) 3XS,Blue,Each,Each,N/A,3XS,12,1,0,N/A,12.000,25.00,37.38,0.300,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
431,108,Superhero action jacket (Blue) XXS,Blue,Each,Each,N/A,XXS,12,1,0,N/A,12.000,25.00,37.38,0.300,0x,2016-05-31 23:00:00.0000000,9999-12-31 23:59:59.9999999,5
370,127,Plush shark slippers (Gray) M,Steel Gray,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
371,126,Plush shark slippers (Gray) S,Steel Gray,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
372,125,Ogre battery-powered slippers (Green) XL,N/A,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
373,124,Ogre battery-powered slippers (Green) L,N/A,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
374,123,Ogre battery-powered slippers (Green) M,N/A,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
375,122,Ogre battery-powered slippers (Green) S,N/A,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
376,121,Dinosaur battery-powered slippers (Green) XL,N/A,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
377,120,Dinosaur battery-powered slippers (Green) L,N/A,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
367,130,Furry gorilla with big eyes slippers (Black) S,Black,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
368,129,Plush shark slippers (Gray) XL,Steel Gray,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
369,128,Plush shark slippers (Gray) L,Steel Gray,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:07:00.0000000,5
81,139,Furry animal socks (Pink) M,N/A,Pair,Packet,N/A,M,12,12,0,N/A,12.000,5.00,7.48,0.100,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
82,138,Furry animal socks (Pink) S,N/A,Pair,Packet,N/A,S,12,12,0,N/A,12.000,5.00,7.48,0.100,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
83,137,Animal with big feet slippers (Brown) XL,N/A,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
84,136,Animal with big feet slippers (Brown) L,N/A,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
85,135,Animal with big feet slippers (Brown) M,N/A,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2013-01-01 00:00:00.0000000,2016-05-31 23:00:00.0000000,5
521,122,Ogre battery-powered slippers (Green) S,N/A,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
522,123,Ogre battery-powered slippers (Green) M,N/A,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
523,124,Ogre battery-powered slippers (Green) L,N/A,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
524,125,Ogre battery-powered slippers (Green) XL,N/A,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
525,126,Plush shark slippers (Gray) S,Steel Gray,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
526,127,Plush shark slippers (Gray) M,Steel Gray,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
527,128,Plush shark slippers (Gray) L,Steel Gray,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
528,129,Plush shark slippers (Gray) XL,Steel Gray,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
529,130,Furry gorilla with big eyes slippers (Black) S,Black,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
530,131,Furry gorilla with big eyes slippers (Black) M,Black,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
531,132,Furry gorilla with big eyes slippers (Black) L,Black,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
532,133,Furry gorilla with big eyes slippers (Black) XL,Black,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
533,134,Animal with big feet slippers (Brown) S,N/A,Each,Each,N/A,S,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
534,135,Animal with big feet slippers (Brown) M,N/A,Each,Each,N/A,M,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
535,136,Animal with big feet slippers (Brown) L,N/A,Each,Each,N/A,L,12,1,0,N/A,12.000,32.00,47.84,0.350,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
536,137,Animal with big feet slippers (Brown) XL,N/A,Each,Each,N/A,XL,12,1,0,N/A,12.000,32.00,47.84,0.400,0x,2016-05-31 23:08:00.0000000,9999-12-31 23:59:59.9999999,5
310,202,Red and white urgent  heavy despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
311,201,Red and white urgent despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
312,200,Black and yellow heavy despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
313,199,Black and yellow heavy despatch tape  48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
314,198,Black and orange this way up despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
315,197,Black and orange this way up despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
316,196,Black and orange handle with care despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
317,195,Black and orange handle with care despatch tape  48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
318,194,Black and orange glass with care despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
319,193,Black and orange glass with care despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
320,192,Black and orange fragile despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,36,0,N/A,14.000,4.10,6.13,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
321,191,Black and orange fragile despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,36,0,N/A,14.000,3.70,5.53,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
322,190,Clear packaging tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,20,0,N/A,14.000,3.50,5.23,0.700,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
323,189,Clear packaging tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,26,0,N/A,14.000,2.90,4.34,0.500,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
270,36,Developer joke mug - when your hammer is C++ (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
271,35,Developer joke mug - fun was unexpected at this time (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
272,34,Developer joke mug - fun was unexpected at this time (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
273,33,Developer joke mug - that's a hardware problem (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
274,32,Developer joke mug - that's a hardware problem (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
275,31,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
276,30,Developer joke mug - Oct 31 = Dec 25 (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
277,29,DBA joke mug - two types of DBAs (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
278,28,DBA joke mug - two types of DBAs (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
279,27,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
280,26,DBA joke mug - SELECT caffeine FROM mug (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
281,25,DBA joke mug - I will get you in order (Black),Black,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
282,24,DBA joke mug - I will get you in order (White),White,Each,Each,N/A,N/A,12,1,0,N/A,12.000,13.00,19.44,0.150,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:10:00.0000000,5
537,15,USB food flash drive - dessert 10 drive variety pack,N/A,Packet,Packet,N/A,N/A,14,1,0,N/A,14.000,240.00,358.80,0.500,0x,2016-05-31 23:09:00.0000000,2016-05-31 23:11:00.0000000,5
538,14,USB food flash drive - fortune cookie,N/A,Each,Each,N/A,N/A,14,1,0,N/A,14.000,32.00,47.84,0.050,0x,2016-05-31 23:09:00.0000000,2016-05-31 23:11:00.0000000,5
539,13,USB food flash drive - shrimp cocktail,N/A,Each,Each,N/A,N/A,14,1,0,N/A,14.000,32.00,47.84,0.050,0x,2016-05-31 23:09:00.0000000,2016-05-31 23:11:00.0000000,5
337,175,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,N/A,1.5m,14,1,0,N/A,14.000,240.00,358.80,10.000,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
338,174,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,N/A,1.5m,14,1,0,N/A,14.000,240.00,358.80,10.000,0x,2016-05-31 23:00:00.0000000,2016-05-31 23:12:00.0000000,5
