msft_locationid,msft_locationname,msft_factility,msft_floor,msft_unit,msft_acuity,COVID Location,msft_alternatesiteflag,msft_totalbeds,msft_surgebeds,msft_blockedbeds,msft_effectiveenddate,msft_effectivestatedate,Acuity,Acuity ICU,msft_acuitytype_code,Acuity Type
426c8437-b173-ea11-a811-000d3a5a1707,BOS - 5E - ICU,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
446c8437-b173-ea11-a811-000d3a5a1707,BOS - 6W - ICU,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 6W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,15,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
466c8437-b173-ea11-a811-000d3a5a1707,BOS - 6E - CCU,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,18,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
486c8437-b173-ea11-a811-000d3a5a1707,BOS - 7W - NICU,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 7W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,22,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
4a6c8437-b173-ea11-a811-000d3a5a1707,BOS - 7E - PICU,4686b07a-7b73-ea11-a811-000d3a5a1bf8,BOS - 7E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,21,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
4c6c8437-b173-ea11-a811-000d3a5a1707,BRK - 1W - ED,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
4e6c8437-b173-ea11-a811-000d3a5a1707,BRK - 1E - ED,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 1E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,6,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
506c8437-b173-ea11-a811-000d3a5a1707,BRK - 2W - TELE,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 2W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,14,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
5a6c8437-b173-ea11-a811-000d3a5a1707,BRK - 4E - ICU,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 4E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
5c6c8437-b173-ea11-a811-000d3a5a1707,BRK - 5W - ICU,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 5W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,23,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
5e6c8437-b173-ea11-a811-000d3a5a1707,BRK - 5E - CCU,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 5E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,20,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
606c8437-b173-ea11-a811-000d3a5a1707,BRK - 6W - NICU,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 6W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,19,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
626c8437-b173-ea11-a811-000d3a5a1707,BRK - 6E - PICU,baccc486-7b73-ea11-a811-000d3a5a1bf8,BRK - 6E,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,23,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
646c8437-b173-ea11-a811-000d3a5a1707,JS - 2N - ED,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,18,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
666c8437-b173-ea11-a811-000d3a5a1707,JS - 2S - ICU,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
686c8437-b173-ea11-a811-000d3a5a1707,JS - 3N - GEN SURG,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,12,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
6a6c8437-b173-ea11-a811-000d3a5a1707,JS - 3S - ICU,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,14,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
6c6c8437-b173-ea11-a811-000d3a5a1707,JS - 4N - PICU,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,14,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
6e6c8437-b173-ea11-a811-000d3a5a1707,JS - 4S - NICU,6d79d898-7b73-ea11-a811-000d3a5a1bf8,JS - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,14,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
746c8437-b173-ea11-a811-000d3a5a1707,DTC - 2N - ED,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,18,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
766c8437-b173-ea11-a811-000d3a5a1707,DTC - 2S - ICU,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,10,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
786c8437-b173-ea11-a811-000d3a5a1707,DTC - 3N - GEN SURG,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,9,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
7a6c8437-b173-ea11-a811-000d3a5a1707,DTC - 3S - ICU,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
7c6c8437-b173-ea11-a811-000d3a5a1707,DTC - 4N - PICU,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,5,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
7e6c8437-b173-ea11-a811-000d3a5a1707,DTC - 4S - NICU,d39b01ab-7b73-ea11-a811-000d3a5a1bf8,DTC - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,8,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
846c8437-b173-ea11-a811-000d3a5a1707,SC - 1W - ED,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
866c8437-b173-ea11-a811-000d3a5a1707,SC - 1E - ED,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 1E,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
886c8437-b173-ea11-a811-000d3a5a1707,SC - 2W - TELE,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 2W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
926c8437-b173-ea11-a811-000d3a5a1707,SC - 4E - ICU,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 4E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
946c8437-b173-ea11-a811-000d3a5a1707,SC - 5W - ICU,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 5W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,18,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
966c8437-b173-ea11-a811-000d3a5a1707,SC - 5E - CCU,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 5E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,18,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
986c8437-b173-ea11-a811-000d3a5a1707,SC - 6W - NICU,28711cbd-7b73-ea11-a811-000d3a5a1bf8,SC - 6W,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,16,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
9a6c8437-b173-ea11-a811-000d3a5a1707,NIA - 2W - ED,a84b53d5-7b73-ea11-a811-000d3a5a1bf8,NIA - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
9c6c8437-b173-ea11-a811-000d3a5a1707,NIA - 2E - ICU,a84b53d5-7b73-ea11-a811-000d3a5a1bf8,NIA - 2E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,5,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
a66c8437-b173-ea11-a811-000d3a5a1707,PALM - 1W - ED,a0d9a4ff-7a73-ea11-a811-000d3a5a1bf8,PALM - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,8,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
a86c8437-b173-ea11-a811-000d3a5a1707,PALM - 1E - ICU,a0d9a4ff-7a73-ea11-a811-000d3a5a1bf8,PALM - 1E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
b26c8437-b173-ea11-a811-000d3a5a1707,PCH - 1N - ED,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 1N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,7,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
b46c8437-b173-ea11-a811-000d3a5a1707,PCH - 1S - ED,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 1S,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,12,,7,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
b66c8437-b173-ea11-a811-000d3a5a1707,PCH - 2N - TELE,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 2N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
c06c8437-b173-ea11-a811-000d3a5a1707,PCH - 4S - ICU,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 4S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,No,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
c26c8437-b173-ea11-a811-000d3a5a1707,PCH - 5N - ICU,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 5N,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,22,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
c46c8437-b173-ea11-a811-000d3a5a1707,PCH - 5S - CCU,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 5S,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,15,,43921.58333,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
c66c8437-b173-ea11-a811-000d3a5a1707,PCH - 6N - NICU,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 6N,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,12,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
c86c8437-b173-ea11-a811-000d3a5a1707,PCH - 6S - PICU,6c370712-7b73-ea11-a811-000d3a5a1bf8,PCH - 6S,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,12,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
ca6c8437-b173-ea11-a811-000d3a5a1707,OG - 2W - ED,51ca291e-7b73-ea11-a811-000d3a5a1bf8,OG - 2W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,10,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
cc6c8437-b173-ea11-a811-000d3a5a1707,OG - 2E - ICU,51ca291e-7b73-ea11-a811-000d3a5a1bf8,OG - 2E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,8,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
d66c8437-b173-ea11-a811-000d3a5a1707,SB - 2N - ED,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 2N,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,18,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
d86c8437-b173-ea11-a811-000d3a5a1707,SB - 2S - ICU,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 2S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,10,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
da6c8437-b173-ea11-a811-000d3a5a1707,SB - 3N - GEN SURG,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 3N,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,16,,10,,43921.58333,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
dc6c8437-b173-ea11-a811-000d3a5a1707,SB - 3S - ICU,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 3S,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,10,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
de6c8437-b173-ea11-a811-000d3a5a1707,SB - 4N - PICU,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 4N,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,5,,43921.58333,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
e06c8437-b173-ea11-a811-000d3a5a1707,SB - 4S - NICU,3d94693c-7b73-ea11-a811-000d3a5a1bf8,SB - 4S,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,16,,5,,43921.58333,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
e66c8437-b173-ea11-a811-000d3a5a1707,SURF - 1W - ED,49c2404f-7b73-ea11-a811-000d3a5a1bf8,SURF - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,12,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
e86c8437-b173-ea11-a811-000d3a5a1707,SURF - 1E - ICU,49c2404f-7b73-ea11-a811-000d3a5a1bf8,SURF - 1E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,12,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
f26c8437-b173-ea11-a811-000d3a5a1707,GLF - 1W - ED,7a04745b-7b73-ea11-a811-000d3a5a1bf8,GLF - 1W,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,15,,12,,43921.58333,ED - Emergency Department,Acute Care,299600000,Acute Care
f46c8437-b173-ea11-a811-000d3a5a1707,GLF - 1E - ICU,7a04745b-7b73-ea11-a811-000d3a5a1bf8,GLF - 1E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,10,,43921.58333,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
83c35c51-8f73-ea11-a811-000d3a5a17e3,GAC - 1E - TELE,2374280e-8f73-ea11-a811-000d3a5a17e3,GAC - 1E,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,True,15,,10,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
4f06e987-8f73-ea11-a811-000d3a5a17e3,GAC - 1W - TELE,2374280e-8f73-ea11-a811-000d3a5a17e3,GAC - 1W,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,True,15,,13,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
f424a1ce-9073-ea11-a811-000d3a5a17e3,S Building 2N - TELE,1cb1defb-8f73-ea11-a811-000d3a5a17e3,S Building 2N,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,True,15,,12,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
2f73dae6-9073-ea11-a811-000d3a5a17e3,S Building 2S - TELE,1cb1defb-8f73-ea11-a811-000d3a5a17e3,S Building 2S,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,True,15,,9,,43921.58333,TELE - Telehealth,Acute Care,299600000,Acute Care
7f0befe1-8a73-ea11-a811-000d3a5a1bf8,AC - 6E - CCU,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 6E,CCU,fec03102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,5,,43917.54167,CCU - Coronary Care Unit,Acute Care,299600000,Acute Care
927be22b-8c73-ea11-a811-000d3a5a1bf8,AC - 5E - ICU,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 5E,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,15,,5,,43915.54167,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
7132c4bd-8c73-ea11-a811-000d3a5a1bf8,AC - 5W - ICU,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 5W,ICU,02c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,2,,43915.54167,ICU - Intensive Care Unit,Acute Care,299600000,Acute Care
abd7b5e8-8c73-ea11-a811-000d3a5a1bf8,AC - 7E - NICU,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 7E,NICU,0ac13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,10,,43915.54167,NICU - Neonatal Intensive Care Unit,Acute Care,299600000,Acute Care
de40fc6f-8d73-ea11-a811-000d3a5a1bf8,AC - 4E - TELE,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 4E,TELE,16c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,3,,43916.54167,TELE - Telehealth,Acute Care,299600000,Acute Care
428a7c8e-8d73-ea11-a811-000d3a5a1bf8,AC - 4W - CARD,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 4W,CARD,8869775c-8d73-ea11-a811-000d3a5a17e3,Yes,False,10,,3,,43916.54167,CARD - Cardiology,Acute Care,299600000,Acute Care
72225cc5-8d73-ea11-a811-000d3a5a1bf8,AC - 7W - PICU,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 7W,PICU,10c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,25,,5,,43916.54167,PICU - Pediatric Intensive Care Unit,Acute Care,299600000,Acute Care
d093b113-8e73-ea11-a811-000d3a5a1bf8,AC - 3E - MED SURG,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 3E,MED SURG,06c13102-8a73-ea11-a811-000d3a5a17c5,Yes,False,10,,0,,43916.54167,MED SURG - Medical Surgery,Acute Care,299600000,Acute Care
b3e0fd2b-8e73-ea11-a811-000d3a5a1bf8,AC - 3W - GEN SURG,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 3W,GEN SURG,00c13102-8a73-ea11-a811-000d3a5a17c5,No,False,10,,0,,43915.54167,GEN SURG - General Surgery,Non-Acute Care,299600001,Non-Acute Care
16c06769-8e73-ea11-a811-000d3a5a1bf8,AC - 1 - ED,a176d6e9-7f73-ea11-a811-000d3a5a1bf8,AC - 1,ED,4a358c4a-8d73-ea11-a811-000d3a5a17e3,Yes,False,20,,2,,43916.54167,ED - Emergency Department,Acute Care,299600000,Acute Care
