CustomerId,InstitutionId,Country,City,Domain,FirstName,LastName,LatestCreditScore,Age,AgeGroup,AccountOpeningTime,Tenure,IsActive,DateTime,MonthNumber,Month,Year
107,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,420,23,Gen Y/Millennial,23.11,1,1,24:35.0,9,September,2020
17,10,Italy,Milano,Retail Banking,FirstName,LastName,692,25,Gen Y/Millennial,24.3,4,1,24:34.0,11,November,2019
99,20,Columbia,Bogota,Retail Banking,FirstName,LastName,369,18,Gen Y/Millennial,22.81,2,1,24:35.0,9,September,2020
18,15,Ireland,Dublin,Retail Banking,FirstName,LastName,396,22,Gen Y/Millennial,40.84,3,1,24:34.0,5,May,2020
123,7,India,Mumbai,Retail Banking,FirstName,LastName,499,54,Gen X,23.61,1,1,24:35.0,9,September,2020
53,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,900,25,Gen Y/Millennial,39.85,2,1,24:34.0,5,May,2020
15,20,Columbia,Bogota,Retail Banking,FirstName,LastName,511,70,Baby Boomers,36.5,4,1,24:34.0,5,May,2020
98,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,809,20,Gen Y/Millennial,32.38,2,0,24:34.0,6,June,2020
15,1,Japan,Tokyo,Retail Banking,FirstName,LastName,678,26,Gen Y/Millennial,26.3,5,1,24:35.0,8,August,2020
25,7,India,Mumbai,Retail Banking,FirstName,LastName,598,64,Gen X,46.65,4,1,24:34.0,4,April,2020
65,7,India,Mumbai,Retail Banking,FirstName,LastName,534,45,Gen X,36.79,2,1,24:34.0,5,May,2020
4,10,Italy,Milano,Retail Banking,FirstName,LastName,831,67,Baby Boomers,40.86,5,0,24:34.0,5,May,2020
47,13,France,Paris,Retail Banking,FirstName,LastName,610,27,Gen Y/Millennial,21.21,1,1,24:34.0,11,November,2019
12,4,Australia,Melbourne,Retail Banking,FirstName,LastName,513,35,Gen Y/Millennial,24.82,2,1,24:34.0,11,November,2019
97,7,India,Mumbai,Retail Banking,FirstName,LastName,386,29,Gen Y/Millennial,36.94,3,0,24:34.0,5,May,2020
52,17,Brazil,Rio,Retail Banking,FirstName,LastName,332,46,Gen X,37.74,1,1,24:34.0,2,February,2020
165,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,318,35,Gen Y/Millennial,41.96,4,1,24:34.0,5,May,2020
76,14,United Kingdom,London,Retail Banking,FirstName,LastName,826,42,Gen X,25.25,2,1,24:34.0,11,November,2019
42,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,457,81,Baby Boomers,24.27,2,1,24:34.0,12,December,2019
72,1,Japan,Tokyo,Retail Banking,FirstName,LastName,583,68,Baby Boomers,31.33,4,0,24:34.0,1,January,2020
59,14,United Kingdom,London,Retail Banking,FirstName,LastName,691,38,Gen Y/Millennial,36.75,5,1,24:34.0,2,February,2020
17,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,752,55,Gen X,24.5,3,1,24:35.0,9,September,2020
130,7,India,Mumbai,Retail Banking,FirstName,LastName,327,71,Baby Boomers,49.3,3,1,24:34.0,3,March,2020
61,7,India,Mumbai,Retail Banking,FirstName,LastName,476,30,Gen Y/Millennial,37.53,4,1,24:34.0,2,February,2020
55,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,340,27,Gen Y/Millennial,37.94,2,0,24:34.0,2,February,2020
33,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,553,72,Baby Boomers,34.02,3,1,24:34.0,6,June,2020
47,13,France,Paris,Retail Banking,FirstName,LastName,682,42,Gen X,23.27,2,1,24:35.0,8,August,2020
7,16,Finland,Helsinki,Retail Banking,FirstName,LastName,345,59,Gen X,20.13,3,0,24:34.0,10,October,2019
62,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,716,77,Baby Boomers,29.06,4,1,24:34.0,7,July,2020
2,10,Italy,Milano,Retail Banking,FirstName,LastName,720,44,Gen X,24.17,5,1,24:35.0,8,August,2020
27,5,Singapore,Singapore,Retail Banking,FirstName,LastName,767,73,Baby Boomers,42.9,5,1,24:34.0,4,April,2020
161,7,India,Mumbai,Retail Banking,FirstName,LastName,536,64,Gen X,24.65,5,1,24:35.0,9,September,2020
5,20,Columbia,Bogota,Retail Banking,FirstName,LastName,763,77,Baby Boomers,45.18,5,1,24:34.0,4,April,2020
147,7,India,Mumbai,Retail Banking,FirstName,LastName,636,79,Baby Boomers,25.75,1,1,24:35.0,8,August,2020
131,1,Japan,Tokyo,Retail Banking,FirstName,LastName,511,48,Gen X,22.86,1,1,24:35.0,9,September,2020
132,7,India,Mumbai,Retail Banking,FirstName,LastName,441,54,Gen X,31.14,4,1,24:34.0,7,July,2020
3,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,853,21,Gen Y/Millennial,21.05,4,0,24:35.0,9,September,2020
39,20,Columbia,Bogota,Retail Banking,FirstName,LastName,657,68,Baby Boomers,44.88,4,1,24:34.0,4,April,2020
51,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,465,33,Gen Y/Millennial,27.37,4,1,24:35.0,8,August,2020
17,7,India,Mumbai,Retail Banking,FirstName,LastName,380,50,Gen X,25.12,4,1,24:34.0,12,December,2019
27,1,Japan,Tokyo,Retail Banking,FirstName,LastName,461,29,Gen Y/Millennial,21.53,1,1,24:34.0,11,November,2019
19,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,761,32,Gen Y/Millennial,22.74,3,1,24:35.0,8,August,2020
64,1,Japan,Tokyo,Retail Banking,FirstName,LastName,415,37,Gen Y/Millennial,23.26,1,0,24:35.0,8,August,2020
196,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,744,39,Gen Y/Millennial,24.07,3,1,24:35.0,9,September,2020
3,9,Hungary,Budapest,Retail Banking,FirstName,LastName,888,34,Gen Y/Millennial,42.63,5,1,24:34.0,4,April,2020
104,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,729,37,Gen Y/Millennial,41.74,3,0,24:34.0,2,February,2020
29,14,United Kingdom,London,Retail Banking,FirstName,LastName,382,20,Gen Y/Millennial,39.2,4,1,24:34.0,5,May,2020
84,1,Japan,Tokyo,Retail Banking,FirstName,LastName,562,56,Gen X,45.78,5,1,24:34.0,4,April,2020
40,20,Columbia,Bogota,Retail Banking,FirstName,LastName,334,21,Gen Y/Millennial,43.5,4,0,24:34.0,4,April,2020
51,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,809,34,Gen Y/Millennial,21.09,2,0,24:35.0,9,September,2020
56,20,Columbia,Bogota,Retail Banking,FirstName,LastName,665,71,Baby Boomers,43.65,1,1,24:34.0,4,April,2020
61,20,Columbia,Bogota,Retail Banking,FirstName,LastName,625,71,Baby Boomers,46.09,4,1,24:34.0,4,April,2020
26,14,United Kingdom,London,Retail Banking,FirstName,LastName,657,66,Baby Boomers,42.52,4,1,24:34.0,4,April,2020
73,1,Japan,Tokyo,Retail Banking,FirstName,LastName,757,20,Gen Y/Millennial,26.34,1,1,24:34.0,11,November,2019
124,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,402,28,Gen Y/Millennial,21.41,3,0,24:34.0,11,November,2019
63,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,809,32,Gen Y/Millennial,39.94,4,0,24:34.0,5,May,2020
24,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,414,50,Gen X,25.9,1,1,24:34.0,12,December,2019
57,20,Columbia,Bogota,Retail Banking,FirstName,LastName,864,31,Gen Y/Millennial,27.6,2,1,24:35.0,8,August,2020
18,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,460,77,Baby Boomers,24.92,1,1,24:34.0,11,November,2019
21,10,Italy,Milano,Retail Banking,FirstName,LastName,799,47,Gen X,21.76,4,1,24:34.0,11,November,2019
75,13,France,Paris,Retail Banking,FirstName,LastName,605,77,Baby Boomers,20.09,1,1,24:34.0,10,October,2019
31,17,Brazil,Rio,Retail Banking,FirstName,LastName,450,25,Gen Y/Millennial,28.4,4,1,24:34.0,1,January,2020
22,13,France,Paris,Retail Banking,FirstName,LastName,591,78,Baby Boomers,19.94,1,1,24:35.0,9,September,2020
30,13,France,Paris,Retail Banking,FirstName,LastName,577,61,Gen X,45.3,4,1,24:34.0,3,March,2020
84,7,India,Mumbai,Retail Banking,FirstName,LastName,808,20,Gen Y/Millennial,38.14,3,1,24:34.0,2,February,2020
133,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,826,57,Gen X,19.53,1,0,24:35.0,9,September,2020
42,3,Australia,Sydney,Retail Banking,FirstName,LastName,507,74,Baby Boomers,30.46,1,1,24:34.0,7,July,2020
73,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,434,43,Gen X,29.23,3,1,24:35.0,7,July,2020
34,14,United Kingdom,London,Retail Banking,FirstName,LastName,320,51,Gen X,20.78,1,1,24:34.0,10,October,2019
17,17,Brazil,Rio,Retail Banking,FirstName,LastName,385,56,Gen X,32.71,1,1,24:34.0,6,June,2020
104,13,France,Paris,Retail Banking,FirstName,LastName,567,69,Baby Boomers,23.99,3,1,24:35.0,8,August,2020
17,20,Columbia,Bogota,Retail Banking,FirstName,LastName,833,75,Baby Boomers,49.88,4,1,24:34.0,3,March,2020
82,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,752,40,Gen X,26.95,5,1,24:35.0,8,August,2020
21,13,France,Paris,Retail Banking,FirstName,LastName,355,59,Gen X,45.66,3,1,24:34.0,4,April,2020
6,1,Japan,Tokyo,Retail Banking,FirstName,LastName,577,50,Gen X,23.78,2,1,24:35.0,8,August,2020
79,20,Columbia,Bogota,Retail Banking,FirstName,LastName,878,51,Gen X,22.37,5,1,24:35.0,9,September,2020
68,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,731,46,Gen X,23.27,4,1,24:35.0,8,August,2020
25,14,United Kingdom,London,Retail Banking,FirstName,LastName,459,39,Gen Y/Millennial,29.23,5,1,24:35.0,7,July,2020
28,20,Columbia,Bogota,Retail Banking,FirstName,LastName,695,47,Gen X,45.93,1,1,24:34.0,4,April,2020
78,7,India,Mumbai,Retail Banking,FirstName,LastName,876,27,Gen Y/Millennial,48.25,2,1,24:34.0,3,March,2020
14,10,Italy,Milano,Retail Banking,FirstName,LastName,373,79,Baby Boomers,18.01,5,1,24:34.0,10,October,2019
80,13,France,Paris,Retail Banking,FirstName,LastName,862,32,Gen Y/Millennial,23.97,5,1,24:34.0,10,October,2019
72,10,Italy,Milano,Retail Banking,FirstName,LastName,801,24,Gen Y/Millennial,24.7,4,1,24:35.0,9,September,2020
28,4,Australia,Melbourne,Retail Banking,FirstName,LastName,734,33,Gen Y/Millennial,25.89,1,1,24:34.0,11,November,2019
31,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,615,35,Gen Y/Millennial,27.3,2,1,24:35.0,8,August,2020
22,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,523,19,Gen Y/Millennial,32.44,5,1,24:34.0,6,June,2020
145,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,811,44,Gen X,23.49,5,1,24:35.0,9,September,2020
86,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,750,24,Gen Y/Millennial,23.21,1,0,24:35.0,8,August,2020
38,20,Columbia,Bogota,Retail Banking,FirstName,LastName,598,74,Baby Boomers,47.7,1,0,24:34.0,3,March,2020
38,20,Columbia,Bogota,Retail Banking,FirstName,LastName,836,26,Gen Y/Millennial,22.07,4,0,24:35.0,8,August,2020
280,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,383,19,Gen Y/Millennial,23.76,3,1,24:35.0,9,September,2020
1,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,468,75,Baby Boomers,36.08,2,1,24:34.0,5,May,2020
183,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,356,51,Gen X,38.16,5,1,24:34.0,5,May,2020
29,3,Australia,Sydney,Retail Banking,FirstName,LastName,846,71,Baby Boomers,35.78,2,1,24:34.0,6,June,2020
95,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,687,19,Gen Y/Millennial,50.4,5,1,24:34.0,3,March,2020
88,17,Brazil,Rio,Retail Banking,FirstName,LastName,745,39,Gen Y/Millennial,43.73,4,1,24:34.0,4,April,2020
40,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,367,28,Gen Y/Millennial,46.3,3,1,24:34.0,4,April,2020
38,20,Columbia,Bogota,Retail Banking,FirstName,LastName,596,51,Gen X,25.19,4,1,24:34.0,12,December,2019
4,14,United Kingdom,London,Retail Banking,FirstName,LastName,691,36,Gen Y/Millennial,37.69,1,1,24:34.0,5,May,2020
62,17,Brazil,Rio,Retail Banking,FirstName,LastName,586,73,Baby Boomers,22.53,2,1,24:34.0,11,November,2019
9,17,Brazil,Rio,Retail Banking,FirstName,LastName,315,78,Baby Boomers,22.12,5,1,24:34.0,11,November,2019
165,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,502,57,Gen X,27.33,1,1,24:34.0,12,December,2019
87,20,Columbia,Bogota,Retail Banking,FirstName,LastName,594,31,Gen Y/Millennial,31.83,4,1,24:34.0,1,January,2020
53,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,839,70,Baby Boomers,24.44,2,1,24:35.0,9,September,2020
28,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,766,47,Gen X,22.71,3,0,24:35.0,9,September,2020
24,20,Columbia,Bogota,Retail Banking,FirstName,LastName,758,42,Gen X,21.99,1,1,24:35.0,9,September,2020
55,13,France,Paris,Retail Banking,FirstName,LastName,529,29,Gen Y/Millennial,40.14,3,0,24:34.0,2,February,2020
90,13,France,Paris,Retail Banking,FirstName,LastName,431,44,Gen X,32.01,2,1,24:34.0,6,June,2020
3,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,400,67,Baby Boomers,25.04,2,1,24:35.0,8,August,2020
62,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,479,62,Gen X,18.92,4,1,24:34.0,10,October,2019
40,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,765,42,Gen X,30.81,3,1,24:34.0,7,July,2020
82,7,India,Mumbai,Retail Banking,FirstName,LastName,655,72,Baby Boomers,23.32,4,1,24:35.0,9,September,2020
12,1,Japan,Tokyo,Retail Banking,FirstName,LastName,444,44,Gen X,19.77,5,1,24:34.0,10,October,2019
45,3,Australia,Sydney,Retail Banking,FirstName,LastName,347,64,Gen X,21.09,2,1,24:35.0,9,September,2020
4,4,Australia,Melbourne,Retail Banking,FirstName,LastName,653,66,Baby Boomers,45.83,1,1,24:34.0,4,April,2020
22,13,France,Paris,Retail Banking,FirstName,LastName,414,75,Baby Boomers,24.12,5,1,24:35.0,8,August,2020
110,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,322,77,Baby Boomers,23.02,5,0,24:35.0,9,September,2020
53,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,429,69,Baby Boomers,29.13,5,1,24:35.0,7,July,2020
89,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,487,34,Gen Y/Millennial,36.84,4,0,24:34.0,6,June,2020
77,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,603,49,Gen X,50.48,2,1,24:34.0,3,March,2020
74,14,United Kingdom,London,Retail Banking,FirstName,LastName,642,38,Gen Y/Millennial,22.21,5,1,24:35.0,9,September,2020
9,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,565,62,Gen X,18.82,1,1,24:34.0,10,October,2019
56,1,Japan,Tokyo,Retail Banking,FirstName,LastName,691,20,Gen Y/Millennial,45.48,1,0,24:34.0,3,March,2020
80,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,333,37,Gen Y/Millennial,33.74,1,1,24:34.0,7,July,2020
15,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,330,29,Gen Y/Millennial,27.64,3,1,24:34.0,12,December,2019
2,13,France,Paris,Retail Banking,FirstName,LastName,644,29,Gen Y/Millennial,20.96,5,0,24:35.0,9,September,2020
29,5,Singapore,Singapore,Retail Banking,FirstName,LastName,692,26,Gen Y/Millennial,32.19,2,1,24:34.0,7,July,2020
92,17,Brazil,Rio,Retail Banking,FirstName,LastName,694,76,Baby Boomers,24.69,4,1,24:35.0,9,September,2020
8,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,343,22,Gen Y/Millennial,36.42,4,1,24:34.0,6,June,2020
53,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,345,73,Baby Boomers,41.84,1,1,24:34.0,4,April,2020
4,7,India,Mumbai,Retail Banking,FirstName,LastName,622,18,Gen Y/Millennial,37.26,1,0,24:34.0,6,June,2020
55,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,603,19,Gen Y/Millennial,29.17,5,1,24:35.0,7,July,2020
97,20,Columbia,Bogota,Retail Banking,FirstName,LastName,322,75,Baby Boomers,38.32,5,1,24:34.0,5,May,2020
62,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,830,74,Baby Boomers,38.01,3,1,24:34.0,5,May,2020
74,14,United Kingdom,London,Retail Banking,FirstName,LastName,712,62,Gen X,36.96,2,1,24:34.0,5,May,2020
42,13,France,Paris,Retail Banking,FirstName,LastName,467,26,Gen Y/Millennial,36.98,5,1,24:34.0,5,May,2020
79,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,857,18,Gen Y/Millennial,36.2,5,1,24:34.0,5,May,2020
69,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,604,37,Gen Y/Millennial,37.17,4,0,24:34.0,6,June,2020
21,13,France,Paris,Retail Banking,FirstName,LastName,695,80,Baby Boomers,28.75,5,0,24:34.0,1,January,2020
6,4,Australia,Melbourne,Retail Banking,FirstName,LastName,822,37,Gen Y/Millennial,32.54,4,1,24:34.0,7,July,2020
142,7,India,Mumbai,Retail Banking,FirstName,LastName,504,61,Gen X,29.26,4,1,24:34.0,12,December,2019
27,7,India,Mumbai,Retail Banking,FirstName,LastName,356,74,Baby Boomers,28.48,5,1,24:34.0,1,January,2020
80,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,446,68,Baby Boomers,27.79,5,1,24:34.0,12,December,2019
150,7,India,Mumbai,Retail Banking,FirstName,LastName,651,71,Baby Boomers,24.84,2,1,24:35.0,9,September,2020
137,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,711,58,Gen X,19.34,5,1,24:35.0,9,September,2020
248,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,776,56,Gen X,24.79,3,1,24:35.0,9,September,2020
36,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,545,41,Gen X,48.86,3,1,24:34.0,3,March,2020
3,17,Brazil,Rio,Retail Banking,FirstName,LastName,898,34,Gen Y/Millennial,21.92,2,1,24:34.0,11,November,2019
29,17,Brazil,Rio,Retail Banking,FirstName,LastName,757,58,Gen X,30.96,3,1,24:35.0,7,July,2020
17,16,Finland,Helsinki,Retail Banking,FirstName,LastName,887,42,Gen X,30.76,2,1,24:35.0,7,July,2020
66,7,India,Mumbai,Retail Banking,FirstName,LastName,782,62,Gen X,20.9,1,1,24:34.0,10,October,2019
27,14,United Kingdom,London,Retail Banking,FirstName,LastName,888,65,Baby Boomers,35.7,5,1,24:34.0,6,June,2020
12,17,Brazil,Rio,Retail Banking,FirstName,LastName,531,64,Gen X,27.49,1,1,24:35.0,8,August,2020
57,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,578,48,Gen X,20.89,4,1,24:34.0,10,October,2019
106,17,Brazil,Rio,Retail Banking,FirstName,LastName,584,43,Gen X,24.02,3,1,24:35.0,9,September,2020
42,14,United Kingdom,London,Retail Banking,FirstName,LastName,605,66,Baby Boomers,23.28,5,1,24:34.0,10,October,2019
99,20,Columbia,Bogota,Retail Banking,FirstName,LastName,681,43,Gen X,25.3,1,1,24:35.0,8,August,2020
69,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,720,44,Gen X,25.43,1,0,24:35.0,8,August,2020
43,10,Italy,Milano,Retail Banking,FirstName,LastName,889,80,Baby Boomers,31.29,3,0,24:35.0,7,July,2020
25,7,India,Mumbai,Retail Banking,FirstName,LastName,562,36,Gen Y/Millennial,38,5,0,24:34.0,5,May,2020
4,5,Singapore,Singapore,Retail Banking,FirstName,LastName,400,63,Gen X,23.69,1,1,24:34.0,11,November,2019
37,14,United Kingdom,London,Retail Banking,FirstName,LastName,468,27,Gen Y/Millennial,49.94,2,0,24:34.0,3,March,2020
39,13,France,Paris,Retail Banking,FirstName,LastName,528,78,Baby Boomers,26.32,3,1,24:34.0,12,December,2019
17,17,Brazil,Rio,Retail Banking,FirstName,LastName,880,35,Gen Y/Millennial,23.81,1,0,24:34.0,11,November,2019
13,1,Japan,Tokyo,Retail Banking,FirstName,LastName,482,31,Gen Y/Millennial,26.98,3,1,24:35.0,8,August,2020
72,20,Columbia,Bogota,Retail Banking,FirstName,LastName,457,30,Gen Y/Millennial,28.56,2,1,24:34.0,12,December,2019
87,17,Brazil,Rio,Retail Banking,FirstName,LastName,429,33,Gen Y/Millennial,29.11,2,1,24:35.0,7,July,2020
124,7,India,Mumbai,Retail Banking,FirstName,LastName,447,36,Gen Y/Millennial,35.45,4,1,24:34.0,6,June,2020
1,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,756,41,Gen X,21.09,3,1,24:35.0,9,September,2020
33,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,895,31,Gen Y/Millennial,22.52,3,1,24:35.0,8,August,2020
4,10,Italy,Milano,Retail Banking,FirstName,LastName,549,52,Gen X,41.67,3,1,24:34.0,4,April,2020
7,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,809,37,Gen Y/Millennial,33.28,4,1,24:35.0,7,July,2020
60,15,Ireland,Dublin,Retail Banking,FirstName,LastName,588,31,Gen Y/Millennial,24.4,1,1,24:35.0,9,September,2020
23,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,455,50,Gen X,41.24,4,1,24:34.0,5,May,2020
41,17,Brazil,Rio,Retail Banking,FirstName,LastName,379,77,Baby Boomers,42.26,1,0,24:34.0,4,April,2020
44,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,618,78,Baby Boomers,37.76,1,1,24:34.0,6,June,2020
11,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,780,29,Gen Y/Millennial,45.81,4,1,24:34.0,3,March,2020
85,7,India,Mumbai,Retail Banking,FirstName,LastName,514,27,Gen Y/Millennial,42.74,2,1,24:34.0,4,April,2020
12,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,847,37,Gen Y/Millennial,38.15,4,1,24:34.0,5,May,2020
12,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,336,42,Gen X,26.85,5,0,24:34.0,11,November,2019
4,2,New Zealand,Auckland,Retail Banking,FirstName,LastName,788,39,Gen Y/Millennial,37.88,5,0,24:34.0,6,June,2020
66,1,Japan,Tokyo,Retail Banking,FirstName,LastName,498,49,Gen X,50.95,5,1,24:34.0,3,March,2020
40,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,726,60,Gen X,21.05,2,1,24:34.0,11,November,2019
85,20,Columbia,Bogota,Retail Banking,FirstName,LastName,828,51,Gen X,25.68,1,0,24:34.0,11,November,2019
146,17,Brazil,Rio,Retail Banking,FirstName,LastName,632,56,Gen X,23.16,2,1,24:35.0,9,September,2020
58,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,741,47,Gen X,21.06,4,1,24:35.0,9,September,2020
43,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,683,44,Gen X,47.63,4,1,24:34.0,3,March,2020
51,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,767,29,Gen Y/Millennial,41.11,2,1,24:34.0,2,February,2020
8,12,Switzerland,Geneva,Retail Banking,FirstName,LastName,303,50,Gen X,48.33,4,1,24:34.0,3,March,2020
16,3,Australia,Sydney,Retail Banking,FirstName,LastName,827,76,Baby Boomers,28.97,3,1,24:34.0,7,July,2020
22,5,Singapore,Singapore,Retail Banking,FirstName,LastName,344,75,Baby Boomers,23.99,4,1,24:35.0,9,September,2020
73,7,India,Mumbai,Retail Banking,FirstName,LastName,698,62,Gen X,21.65,1,1,24:34.0,11,November,2019
105,7,India,Mumbai,Retail Banking,FirstName,LastName,362,66,Baby Boomers,30.49,2,1,24:34.0,7,July,2020
10,10,Italy,Milano,Retail Banking,FirstName,LastName,828,46,Gen X,24.8,3,1,24:35.0,9,September,2020
68,17,Brazil,Rio,Retail Banking,FirstName,LastName,447,44,Gen X,45.58,1,1,24:34.0,3,March,2020
75,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,420,43,Gen X,23.04,2,1,24:35.0,9,September,2020
111,7,India,Mumbai,Retail Banking,FirstName,LastName,307,46,Gen X,25.04,2,1,24:34.0,11,November,2019
48,1,Japan,Tokyo,Retail Banking,FirstName,LastName,477,72,Baby Boomers,26.93,4,1,24:35.0,8,August,2020
5,8,United Arab Emirates,Dubai,Retail Banking,FirstName,LastName,308,64,Gen X,20.32,1,1,24:35.0,9,September,2020
145,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,521,71,Baby Boomers,31.37,4,1,24:35.0,7,July,2020
81,10,Italy,Milano,Retail Banking,FirstName,LastName,686,30,Gen Y/Millennial,22.64,5,1,24:35.0,9,September,2020
68,7,India,Mumbai,Retail Banking,FirstName,LastName,733,42,Gen X,45.39,2,1,24:34.0,4,April,2020
74,4,Australia,Melbourne,Retail Banking,FirstName,LastName,852,29,Gen Y/Millennial,24.9,5,1,24:35.0,9,September,2020
65,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,324,48,Gen X,28,1,1,24:34.0,12,December,2019
1,20,Columbia,Bogota,Retail Banking,FirstName,LastName,548,23,Gen Y/Millennial,26.03,2,1,24:34.0,11,November,2019
94,7,India,Mumbai,Retail Banking,FirstName,LastName,858,32,Gen Y/Millennial,26.62,4,1,24:35.0,8,August,2020
19,17,Brazil,Rio,Retail Banking,FirstName,LastName,899,20,Gen Y/Millennial,28.25,2,1,24:34.0,12,December,2019
68,5,Singapore,Singapore,Retail Banking,FirstName,LastName,468,30,Gen Y/Millennial,23.9,3,1,24:35.0,8,August,2020
73,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,657,29,Gen Y/Millennial,28.49,2,1,24:35.0,7,July,2020
154,19,Argentina,Buenos Aires,Retail Banking,FirstName,LastName,442,78,Baby Boomers,20.57,3,1,24:35.0,9,September,2020
17,5,Singapore,Singapore,Retail Banking,FirstName,LastName,899,37,Gen Y/Millennial,33.08,1,1,24:34.0,6,June,2020
47,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,758,64,Gen X,38.84,4,1,24:34.0,5,May,2020
32,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,720,24,Gen Y/Millennial,22.85,2,1,24:35.0,8,August,2020
50,7,India,Mumbai,Retail Banking,FirstName,LastName,456,21,Gen Y/Millennial,19.76,3,1,24:35.0,9,September,2020
75,6,Thailand,Bangkok,Retail Banking,FirstName,LastName,590,44,Gen X,38.88,1,1,24:34.0,5,May,2020
17,2,New Zealand,Auckland,Retail Banking,FirstName,LastName,851,67,Baby Boomers,36.79,3,1,24:34.0,6,June,2020
37,18,Brazil,Sao Paulo,Retail Banking,FirstName,LastName,897,68,Baby Boomers,41.33,1,1,24:34.0,5,May,2020
19,4,Australia,Melbourne,Retail Banking,FirstName,LastName,827,33,Gen Y/Millennial,33.04,5,0,24:34.0,6,June,2020
16,17,Brazil,Rio,Retail Banking,FirstName,LastName,838,32,Gen Y/Millennial,36.68,3,0,24:34.0,6,June,2020
