Symbol,Name,Url,Date_Published,Description,Sentiment,Positive_Score,Negative_Score,Neutral_Score
COST,South Korea to Pay U.S. More Under New Troop Cost-Sharing Agreement,https://www.wsj.com/articles/south-korea-to-pay-u-s-more-under-new-troop-cost-sharing-agreement-11615384901,2021-03-10T23:35:00.0000000Z,"South Korea will increase its contribution for 2021 by 13.9%, or a little more than $1 billion, under the deal—slightly more than the country offered the Trump administration.",neutral,0.03,0.07,0.9
COST,Crude-Oil Price Overhaul Hits Delay Amid Shipping-Cost Uproar,https://www.wsj.com/articles/crude-oil-price-overhaul-hits-delay-amid-shipping-cost-uproar-11615398804,2021-03-10T22:53:00.0000000Z,Platts defers its plan to include West Texas oil prices in its basket of international crudes following pushback from the industry over the handling of freight costs.,neutral,0.0,0.0,1.0
COST,The Guardian view on test and trace: count the true cost of failure,https://www.msn.com/en-gb/money/other/the-guardian-view-on-test-and-trace-count-the-true-cost-of-failure/ar-BB1ess0d,2021-03-10T18:42:29.0000000Z,Contact tracing was once advertised as the centrepiece of the government’s strategy for managing the pandemic. The coronavirus would be held at bay and other nations would be in awe at Britain’s “world-beating” system.,negative,0.22,0.71,0.07
COST,'Not the NDIS we fought for': disability advocates fear new assessments driven by cost cutting,https://www.msn.com/en-au/news/australia/not-the-ndis-we-fought-for-disability-advocates-fear-new-assessments-driven-by-cost-cutting/ar-BB1erY5d?%253Bocid=spartanntp,2021-03-10T16:47:00.0000000Z,"“The introduction of mandatory assessments is the biggest change to the NDIS since it began. Despite the scale and cost of the changes, they have not been rigorously tested or undergone an independent evaluation,” they said. “Consultation has been ...",neutral,0.03,0.06,0.91
COST,Here’s what you need to know about 'the social cost of greenhouse gases'—a key climate metric,https://www.cnbc.com/2021/03/09/heres-everything-you-need-to-know-about-the-social-cost-of-greenhouse-gases.html,2021-03-10T00:51:00.0000000Z,The social cost of greenhouse gasses was first used by the Bush administration and later standardized by President Barack Obama's White House.,neutral,0.02,0.08,0.9
COST,The carbon cost of computers: how companies can reduce the environmental impact of IT,https://www.theguardian.com/educating-tomorrow/2021/mar/10/the-carbon-cost-of-computers-how-companies-can-reduce-the-environmental-impact-of-it,2021-03-10T11:36:00.0000000Z,"For years, the most pressing concerns when ordering technology were cost and data security. Now, forward-thinking organisations are looking to IT providers to help offset their carbon footprint",mixed,0.54,0.37,0.09
COST,Coronavirus live news: UK ministers asked to justify 'staggering' £20bn test and trace system cost,https://www.theguardian.com/world/live/2021/mar/10/coronavirus-live-news-brazil-sees-record-deaths-japan-may-stage-olympics-without-overseas-spectators?page=with:block-604850c28f08a73fb5239e9e,2021-03-10T05:17:00.0000000Z,"Greece to allow tourists with Covid vaccines, antibodies or negative tests; Palestinian ICUs at capacity; Brazil suffers record daily deaths Helen Sullivan The Indian state of Rajasthan said on Tuesday it had started limiting Covid vaccinations to its ...",negative,0.0,1.0,0.0
COST,"Cybercrime could cost $10.5 trillion dollars by 2025, according to Cybersecurity Ventures",https://www.cnbc.com/video/2021/03/09/cybercrime-could-cost-10-point-5-trillion-dollars-by-2025.html,2021-03-10T19:51:00.0000000Z,The U.S. has been hit by two major cyber attacks in recent months. Some warn there are more to come. Microsoft announced last week that its popular email system had been compromised. Contessa Brewer joins ‘The News with Shepard Smith’ to discuss.,negative,0.0,1.0,0.0
COST,Fifth-year option on CB Jaire Alexander will cost Packers $13.3M in 2022,https://www.yahoo.com/entertainment/fifth-option-cb-jaire-alexander-173142124.html,2021-03-10T18:19:00.0000000Z,"The Green Bay Packers now know how much it will cost to use the fifth-year option on cornerback Jaire Alexander. A settled 2021 salary cap has revealed the future option numbers. The option for Alexander – a cornerback who has made one Pro Bowl – will cost $13,",neutral,0.05,0.02,0.93
COST,Should Knicks trade for Victor Oladipo and what could it cost?,https://www.yahoo.com/now/knicks-trade-victor-oladipo-could-170233700.html,2021-03-10T17:02:00.0000000Z,"With around $15 million in cap space right now, the Knicks can make a splashy deal before the March 25 trade deadline.",neutral,0.02,0.06,0.92
COST,"In a country where monthly minimum wage is $0.65, condoms cost $1 to $4",https://www.msn.com/en-us/news/us/in-a-country-where-monthly-minimum-wage-is-24065-condoms-cost-241-to-244/vi-BB1erjQh,2021-03-10T11:23:02.0000000Z,Venezuelan women face a lack of affordable contraceptives which has put their health at risk. Many Venezuelans have to choose between getting food and buying contraceptives due to the sky-high prices of birth control supplies.,negative,0.01,0.8,0.19
COST,NI British passport cost anomaly branded 'disgraceful',https://www.bbc.com/news/uk-northern-ireland-56344904,2021-03-10T13:15:00.0000000Z,"\"The head of a human rights body has said he has \"\"no idea\"\" why an anomaly which means people who live in NI but were not born there have to pay to get a British passport has not been fixed. Les Allamby",",positive,0.46,0.15,0.39","","",""
COST,'Fantasy bridge' from Scotland to NI could cost £33bn,https://www.bbc.co.uk/programmes/p0997mrn,2021-03-10T12:58:00.0000000Z,"\"Plans for a road link from Northern Ireland to Scotland have been called a “fantasy bridge\"\" by the SDLP leader. Colum Eastwood said costs could be up to £33bn and it would have to be built through unexploded munitions and radioactive waste.\"",negative,0.0,1.0,0.0
COST,Kyler Murray’s 5th-year option in 2023 will cost Cardinals more than $23 million,https://finance.yahoo.com/news/kyler-murray-5th-option-2023-193734573.html,2021-03-10T19:37:00.0000000Z,"Knowing that, the Cardinals have been aggressive in adding talent around him to try and win a championship before Murray will become very expensive. Even the fifth-year option in 2023 will be pricey.",negative,0.07,0.92,0.01
COST,America’s Favorite Lockdown Hobbies and How Much They Cost,https://finance.yahoo.com/news/america-favorite-lockdown-hobbies-much-190051795.html,2021-03-10T19:00:00.0000000Z,"With many people working from home and options for entertainment outside the house limited, Americans had to get creative with how they spent their time in lockdown. Some people turned to",neutral,0.04,0.24,0.72
COST,South Korea agrees to biggest increase in its share of cost for U.S. troops in years,https://www.reuters.com/article/us-southkorea-usa-defence-idUSKBN2B20LC,2021-03-10T13:43:00.0000000Z,"SEOUL/WASHINGTON (Reuters) - South Korea has agreed to a 13.9% increase in its contribution to the cost of hosting some 28,500 U.S. troops for 2021, the biggest annual rise in nearly two decades after U.S. calls for greater funding. The increase under the ...",neutral,0.03,0.01,0.96
COST,"Global Downhole Drilling Tools Market 2020 Business Growth Rate, Manufacturing Analysis, Size, Share, Cost Structure and Forecast to 2026",https://www.marketwatch.com/press-release/global-downhole-drilling-tools-market-2020-business-growth-rate-manufacturing-analysis-size-share-cost-structure-and-forecast-to-2026-2021-03-09,2021-03-10T01:42:00.0000000Z,"Global Downhole Drilling Tools Market 2020 by Manufacturers, Regions, Type and Application, Forecast to 2026 by MarketsandResearch.biz presents a thorough study of the current trends leading to this vertical trend in various regions.",neutral,0.02,0.0,0.98
GIS,Logging company clears Cree Nation ancestral trail without recourse,https://theconversation.com/logging-company-clears-cree-nation-ancestral-trail-without-recourse-154921,2021-03-10T18:07:00.0000000Z,"Part of an Indigenous ancestral trail was cleared by a logging company last summer, despite it being a protected cultural site under Alberta law.",positive,0.64,0.07,0.29
GIS,Logging company clears Cree Nations ancestral trail without recourse,https://theconversation.com/logging-company-clears-cree-nations-ancestral-trail-without-recourse-154921,2021-03-10T17:39:00.0000000Z,"Part of an Indigenous ancestral trail was cleared by a logging company last summer, despite it being a protected cultural site under Alberta law.",positive,0.64,0.07,0.29
GIS,State 911 board preparing for statewide data sharing,https://sports.yahoo.com/state-911-board-preparing-statewide-101800682.html,2021-03-10T10:18:00.0000000Z,"\"\"\"That just delays the call and frustrates the caller.\"\" The first contract is for the firm to begin gathering GIS information from all the dispatch centers. Nave said","when the system is complete ...\"",negative,0.0,1.0
GIS,Ex-German press office worker convicted of spying for Egypt,https://abcnews.go.com/International/wireStory/german-press-office-worker-convicted-spying-egypt-76358965,2021-03-10T11:27:00.0000000Z,A court in Berlin has convicted a former employee of the German government press office of spying for Egypt and given him a suspended prison sentence of a year and nine months,negative,0.0,0.99,0.01
GIS,Unearthing the Joys of Jane Fonda and Donald Sutherland’s Anti-Vietnam War Doc F.T.A.,https://thefilmstage.com/unearthing-the-joys-of-jane-fonda-and-donald-sutherlands-anti-vietnam-war-doc-f-t-a/,2021-03-10T19:14:00.0000000Z,"Against the star-spangled, quilted backdrop of what looks like it could be a friendly, amateur Fourth of July talent show, Jane Fonda, Donald Sutherland, and the company of the FTA Show raise",negative,0.12,0.65,0.23
GIS,Germany convicts ex-public employee of spying for Egypt,https://www.msn.com/en-us/news/world/germany-convicts-ex-public-employee-of-spying-for-egypt/ar-BB1esBXC,2021-03-10T21:04:00.0000000Z,The man confessed to handing information to the Egyptian intelligence when he worked at Angela Merkel's press office.,neutral,0.16,0.34,0.5
GIS,Grant approved to survey water main network,https://www.msn.com/en-ca/news/other/grant-approved-to-survey-water-main-network/ar-BB1escEh,2021-03-10T17:12:00.0000000Z,"To that end, the Town of Pincher Creek is putting first things first by updating the mapping for the water main network in the town’s geographic information system, or GIS. A GIS is a framework for gathering, managing and analyzing data, particularly in ...",neutral,0.12,0.02,0.86
GIS,Groundwater recharge potential zonation using an ensemble of machine learning and bivariate statistical models,https://www.nature.com/articles/s41598-021-85205-6,2021-03-10T10:49:00.0000000Z,"Therefore, it is extremely important to identify potential groundwater recharge (GWR) zones to help in prevent water scarcity. The key objective of this research is to applying different scenarios for GWR potential mapping by means of a classifier ensemble approach,",positive,0.6,0.2,0.2
GIS,"\"Find Your Volunteer \"\"Home\"\" with Food For Neighbors\"",https://patch.com/virginia/herndon/find-your-volunteer-home-food-neighbors-0,2021-03-10T14:55:00.0000000Z,"Fiona works with Wise Men, Inc., which is based in Texas. Peter works with Esri. A GIS organization based in California, Esri is enthusiastic about education, conservation, and sustainability.",positive,0.58,0.01,0.41
GIS,"Silver Spruce files Environmental Report for Drilling Permit on El Mezquite Au Project, Sonora, Mexico",https://apnews.com/press-release/accesswire/business-products-and-services-precious-metal-markets-coronavirus-pandemic-precious-metals-industry-ebb20d7d08858c25173be4f95b10699f,2021-03-10T12:16:00.0000000Z,"Silver Spruce Resources Inc. (“Silver Spruce” or the “Company”) is pleased to announce that the Company has filed its Informe Preventivo with the Mexican government environmental authority, SEMARNAT,",neutral,0.44,0.0,0.56
GIS,"Westmont residents voice frustrations with flooding, sewer project before council",https://news.yahoo.com/westmont-residents-voice-frustrations-flooding-124900061.html,2021-03-10T14:12:00.0000000Z,"People's basements are flooding in Westmont, and some residents claim it's because of an engineering flaw with the borough's sewer project. Now they want the borough council to do something about it.",negative,0.0,1.0,0.0
GIS,General Mills Inc. (GIS) Just Got Our Attention,https://newsheater.com/2021/03/10/general-mills-inc-gis-just-got-our-attention/,2021-03-10T14:00:00.0000000Z,"General Mills Inc. (NYSE:GIS) scored a price-to-earnings ratio above its average ratio, recording 14.73 x from its present earnings ratio. Plus, the 36-month beta value for GIS is at 0.53. Opinions of the stock are interesting as 4 analysts out of 20 who provided ratings for General Mills Inc.",neutral,0.07,0.02,0.91
GIS,GCSAA releases final 2021 virtual GIS numbers,https://www.golfcourseindustry.com/article/gis-virtual-trade-show-booth-visits/,2021-03-10T14:43:00.0000000Z,The GCSAA has announced numbers from the on-demand education sessions and virtual trade show that concluded March 6 as part of the virtual 2021 Golf Industry Show. Initial GIS statistics were released on Feb.,neutral,0.0,0.04,0.96
GIS,Siemens to supply Blue GIS switchgear to DTEK Pavlohradvuhillia,https://en.interfax.com.ua/news/economic/729023.html,2021-03-10T16:22:00.0000000Z,A subsidiary of the largest industrial conglomerate in Europe Siemens AG – Siemens Ukraine – for the first time in Ukraine will supply the blue GIS switchgear to PJSC DTEK Pavlohradvuhillia.,neutral,0.0,0.0,1.0
GIS,Watch Now: Maiden council votes down 349-unit housing development,https://hickoryrecord.com/news/local/govt-and-politics/watch-now-maiden-council-votes-down-349-unit-housing-development/article_c2540c14-81b4-11eb-9b0b-434cd31fe4a0.html,2021-03-10T16:45:00.0000000Z,The Maiden Town Council voted down a proposal for a 349-unit residential development near U.S. 321 Business. The vote was 4-1 on Tuesday.,neutral,0.03,0.03,0.94
GIS,Anacortes City Council eases hiring freeze for seven positions,https://www.goskagit.com/anacortes/news/anacortes-city-council-eases-hiring-freeze-for-seven-positions/article_7729bd3c-8147-11eb-bd28-53431fc4871d.html,2021-03-10T13:15:00.0000000Z,"“The GIS department has been experiencing tremendous growth over the past several years as the city relies more on GIS for planning, mapping and asset management, putting that department in need of additional help. “The Legal Department has been ...",positive,0.92,0.04,0.04
GIS,Is The Kraft Heinz Company (NASDAQ:KHC) Dead in the Water?,https://stocksregister.com/2021/03/10/is-the-kraft-heinz-company-nasdaqkhc-dead-in-the-water/,2021-03-10T20:07:00.0000000Z,"The Kraft Heinz Company (NASDAQ:KHC) price is hovering higher on Wednesday, Mar 10, jumping 0.43% above its previous close. Get the hottest stocks to trade every day before the market opens 100% free.",positive,0.75,0.0,0.25
GIS,‘Blinding of Isaac Woodard’: 1946 racist police violence case gets fresh attention,https://www.peoplesworld.org/article/blinding-of-isaac-woodard-1946-racist-police-violence-case-gets-fresh-attention/,2021-03-10T18:25:00.0000000Z,"Writer-director Jamila Ephron’s new PBS film The Blinding of Isaac Woodard shows how great consequences can be ignited by smaller acts. In this case, the small act was one of a history of cruel injustices.",mixed,0.31,0.54,0.15
TGT,Target (TGT) to Launch 'Favorite Day' Food and Beverage Line,https://finance.yahoo.com/news/target-tgt-launch-favorite-day-132901755.html,2021-03-10T13:28:00.0000000Z,"Target Corporation TGT is set to launch its latest food and beverage line ‘Favorite Day’. This brand will feature above 700 high-quality items covering bakery, snacks, candy, cake-decorating ...",neutral,0.12,0.0,0.88
TGT,Barron's,https://www.barrons.com/articles/ulta-beauty-stock-is-on-fire-how-to-play-its-earnings-51615406827,2021-03-10T20:07:00.0000000Z,"It’s a sign of the times that one of Wall Street’s most-storied banks is telling investors that a red-hot stock could get even hotter as the economy reopens. Even though ULTA Beauty’s stock has rallied some 19% so far this year,",negative,0.2,0.68,0.12
TGT,"Target eyes Macy's site at Chicago's Water Tower Place, ground-floor space at John Hancock Building",https://www.bizjournals.com/twincities/news/2021/03/10/target-eyes-chicagos-water-tower-place-local.html,2021-03-10T13:02:00.0000000Z,"Target Corp. is reportedly interested in moving into Chicago's 'Magnificent Mile,' drawing discussion of whether Target is tony enough for the storied retail district.",positive,0.51,0.02,0.47
TGT,Cash in on the Reopening US Economy Optimism With These ETFs,https://au.finance.yahoo.com/news/cash-reopening-us-economy-optimism-210009399.html,2021-03-10T23:02:00.0000000Z,"Even on Mar 8, it was observed that consumer-discretionary stocks like Disney DIS and Target TGT were up 6% and 2.5%, respectively. Airline stocks like American Airlines AAL and United Airlines also climbed around 5% and 7%, respectively. Meanwhile ...",neutral,0.08,0.06,0.86
TGT,3 Industrial REITs to Buy Now,https://www.msn.com/en-us/money/realestate/3-industrial-reits-to-buy-now/ar-BB1es2yk,2021-03-10T16:00:00.0000000Z,"A client list that includes a number of brand names such as Amazon (NASDAQ: AMZN), UPS (NYSE: UPS), and Target (NYSE: TGT) speaks to the size of its facilities and the reliability of its tenant base. And take a look at its press release page to see its ...",neutral,0.0,0.0,1.0
TGT,CVS locations in Target stores will begin administering COVID-19 vaccinations,https://www.morningstar.com/news/marketwatch/20210310386/cvs-locations-in-target-stores-will-begin-administering-covid-19-vaccinations,2021-03-10T08:01:00.0000000Z,"MarketWatch CVS locations in Target stores will begin administering COVID-19 vaccinations . . Mar 10, 2021 2:01 PM UTC",neutral,0.02,0.01,0.97
TGT,"Target to launch another food and beverage brand in April, Favorite Day",https://www.morningstar.com/news/marketwatch/20210310308/target-to-launch-another-food-and-beverage-brand-in-april-favorite-day,2021-03-10T06:44:00.0000000Z,"Target Corp. (TGT) said Tuesday that it will launch another private label food brand on April 5 called Favorite Day. Favorite Day will include more than 700 items including ice cream, trail mix, baked goods and beverage mixers. All Favorite Day products ...",positive,0.74,0.01,0.25
TGT,"GameStop Put On PS5, Xbox Series X For Sale But The Stock Didn't Last Long",https://www.msn.com/en-us/finance/news/gamestop-put-on-ps5-xbox-series-x-for-sale-but-the-stock-didnt-last-long/ar-BB1eqZiD,2021-03-10T07:20:45.0000000Z,GameStop Corporation (NYSE: GME) put on sale Tuesday the latest consoles from Sony Corporation (NYSE: SNE) and Microsoft Corporation (NASDAQ: MSFT) but soon exhausted the “very limited” stock. What Happened: Gaming Twitter account Wario64 gave out information to the online-only stock on Tuesday.,negative,0.0,0.99,0.01
TGT,Carter-Williams' Analysts Breakdown 2 Solid Stocks for Growth and Dividends For 2021,https://www.marketwatch.com/press-release/carter-williams-analysts-breakdown-2-solid-stocks-for-growth-and-dividends-for-2021-2021-03-10,2021-03-10T13:54:00.0000000Z,This implies the new pullback may be simply a solid recalibration for a market that is up 75% since its March 2020 lows. Carter-Williams' analysts say that technology is probably going to keep on driving business sector development.,neutral,0.04,0.02,0.94
TGT,Target's CVS locations to begin Covid-19 vaccinations,https://www.bizjournals.com/twincities/news/2021/03/10/target-cvs-covid-19-vaccinations.html,2021-03-10T16:36:00.0000000Z,"Target Corp. said Wednesday that more than 600 of its stores with CVS pharmacies will begin distributing Covid-19 vaccine shots, as inoculation efforts ramp up across the country.",neutral,0.01,0.03,0.96
TGT,Target stores get COVID-19 vaccines via CVS pharmacies,https://www.supermarketnews.com/issues-trends/target-stores-get-covid-19-vaccines-cvs-pharmacies,2021-03-10T18:12:00.0000000Z,"Target Corp. is making about a third of its stores COVID-19 vaccination destinations through its partnership with CVS Pharmacy. Target said Wednesday that more than 600 of its 1,700-plus stores with CVS Pharmacy departments have begun administering coronavirus shots in 17 states.",neutral,0.0,0.13,0.87
TGT,Target (NYSE:TGT) Given New $205.00 Price Target at BMO Capital Markets,https://www.modernreaders.com/news/2021/03/10/target-nysetgt-given-new-205-00-price-target-at-bmo-capital-markets.html,2021-03-10T10:30:00.0000000Z,"Target (NYSE:TGT) had its target price increased by BMO Capital Markets from $185.00 to $205.00 in a research note issued to investors on Tuesday, Benzinga reports. They currently have an outperform rating on the retailer’s stock. A number of other ...",neutral,0.01,0.03,0.96
TGT,Wall Street Pummels Target Corporation (TGT) After Recent Earnings Report,https://newsheater.com/2021/03/10/wall-street-pummels-target-corporation-tgt-after-recent-earnings-report/,2021-03-10T12:30:00.0000000Z,Target Corporation (NYSE:TGT) went up by 1.31% from its latest closing price compared to the recent 1-year high of $199.96. The company’s stock price has collected 3.28% of gains in the last five trading sessions.,positive,0.69,0.04,0.27
TGT,Target (NYSE:TGT) Price Target Lowered to $220.00 at Stifel Nicolaus,https://www.modernreaders.com/news/2021/03/10/target-nysetgt-price-target-lowered-to-220-00-at-stifel-nicolaus.html,2021-03-10T11:08:00.0000000Z,"Target (NYSE:TGT) had its target price trimmed by Stifel Nicolaus from $225.00 to $220.00 in a research note released on Tuesday morning, Benzinga reports. The firm currently has a buy rating on the retailer’s stock.",neutral,0.0,0.02,0.98
TGT,A New Movie with John Schneider,https://www.newschannel5.com/talk-of-the-town/a-new-movie-with-john-schneider,2021-03-10T16:03:00.0000000Z,"\"John Schneider talked about “Switched”, a new family-friendly movie that looks at bullying and self-acceptance. You can stream John Schneider's new movie \"\"Switched\"\" here: http\"",negative,0.04,0.9,0.06
TGT,"The Trend in The TJX Companies, Inc. (NYSE:TJX) Continues to Point Skyward",https://stocksregister.com/2021/03/10/the-trend-in-the-tjx-companies-inc-nysetjx-continues-to-point-skyward/,2021-03-10T19:00:00.0000000Z,"The TJX Companies, Inc. (NYSE:TJX) price is hovering lower on Wednesday, Mar 10, sinking -0.95% below its previous close. A look at today’s price movement shows that the recent level at last check reads $66.",neutral,0.01,0.06,0.93
TGT,"KVS Recruitment 2021: Bumper openings for teachers, here's how to apply",https://www.msn.com/en-in/news/other/kvs-recruitment-2021-bumper-openings-for-teachers-heres-how-to-apply/ar-BB1er0J8,2021-03-10T09:14:20.0000000Z,"Bumper openings for teachers, here's how to apply - Eligible and interested candidates can apply on or before March 15, 2021, through its official website afsno1sirsa.kvs.ac.in.",neutral,0.01,0.0,0.99
ARE,"Investors are feeling 'change fatigue,' says portfolio manager",https://www.cnbc.com/video/2021/03/10/investors-are-feeling-change-fatigue-says-portfolio-manager.html,2021-03-10T23:19:00.0000000Z,CNBC's Melissa Lee discusses the market action and what investors should watch right now with Sherry Paul of Morgan Stanley Private Wealth Management and Robert Teeter of Silvercrest Asset Management.,neutral,0.36,0.01,0.63
ARE,Cold shoulder tops are back for one hilarious (and timely) reason,https://www.yahoo.com/entertainment/cold-shoulder-tops-back-one-183256968.html,2021-03-10T21:38:00.0000000Z,"A few years ago, cold shoulder tops were the hot new style. You know the ones — the shirt that had cutouts over one or both shoulders? At the time, they were fun and flirty. But thankfully, after one season,",mixed,0.5,0.42,0.08
ARE,Pattern-recognition receptors are required for NLR-mediated plant immunity,https://www.nature.com/articles/s41586-021-03316-6,2021-03-10T20:49:00.0000000Z,"Bacteria elicit two distinct immune responses in Arabidopsis thaliana, mediated by diverse signalling receptors but working in a synergistic manner.",neutral,0.15,0.31,0.54
ARE,OnPolitics: The COVID stimulus checks are coming (seriously),https://www.yahoo.com/now/onpolitics-covid-stimulus-checks-coming-213639717.html,2021-03-10T21:45:00.0000000Z,"On President Joe Biden's 50th day in office, House Democrats gave him an offer he couldn't refuse. The Democratic-controlled House gave its final approval to Biden's $1.9 trillion COVID-19 stimulus package Wednesday, sending the bill with $1,400 checks ...",positive,0.64,0.09,0.27
ARE,Artifacts from the first COVID-19 vaccination in the US are headed to the Smithsonian,https://www.theverge.com/2021/3/10/22323850/artifacts-first-covid-19-vaccination-smithsonian-museum,2021-03-10T22:19:00.0000000Z,Sanda Lindsay receiving a COVID-19 vaccine. Photo by Mark Lennihan - Pool/Getty Images The glass vial used in the first US COVID-19 vaccination has been acquired by the Smithsonian’s National Museum of American History. The museum also acquired related ...,neutral,0.02,0.01,0.97
ARE,"Investors are trading momentum with Tesla, says Roth Capital's Irwin",https://www.cnbc.com/video/2021/03/10/investors-are-trading-momentum-with-tesla-says-roth-capitals-irwin.html,2021-03-10T21:52:00.0000000Z,"\"Tim Higgins of the Wall Street Journal and Craig Irwin of Roth Capital join \"\"Squawk Alley\"\" to discuss Tesla's market moves.\"",neutral,0.01,0.0,0.99
ARE,"Money for colleges, libraries and clubs: 10 things you might not know are in Biden's COVID-19 relief package",https://www.msn.com/en-us/news/us/money-for-colleges-libraries-and-clubs-10-things-you-might-not-know-are-in-biden-s-covid-19-relief-package/ar-BB1esMrf?ICID=ref_fark+%22+target&c=15494293852954642292%2c2015846567808978307&mkt=en-us%2cen-sg,2021-03-10T22:36:40.0000000Z,The COVID-19 relief package marks the federal government's most robust infusion of aid to the poor and American workers in recent history.,neutral,0.11,0.11,0.78
ARE,Social media algorithms are ‘dangerous’: Walter Isaacson,https://finance.yahoo.com/video/social-media-algorithms-dangerous-walter-133803306.html,2021-03-10T22:13:00.0000000Z,The Code Breaker' author and former CNN CEO Walter Isaacson sat down for Influencers with Andy Serwer to discuss the affects social media algoithims are having.,neutral,0.02,0.04,0.94
ARE,"Alexandria Real Estate Equities Inc (ARE) Co-COO Joseph Hakman Sold $740,892 of Shares",https://finance.yahoo.com/news/alexandria-real-estate-equities-inc-221506620.html,2021-03-10T22:15:00.0000000Z,"Joseph Hakman ( insider trades) sold 4,615 shares of ARE on 03/08/2021 at an average price of $160.54 a share. The total sale was $740,892. Warning! GuruFocus has detected 8 Warning Signs with ARE. Click here to check it out.",negative,0.0,1.0,0.0
ARE,"Two Mandalorian Books Have Been Canceled, Are They Scrubbing Cara Dune?",https://www.imdb.com/news/ni63225139,2021-03-10T22:37:00.0000000Z,"A couple of previously announced books tying into The Mandalorian have officially been canceled. As announced by publishers Dk Books and Del Rey, both an original novel set in the world of the live-action Star Wars series,",negative,0.0,0.82,0.18
ARE,Jon Hamm Just Turned 50 and Mad Men Fans Are Celebrating His Milestone Birthday,https://www.imdb.com/news/ni63224928/,2021-03-10T20:27:00.0000000Z,"Mad Men star Jon Hamm has just turned 50 years old and fans are celebrating the actor's big day on social media. Famous for his Emmy-winning role as Don Draper on the AMC drama Mad Men among many other movie and television roles,",negative,0.05,0.85,0.1
ARE,Breakingviews - Capital Calls: Star SPACs are too good to be true,https://www.reuters.com/article/us-global-finance-breakingviews-idUSKBN2B22LS,2021-03-10T19:15:00.0000000Z,"Concise insights on global finance in the Covid-19 era. BUT WAIT...THERE’S MORE. The U.S. Securities and Exchange Commission is getting stuck into special purpose acquisition companies. The agency warned investors on Wednesday that they should be wary of celebrity-backed SPACs,",negative,0.0,1.0,0.0
ARE,BMTC Merger Investigation: Halper Sadeh LLP Announces Investigation Into Whether the Sale of Bryn Mawr Bank Corporation Is Fair to Shareholders; Investors Are Encouraged to ...,https://www.businesswire.com/news/home/20210310005825/en/BMTC-Merger-Investigation-Halper-Sadeh-LLP-Announces-Investigation-Into-Whether-the-Sale-of-Bryn-Mawr-Bank-Corporation-Is-Fair-to-Shareholders-Investors-Are-Encouraged-to-Contact-the-Firm-%E2%80%93-BMTC,2021-03-10T23:13:00.0000000Z,"Halper Sadeh LLP, a global investor rights law firm, is investigating whether the sale of Bryn Mawr Bank Corporation (NASDAQ: BMTC) to WSFS Financial",neutral,0.01,0.0,0.99
ARE,Harry and Meghan: Why is Archie not a prince and how are royal titles given?,https://www.msn.com/en-gb/news/uknews/harry-and-meghan-why-is-archie-not-a-prince-and-how-are-royal-titles-given/ar-BB1eshL6?MSCC=1604668122,2021-03-10T21:59:00.0000000Z,"In Meghan Markle and Prince Harry’s explosive interview with Oprah Winfrey, which aired in the UK on Monday night, the Duke and Duchess of Sussex discussed how there were conversations at the palace about the title for their unborn child.",neutral,0.01,0.01,0.98
ARE,"Hospital Workers Are Sharing The Most Disgusting Thing They've Ever Seen, And I CAN'T",https://www.buzzfeed.com/alexalisitza/hospital-workers-sharing-disgusting-stories,2021-03-10T22:15:00.0000000Z,"Healthcare workers make our world go round and, while their job is incredibly important, it can also be pretty gross.",negative,0.05,0.93,0.02
ARE,The heartbreaking reason Beck Zemek almost quit Married At First Sight,https://www.dailymail.co.uk/tvshowbiz/article-9344779/The-heartbreaking-reason-Beck-Zemek-quit-Married-Sight.html,2021-03-10T07:08:00.0000000Z,"She is one of the standout brides from Married At First Sight this year. But Beck Zemek almost quit halfway through the experiment and returned home to Perth after learning her dog Oscar had fallen sick. A friend told Daily Mail Australia that Beck, 27 ...",mixed,0.31,0.51,0.18
ARE,Married At First Sight's Coco Stedman turns heads in a see-through skintight rhinestone bodysuit,https://www.dailymail.co.uk/tvshowbiz/article-9344961/Married-Sights-Coco-Stedman-turns-heads-skintight-rhinestone-bodysuit.html,2021-03-10T09:00:00.0000000Z,"She's the boisterous Married At First Sight bride who recently set her sights on Samantha Harvey's groom, Cameron Dunne.",neutral,0.06,0.01,0.93
LMT,Maryland electronic components company acquired by growing private equity-backed firm,https://www.bizjournals.com/washington/news/2021/03/10/planar-monolithic-industries-acquired-quantics.html,2021-03-10T19:45:00.0000000Z,"Frederick's Planar Monolithic Industries is now a component of Quantic Electronics, a private-equity-backed company recently on the hunt for microwave technology acquisitions.",neutral,0.01,0.0,0.99
LMT,"LISD to receive $5K grant from Kellogg, No Kid Hungry",https://www.chron.com/news/article/LISD-to-receive-5K-grant-from-Kellogg-No-Kid-16014487.php,2021-03-10T07:20:00.0000000Z,"“This is near and dear to my heart, as far as meals and making sure no child is left hungry,” said Cuellar previously to LMT. “Like everything else in life, there is room for growth where I realize we are so significant and so vital to the community ...",mixed,0.5,0.45,0.05
