Id,CampaignId,CampaignName,CampaignStartDate,CampaignEndDate,Cost,ROI,LeadGeneration,RevenueTarget,CampaignTactic,Profit,MarketingCost
99,50,Get Sporty,12/9/2017,3/9/2018,1000,1,100,1000,100,-15000,707201.98
4753,25,Racer Club,4/14/2017,7/14/2017,1000,1,100,1000,100,-1800,53992
5570,50,Get Sporty,10/29/2016,1/29/2017,1000,1,100,1000,100,8400,76364
2930,11,Wheels of Steel,11/24/2016,2/24/2017,1000,1,100,1000,100,34800,33541
1573,50,Get Sporty,11/8/2017,2/8/2018,1000,1,100,1000,100,9900,37791
2173,50,Get Sporty,12/12/2017,3/12/2018,1000,1,100,1000,100,-17400,75854
5570,50,Get Sporty,4/9/2017,7/9/2017,1000,1,100,1000,100,31200,76364
36,34,Fun with Colors,3/25/2017,6/25/2017,1000,1,100,1000,100,14400,215944.2
61,50,Get Sporty,1/22/2017,4/22/2017,1000,1,100,1000,100,22800,285834.45
4130,25,Racer Club,11/2/2017,2/2/2018,1000,1,100,1000,100,2700,41973
51,11,Wheels of Steel,2/24/2016,5/24/2016,1000,1,100,1000,100,32100,104359.82
11,50,Get Sporty,8/9/2017,11/9/2017,1000,1,100,1000,100,-15600,15148.33
8690,105,Hit the track,11/16/2016,2/16/2017,1000,1,100,1000,100,-8700,117657
3553,11,Wheels of Steel,12/3/2016,3/3/2017,1000,1,100,1000,100,5100,19720
61,21,Wheels That Matter,6/8/2017,9/8/2017,1000,1,100,1000,100,24000,383201.41
1513,50,Get Sporty,8/4/2017,11/4/2017,1000,1,100,1000,100,-20400,116654
10,45,Beyond Wheels,6/11/2017,9/11/2017,1000,1,100,1000,100,6600,478061.57
7010,50,Get Sporty,8/8/2017,11/8/2017,1000,1,100,1000,100,45600,85391
7610,50,Get Sporty,2/16/2016,5/16/2016,1000,1,100,1000,100,-300,45934
4753,25,Racer Club,10/28/2016,1/28/2017,1000,1,100,1000,100,30000,53992
83,45,Beyond Wheels,6/16/2017,9/16/2017,1000,1,100,1000,100,7800,896971.4
53,50,Get Sporty,1/19/2016,4/19/2016,1000,1,100,1000,100,-14700,526510.56
7910,50,Get Sporty,8/25/2019,11/25/2019,1000,1,100,1000,100,-48000,88536
11,25,Racer Club,10/26/2016,1/26/2017,1000,1,100,1000,100,9900,575652.13
6,25,Racer Club,4/30/2017,7/30/2017,1000,1,100,1000,100,2100,946150.51
6470,50,Get Sporty,6/7/2017,9/7/2017,1000,1,100,1000,100,-52800,29954
1693,50,Get Sporty,5/9/2017,8/9/2017,1000,1,100,1000,100,3600,29954
30,11,Wheels of Steel,6/18/2017,9/18/2017,1000,1,100,1000,100,-16200,228187.87
9350,105,Hit the track,1/16/2017,4/16/2017,1000,1,100,1000,100,31200,117912
80,11,Wheels of Steel,12/23/2016,3/23/2017,1000,1,100,1000,100,31200,343039.67
31,45,Beyond Wheels,8/14/2017,11/14/2017,1000,1,100,1000,100,-4200,93769.22
1010,45,Beyond Wheels,7/5/2017,10/5/2017,1000,1,100,1000,100,-1800,28730
1251,21,Wheels That Matter,5/19/2016,8/19/2016,1000,1,100,1000,100,-52800,102323
37,11,Wheels of Steel,12/29/2019,3/29/2020,1000,1,100,1000,100,139200,491209.68
100,25,Racer Club,2/1/2017,5/1/2017,1000,1,100,1000,100,7800,743829.1
3553,11,Wheels of Steel,4/16/2016,7/16/2016,1000,1,100,1000,100,-7500,19720
23,50,Get Sporty,11/3/2016,2/3/2017,1000,1,100,1000,100,-1500,146824.24
8690,105,Hit the track,9/14/2017,12/14/2017,1000,1,100,1000,100,24000,117657
91,105,Hit the track,11/26/2017,2/26/2018,1000,1,100,1000,100,-7800,357977.33
4033,11,Wheels of Steel,5/30/2017,8/30/2017,1000,1,100,1000,100,18600,43724
8870,105,Hit the track,11/19/2017,2/19/2018,1000,1,100,1000,100,9900,39712
3553,11,Wheels of Steel,11/29/2017,2/28/2018,1000,1,100,1000,100,-7200,19720
4250,25,Racer Club,4/22/2017,7/22/2017,1000,1,100,1000,100,8700,36771
2090,11,Wheels of Steel,2/20/2016,5/20/2016,1000,1,100,1000,100,-12000,39168
4,11,Wheels of Steel,3/7/2016,6/7/2016,1000,1,100,1000,100,46500,958146.9
3553,11,Wheels of Steel,3/8/2017,6/8/2017,1000,1,100,1000,100,12600,19720
42,50,Get Sporty,9/30/2017,12/30/2017,1000,1,100,1000,100,-19200,567345.96
4753,25,Racer Club,10/3/2016,1/3/2017,1000,1,100,1000,100,3300,53992
4633,25,Racer Club,8/5/2017,11/5/2017,1000,1,100,1000,100,-7200,44523
6650,50,Get Sporty,5/27/2017,8/27/2017,1000,1,100,1000,100,22500,24905
4753,25,Racer Club,3/4/2017,6/4/2017,1000,1,100,1000,100,24000,53992
4610,34,Fun with Colors,5/5/2017,8/5/2017,1000,1,100,1000,100,-14400,68527
67,11,Wheels of Steel,2/15/2017,5/15/2017,1000,1,100,1000,100,31200,419163.93
4070,25,Racer Club,11/27/2016,2/27/2017,1000,1,100,1000,100,30600,53992
2173,50,Get Sporty,10/14/2016,1/14/2017,1000,1,100,1000,100,-4500,75854
5810,50,Get Sporty,6/8/2017,9/8/2017,1000,1,100,1000,100,9900,55913
22,50,Get Sporty,12/15/2016,3/15/2017,1000,1,100,1000,100,-1800,219169.07
2690,11,Wheels of Steel,11/16/2016,2/16/2017,1000,1,100,1000,100,71400,23018
34,50,Get Sporty,11/5/2016,2/5/2017,1000,1,100,1000,100,9900,462850.1
26,11,Wheels of Steel,12/15/2016,3/15/2017,1000,1,100,1000,100,31200,724362.23
17,11,Wheels of Steel,3/5/2016,6/5/2016,1000,1,100,1000,100,2700,365542.35
48,11,Wheels of Steel,4/5/2016,7/5/2016,1000,1,100,1000,100,-16200,461062.78
58,105,Hit the track,10/11/2016,1/11/2017,1000,1,100,1000,100,8400,369144.67
80,50,Get Sporty,12/9/2016,3/9/2017,1000,1,100,1000,100,-15600,597044.63
48,34,Fun with Colors,10/24/2016,1/24/2017,1000,1,100,1000,100,300,929052.3
307,21,Wheels That Matter,1/21/2017,4/21/2017,1000,1,100,1000,100,2400,98073
6650,50,Get Sporty,12/4/2016,3/4/2017,1000,1,100,1000,100,-5400,24905
5930,50,Get Sporty,12/8/2017,3/8/2018,1000,1,100,1000,100,-16200,117793
4790,34,Fun with Colors,11/13/2016,2/13/2017,1000,1,100,1000,100,18900,114716
4753,25,Racer Club,2/27/2017,5/27/2017,1000,1,100,1000,100,31200,53992
2450,11,Wheels of Steel,12/11/2016,3/11/2017,1000,1,100,1000,100,-32400,52836
16,50,Get Sporty,9/11/2017,12/11/2017,1000,1,100,1000,100,60000,779603.72
6230,50,Get Sporty,5/3/2017,8/3/2017,1000,1,100,1000,100,-6900,25075
8570,50,Get Sporty,3/11/2016,6/11/2016,1000,1,100,1000,100,300,86700
73,50,Get Sporty,7/29/2017,10/29/2017,1000,1,100,1000,100,-31200,152366.87
58,25,Racer Club,2/4/2017,5/4/2017,1000,1,100,1000,100,9900,535717.57
70,50,Get Sporty,5/29/2017,8/29/2017,1000,1,100,1000,100,31200,575432.41
14,45,Beyond Wheels,6/26/2017,9/26/2017,1000,1,100,1000,100,-9900,330463.48
7310,50,Get Sporty,4/1/2017,7/1/2017,1000,1,100,1000,100,31200,26656
74,25,Racer Club,2/18/2017,5/18/2017,1000,1,100,1000,100,37200,18512.64
6,25,Racer Club,1/3/2016,4/3/2016,1000,1,100,1000,100,22500,946150.51
7,25,Racer Club,4/2/2016,7/2/2016,1000,1,100,1000,100,30000,881446.47
4753,25,Racer Club,12/6/2016,3/6/2017,1000,1,100,1000,100,31200,53992
36,11,Wheels of Steel,11/27/2016,2/27/2017,1000,1,100,1000,100,-19200,62487.36
24,50,Get Sporty,1/12/2017,4/12/2017,1000,1,100,1000,100,31200,444443.22
6,25,Racer Club,8/12/2017,11/12/2017,1000,1,100,1000,100,-39300,946150.51
890,45,Beyond Wheels,12/7/2017,3/7/2018,1000,1,100,1000,100,-8100,57953
4753,25,Racer Club,5/5/2017,8/5/2017,1000,1,100,1000,100,45600,53992
3110,11,Wheels of Steel,11/25/2016,2/25/2017,1000,1,100,1000,100,53400,79934
4190,25,Racer Club,5/20/2017,8/20/2017,1000,1,100,1000,100,46800,79492
2473,50,Get Sporty,5/6/2017,8/6/2017,1000,1,100,1000,100,31200,104822
4250,25,Racer Club,12/9/2017,3/9/2018,1000,1,100,1000,100,7500,36771
7370,50,Get Sporty,8/1/2017,11/1/2017,1000,1,100,1000,100,5700,64447
4753,25,Racer Club,7/17/2017,10/17/2017,1000,1,100,1000,100,-20700,53992
74,25,Racer Club,3/16/2017,6/16/2017,1000,1,100,1000,100,8700,18512.64
5570,50,Get Sporty,12/18/2016,3/18/2017,1000,1,100,1000,100,60000,76364
31,25,Racer Club,6/29/2016,9/29/2016,1000,1,100,1000,100,-1800,714100
7,25,Racer Club,12/4/2017,3/4/2018,1000,1,100,1000,100,-32400,881446.47
7190,50,Get Sporty,10/8/2017,1/8/2018,1000,1,100,1000,100,71400,75854
613,34,Fun with Colors,11/28/2016,2/28/2017,1000,1,100,1000,100,60000,63750
11,50,Get Sporty,12/25/2017,3/25/2018,1000,1,100,1000,100,31200,293582.59
4190,25,Racer Club,1/11/2017,4/11/2017,1000,1,100,1000,100,-25200,79492
100,50,Get Sporty,2/28/2017,5/28/2017,1000,1,100,1000,100,30000,614367.11
34,50,Get Sporty,11/19/2016,2/19/2017,1000,1,100,1000,100,31200,509571.88
27,50,Get Sporty,1/10/2017,4/10/2017,1000,1,100,1000,100,-15300,250282.19
1453,50,Get Sporty,1/18/2019,4/18/2019,1000,1,100,1000,100,-62400,93568
51,11,Wheels of Steel,7/26/2017,10/26/2017,1000,1,100,1000,100,14700,104359.82
4070,25,Racer Club,2/18/2017,5/18/2017,1000,1,100,1000,100,7200,53992
4813,25,Racer Club,4/4/2017,7/4/2017,1000,1,100,1000,100,-2100,79492
100,25,Racer Club,10/11/2017,1/11/2018,1000,1,100,1000,100,60000,743829.1
3493,11,Wheels of Steel,5/30/2019,8/30/2019,1000,1,100,1000,100,42000,118099
76,11,Wheels of Steel,4/19/2016,7/19/2016,1000,1,100,1000,100,-2400,617067.62
5090,34,Fun with Colors,8/17/2017,11/17/2017,1000,1,100,1000,100,45600,73559
74,25,Racer Club,11/15/2016,2/15/2017,1000,1,100,1000,100,14400,18512.64
94,105,Hit the track,4/30/2017,7/30/2017,1000,1,100,1000,100,42600,965656.23
51,11,Wheels of Steel,10/12/2016,1/12/2017,1000,1,100,1000,100,15900,104359.82
4753,25,Racer Club,12/16/2016,3/16/2017,1000,1,100,1000,100,31200,53992
11,25,Racer Club,3/3/2017,6/3/2017,1000,1,100,1000,100,31200,575652.13
53,50,Get Sporty,11/23/2016,2/23/2017,1000,1,100,1000,100,31200,526510.56
64,50,Get Sporty,2/21/2017,5/21/2017,1000,1,100,1000,100,14700,88289.84
9590,105,Hit the track,11/14/2016,2/14/2017,1000,1,100,1000,100,4500,34051
74,50,Get Sporty,11/23/2017,2/23/2018,1000,1,100,1000,100,20700,387672.01
7370,50,Get Sporty,3/30/2017,6/30/2017,1000,1,100,1000,100,15000,64447
4250,25,Racer Club,7/16/2017,10/16/2017,1000,1,100,1000,100,60000,36771
6,25,Racer Club,1/6/2017,4/6/2017,1000,1,100,1000,100,5700,946150.51
4753,25,Racer Club,12/14/2017,3/14/2018,1000,1,100,1000,100,-8700,53992
64,25,Racer Club,4/7/2016,7/7/2016,1000,1,100,1000,100,24000,149685.76
74,50,Get Sporty,1/19/2017,4/19/2017,1000,1,100,1000,100,-3000,387672.01
15,25,Racer Club,10/7/2016,1/7/2017,1000,1,100,1000,100,5700,613350.1
4813,25,Racer Club,2/21/2017,5/21/2017,1000,1,100,1000,100,32700,79492
93,11,Wheels of Steel,6/3/2017,9/3/2017,1000,1,100,1000,100,60000,854229.53
3830,25,Racer Club,2/3/2017,5/3/2017,1000,1,100,1000,100,52500,63189
3410,25,Racer Club,3/16/2016,6/16/2016,1000,1,100,1000,100,-8100,101048
5810,50,Get Sporty,12/28/2016,3/28/2017,1000,1,100,1000,100,-4500,55913
100,25,Racer Club,7/27/2016,10/27/2016,1000,1,100,1000,100,9900,743829.1
13,11,Wheels of Steel,4/28/2016,7/28/2016,1000,1,100,1000,100,60000,319931.5
7610,50,Get Sporty,10/15/2016,1/15/2017,1000,1,100,1000,100,31200,45934
4070,25,Racer Club,4/3/2017,7/3/2017,1000,1,100,1000,100,14400,53992
64,25,Racer Club,9/17/2017,12/17/2017,1000,1,100,1000,100,-29400,149685.76
8,50,Get Sporty,1/13/2017,4/13/2017,1000,1,100,1000,100,60000,488241.23
28,45,Beyond Wheels,11/13/2017,2/13/2018,1000,1,100,1000,100,-900,978221.8
7,25,Racer Club,12/31/2017,3/31/2018,1000,1,100,1000,100,-18000,881446.47
5,34,Fun with Colors,5/8/2017,8/8/2017,1000,1,100,1000,100,31200,267783.59
99,105,Hit the track,2/21/2016,5/21/2016,1000,1,100,1000,100,5700,661377.06
4070,25,Racer Club,4/9/2016,7/9/2016,1000,1,100,1000,100,31200,53992
4250,25,Racer Club,5/5/2016,8/5/2016,1000,1,100,1000,100,60000,36771
64,25,Racer Club,5/9/2016,8/9/2016,1000,1,100,1000,100,12300,149685.76
7550,50,Get Sporty,7/23/2019,10/23/2019,1000,1,100,1000,100,28800,98328
73,11,Wheels of Steel,10/30/2017,1/30/2018,1000,1,100,1000,100,10500,8491.52
58,25,Racer Club,12/11/2016,3/11/2017,1000,1,100,1000,100,2400,272576.39
13,50,Get Sporty,1/3/2017,4/3/2017,1000,1,100,1000,100,-7800,839293.49
51,11,Wheels of Steel,10/2/2016,1/2/2017,1000,1,100,1000,100,30600,104359.82
92,11,Wheels of Steel,6/17/2016,9/17/2016,1000,1,100,1000,100,60000,531453.23
34,50,Get Sporty,4/14/2017,7/14/2017,1000,1,100,1000,100,31200,783448.92
28,50,Get Sporty,12/27/2017,3/27/2018,1000,1,100,1000,100,31200,727246.19
74,50,Get Sporty,10/17/2016,1/17/2017,1000,1,100,1000,100,-11100,387672.01
65,50,Get Sporty,12/30/2016,3/30/2017,1000,1,100,1000,100,-16200,246978.35
2630,11,Wheels of Steel,5/26/2016,8/26/2016,1000,1,100,1000,100,2700,78710
7010,50,Get Sporty,1/1/2017,4/1/2017,1000,1,100,1000,100,7500,85391
4753,25,Racer Club,12/9/2016,3/9/2017,1000,1,100,1000,100,-40200,53992
3733,11,Wheels of Steel,4/22/2016,7/22/2016,1000,1,100,1000,100,-13800,65722
76,21,Wheels That Matter,11/28/2016,2/28/2017,1000,1,100,1000,100,61200,653762.91
2870,11,Wheels of Steel,12/23/2017,3/23/2018,1000,1,100,1000,100,45600,43724
64,45,Beyond Wheels,4/4/2016,7/4/2016,1000,1,100,1000,100,31200,789832.51
36,21,Wheels That Matter,11/18/2017,2/18/2018,1000,1,100,1000,100,31200,17829.91
4,11,Wheels of Steel,6/26/2016,9/26/2016,1000,1,100,1000,100,31200,958146.9
4190,25,Racer Club,12/4/2016,3/4/2017,1000,1,100,1000,100,12300,79492
4753,25,Racer Club,12/25/2016,3/25/2017,1000,1,100,1000,100,-1800,53992
55,11,Wheels of Steel,5/26/2017,8/26/2017,1000,1,100,1000,100,-31200,547178.05
2593,50,Get Sporty,6/30/2017,9/30/2017,1000,1,100,1000,100,-4200,85918
1490,11,Wheels of Steel,4/19/2016,7/19/2016,1000,1,100,1000,100,60000,113288
4190,25,Racer Club,9/2/2017,12/2/2017,1000,1,100,1000,100,28200,79492
15,25,Racer Club,11/26/2016,2/26/2017,1000,1,100,1000,100,-1800,613350.1
61,45,Beyond Wheels,8/25/2017,11/25/2017,1000,1,100,1000,100,23400,603655.48
4393,11,Wheels of Steel,3/1/2016,6/1/2016,1000,1,100,1000,100,60000,25551
21,21,Wheels That Matter,10/29/2016,1/29/2017,1000,1,100,1000,100,-5400,923880.99
52,50,Get Sporty,4/22/2017,7/22/2017,1000,1,100,1000,100,2400,241911.25
373,34,Fun with Colors,6/6/2017,9/6/2017,1000,1,100,1000,100,14400,104465
4130,25,Racer Club,5/4/2017,8/4/2017,1000,1,100,1000,100,4200,41973
2293,50,Get Sporty,6/25/2017,9/25/2017,1000,1,100,1000,100,-7800,26418
6830,50,Get Sporty,1/12/2017,4/12/2017,1000,1,100,1000,100,-300,109480
4153,11,Wheels of Steel,7/28/2016,10/28/2016,1000,1,100,1000,100,-34200,22661
21,50,Get Sporty,11/13/2016,2/13/2017,1000,1,100,1000,100,-14100,966394.54
34,50,Get Sporty,1/9/2017,4/9/2017,1000,1,100,1000,100,-600,783448.92
4190,25,Racer Club,10/9/2016,1/9/2017,1000,1,100,1000,100,-44100,79492
13,25,Racer Club,12/30/2016,3/30/2017,1000,1,100,1000,100,53400,249135.04
4753,25,Racer Club,12/18/2016,3/18/2017,1000,1,100,1000,100,-11100,53992
48,11,Wheels of Steel,12/11/2016,3/11/2017,1000,1,100,1000,100,12300,461062.78
3470,25,Racer Club,10/25/2017,1/25/2018,1000,1,100,1000,100,9900,53924
3553,11,Wheels of Steel,1/16/2017,4/16/2017,1000,1,100,1000,100,2400,19720
89,50,Get Sporty,12/18/2017,3/18/2018,1000,1,100,1000,100,31200,952676.96
49,50,Get Sporty,12/25/2016,3/25/2017,1000,1,100,1000,100,60000,871599.73
1333,50,Get Sporty,8/3/2017,11/3/2017,1000,1,100,1000,100,28200,117793
4250,25,Racer Club,5/22/2016,8/22/2016,1000,1,100,1000,100,31200,36771
11,25,Racer Club,7/23/2017,10/23/2017,1000,1,100,1000,100,69300,575652.13
650,45,Beyond Wheels,1/2/2017,4/2/2017,1000,1,100,1000,100,41700,103343
1573,50,Get Sporty,6/4/2017,9/4/2017,1000,1,100,1000,100,-20400,37791
3050,11,Wheels of Steel,4/9/2016,7/9/2016,1000,1,100,1000,100,31200,82348
6530,50,Get Sporty,11/8/2017,2/8/2018,1000,1,100,1000,100,-300,89845
4190,25,Racer Club,6/23/2017,9/23/2017,1000,1,100,1000,100,-9300,79492
11,50,Get Sporty,6/28/2017,9/28/2017,1000,1,100,1000,100,46800,293582.59
24,50,Get Sporty,2/4/2017,5/4/2017,1000,1,100,1000,100,22500,832533.51
3050,11,Wheels of Steel,7/22/2016,10/22/2016,1000,1,100,1000,100,49200,82348
410,45,Beyond Wheels,4/13/2017,7/13/2017,1000,1,100,1000,100,12600,23086
23,50,Get Sporty,5/24/2017,8/24/2017,1000,1,100,1000,100,-3600,910654.93
6,25,Racer Club,2/4/2017,5/4/2017,1000,1,100,1000,100,31200,946150.51
651,21,Wheels That Matter,7/13/2017,10/13/2017,1000,1,100,1000,100,31200,26112
47,11,Wheels of Steel,11/3/2016,2/3/2017,1000,1,100,1000,100,300,256950.59
6050,50,Get Sporty,12/31/2016,3/31/2017,1000,1,100,1000,100,-10200,76007
4190,25,Racer Club,10/20/2016,1/20/2017,1000,1,100,1000,100,-2400,79492
3553,11,Wheels of Steel,1/10/2019,4/10/2019,1000,1,100,1000,100,189600,19720
7,21,Wheels That Matter,7/6/2016,10/6/2016,1000,1,100,1000,100,30600,112897
4070,25,Racer Club,9/30/2017,12/30/2017,1000,1,100,1000,100,-8100,53992
34,50,Get Sporty,6/23/2017,9/23/2017,1000,1,100,1000,100,63600,509571.88
58,21,Wheels That Matter,10/18/2016,1/18/2017,1000,1,100,1000,100,-21300,494750.48
711,21,Wheels That Matter,12/10/2017,3/10/2018,1000,1,100,1000,100,-15300,96152
1310,11,Wheels of Steel,2/27/2016,5/27/2016,1000,1,100,1000,100,31200,118099
3553,11,Wheels of Steel,5/10/2019,8/10/2019,1000,1,100,1000,100,146400,19720
4250,25,Racer Club,9/26/2017,12/26/2017,1000,1,100,1000,100,-28500,36771
18,50,Get Sporty,11/18/2016,2/18/2017,1000,1,100,1000,100,60000,132805.73
20,50,Get Sporty,10/6/2017,1/6/2018,1000,1,100,1000,100,-13800,837636.93
307,21,Wheels That Matter,2/10/2017,5/10/2017,1000,1,100,1000,100,69300,98073
2293,50,Get Sporty,12/21/2017,3/21/2018,1000,1,100,1000,100,2400,26418
26,50,Get Sporty,7/25/2019,10/25/2019,1000,1,100,1000,100,-64800,759169.54
8210,50,Get Sporty,10/12/2017,1/12/2018,1000,1,100,1000,100,60000,36023
4070,25,Racer Club,12/9/2017,3/9/2018,1000,1,100,1000,100,31200,53992
3770,25,Racer Club,12/15/2017,3/15/2018,1000,1,100,1000,100,3300,42058
52,50,Get Sporty,5/15/2017,8/15/2017,1000,1,100,1000,100,8100,241911.25
1813,50,Get Sporty,11/14/2017,2/14/2018,1000,1,100,1000,100,-31200,24905
79,11,Wheels of Steel,7/29/2017,10/29/2017,1000,1,100,1000,100,5700,875306.87
6470,50,Get Sporty,11/28/2017,2/28/2018,1000,1,100,1000,100,-4200,29954
3950,25,Racer Club,6/8/2017,9/8/2017,1000,1,100,1000,100,-20100,53924
2930,11,Wheels of Steel,3/17/2019,6/17/2019,1000,1,100,1000,100,112800,33541
18,21,Wheels That Matter,7/31/2017,10/31/2017,1000,1,100,1000,100,31200,358085.83
3170,11,Wheels of Steel,10/12/2017,1/12/2018,1000,1,100,1000,100,31200,117878
307,21,Wheels That Matter,1/2/2017,4/2/2017,1000,1,100,1000,100,-22800,98073
4753,25,Racer Club,12/20/2017,3/20/2018,1000,1,100,1000,100,10500,53992
1813,50,Get Sporty,1/1/2016,4/1/2016,1000,1,100,1000,100,45600,24905
1753,50,Get Sporty,12/29/2016,3/29/2017,1000,1,100,1000,100,-600,89845
40,11,Wheels of Steel,2/13/2016,5/13/2016,1000,1,100,1000,100,31200,280795.56
11,50,Get Sporty,9/8/2017,12/8/2017,1000,1,100,1000,100,31200,293582.59
83,21,Wheels That Matter,6/5/2017,9/5/2017,1000,1,100,1000,100,15600,423324.76
1453,50,Get Sporty,6/16/2017,9/16/2017,1000,1,100,1000,100,83100,93568
74,25,Racer Club,1/25/2017,4/25/2017,1000,1,100,1000,100,-4200,18512.64
74,50,Get Sporty,2/19/2017,5/19/2017,1000,1,100,1000,100,-17100,387672.01
74,25,Racer Club,12/7/2017,3/7/2018,1000,1,100,1000,100,12300,18512.64
2570,11,Wheels of Steel,9/9/2017,12/9/2017,1000,1,100,1000,100,300,93891
75,50,Get Sporty,2/16/2016,5/16/2016,1000,1,100,1000,100,31200,647551.85
20,50,Get Sporty,1/1/2017,4/1/2017,1000,1,100,1000,100,23400,837636.93
470,45,Beyond Wheels,2/25/2017,5/25/2017,1000,1,100,1000,100,-4800,17782
28,21,Wheels That Matter,2/15/2017,5/15/2017,1000,1,100,1000,100,-10800,127292.74
4813,25,Racer Club,8/27/2017,11/27/2017,1000,1,100,1000,100,-29400,79492
100,25,Racer Club,12/9/2017,3/9/2018,1000,1,100,1000,100,7800,743829.1
3170,11,Wheels of Steel,5/1/2016,8/1/2016,1000,1,100,1000,100,3300,117878
1,50,Get Sporty,8/30/2017,11/30/2017,1000,1,100,1000,100,24000,5048.65
91,50,Get Sporty,8/14/2017,11/14/2017,1000,1,100,1000,100,31200,254184.69
66,21,Wheels That Matter,10/26/2016,1/26/2017,1000,1,100,1000,100,-24900,464323.77
24,50,Get Sporty,8/1/2019,11/1/2019,1000,1,100,1000,100,-115200,444443.22
64,25,Racer Club,11/24/2017,2/24/2018,1000,1,100,1000,100,31200,149685.76
6590,50,Get Sporty,9/12/2019,12/12/2019,1000,1,100,1000,100,-7200,71451
42,50,Get Sporty,1/5/2017,4/5/2017,1000,1,100,1000,100,-20100,567345.96
1873,50,Get Sporty,9/3/2017,12/3/2017,1000,1,100,1000,100,31200,109480
14,45,Beyond Wheels,8/5/2017,11/5/2017,1000,1,100,1000,100,-31200,330463.48
2030,11,Wheels of Steel,1/29/2016,4/29/2016,1000,1,100,1000,100,18600,65722
100,25,Racer Club,2/22/2017,5/22/2017,1000,1,100,1000,100,-7800,743829.1
8210,50,Get Sporty,1/28/2017,4/28/2017,1000,1,100,1000,100,-19500,36023
7190,50,Get Sporty,4/8/2016,7/8/2016,1000,1,100,1000,100,60000,75854
20,50,Get Sporty,12/18/2016,3/18/2017,1000,1,100,1000,100,-22800,837636.93
10130,105,Hit the track,3/21/2017,6/21/2017,1000,1,100,1000,100,-1800,98175
2713,50,Get Sporty,5/15/2017,8/15/2017,1000,1,100,1000,100,10800,35088
4190,25,Racer Club,10/29/2017,1/29/2018,1000,1,100,1000,100,-5100,79492
14,25,Racer Club,8/2/2017,11/2/2017,1000,1,100,1000,100,2400,900308.5
4033,11,Wheels of Steel,3/31/2019,6/30/2019,1000,1,100,1000,100,133200,43724
4753,25,Racer Club,3/30/2017,6/30/2017,1000,1,100,1000,100,61200,53992
1213,50,Get Sporty,1/18/2017,4/18/2017,1000,1,100,1000,100,6300,73185
1550,11,Wheels of Steel,10/4/2016,1/4/2017,1000,1,100,1000,100,-7800,70839
2473,50,Get Sporty,6/16/2017,9/16/2017,1000,1,100,1000,100,9900,104822
26,34,Fun with Colors,3/20/2017,6/20/2017,1000,1,100,1000,100,5700,373077.59
58,25,Racer Club,10/15/2017,1/15/2018,1000,1,100,1000,100,6000,272576.39
4753,25,Racer Club,8/25/2017,11/25/2017,1000,1,100,1000,100,-7800,53992
1,21,Wheels That Matter,2/15/2017,5/15/2017,1000,1,100,1000,100,60300,194091.32
1333,50,Get Sporty,6/1/2017,9/1/2017,1000,1,100,1000,100,9900,117793
4813,25,Racer Club,6/17/2016,9/17/2016,1000,1,100,1000,100,-7800,79492
64,25,Racer Club,9/18/2017,12/18/2017,1000,1,100,1000,100,61500,149685.76
14,45,Beyond Wheels,5/17/2017,8/17/2017,1000,1,100,1000,100,-24900,330463.48
4093,11,Wheels of Steel,10/10/2016,1/10/2017,1000,1,100,1000,100,53400,33541
2653,50,Get Sporty,11/6/2016,2/6/2017,1000,1,100,1000,100,31200,117351
1993,50,Get Sporty,11/12/2016,2/12/2017,1000,1,100,1000,100,31200,85391
6,50,Get Sporty,10/21/2016,1/21/2017,1000,1,100,1000,100,31200,643068.35
26,11,Wheels of Steel,11/18/2016,2/18/2017,1000,1,100,1000,100,12900,563815.23
4753,25,Racer Club,4/17/2017,7/17/2017,1000,1,100,1000,100,9900,53992
2030,11,Wheels of Steel,6/25/2019,9/25/2019,1000,1,100,1000,100,285600,65722
1813,50,Get Sporty,12/24/2017,3/24/2018,1000,1,100,1000,100,8100,24905
1310,11,Wheels of Steel,12/10/2016,3/10/2017,1000,1,100,1000,100,-3000,118099
3553,11,Wheels of Steel,2/9/2017,5/9/2017,1000,1,100,1000,100,-8100,19720
13,25,Racer Club,7/25/2017,10/25/2017,1000,1,100,1000,100,31200,249135.04
3553,11,Wheels of Steel,12/17/2017,3/17/2018,1000,1,100,1000,100,-9000,19720
64,105,Hit the track,3/28/2017,6/28/2017,1000,1,100,1000,100,31200,815873.93
1873,50,Get Sporty,10/17/2016,1/17/2017,1000,1,100,1000,100,8100,109480
4753,25,Racer Club,9/11/2017,12/11/2017,1000,1,100,1000,100,34800,53992
1453,50,Get Sporty,11/5/2016,2/5/2017,1000,1,100,1000,100,12600,93568
8690,105,Hit the track,6/20/2017,9/20/2017,1000,1,100,1000,100,60000,117657
3170,11,Wheels of Steel,12/8/2016,3/8/2017,1000,1,100,1000,100,34800,117878
7670,50,Get Sporty,7/13/2017,10/13/2017,1000,1,100,1000,100,83100,104822
4190,25,Racer Club,8/19/2017,11/19/2017,1000,1,100,1000,100,-13800,79492
23,50,Get Sporty,4/24/2017,7/24/2017,1000,1,100,1000,100,31200,146824.24
2450,11,Wheels of Steel,11/28/2016,2/28/2017,1000,1,100,1000,100,23400,52836
4070,25,Racer Club,10/28/2016,1/28/2017,1000,1,100,1000,100,18300,53992
7790,50,Get Sporty,5/5/2017,8/5/2017,1000,1,100,1000,100,66900,82229
