age,marital,housing,loan,contact,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,churn,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_professional.course,education_university.degree,poutcome_failure,poutcome_nonexistent,poutcome_success,job_admin.,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed
36,3,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41,1,1,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
40,1,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41,1,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39,3,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
39,3,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,3,2,1,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50,1,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
19,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
40,1,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
35,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
43,0,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21,3,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
27,3,1,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
31,3,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
37,1,1,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
42,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54,1,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
25,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
52,1,2,2,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,3,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
31,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,0,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
37,1,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31,3,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
69,0,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
47,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,3,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
69,0,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34,3,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,3,2,1,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
46,0,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
50,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,1,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39,1,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
33,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
32,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
37,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
52,0,2,1,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
35,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
50,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
34,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,0,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
45,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
27,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
57,1,2,1,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56,0,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
43,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,1,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,3,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
29,3,2,1,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
35,1,2,1,1,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
43,0,2,1,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,3,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
43,1,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
54,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
44,0,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37,1,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,1,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60,1,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
40,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
47,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,0,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,3,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
49,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
56,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1,2,1,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
37,3,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
49,1,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
35,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
41,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
45,0,1,1,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
51,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
37,3,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
60,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
49,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33,1,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
46,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
42,0,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55,1,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
54,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,1,1,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
39,1,1,1,0,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47,1,0,0,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31,3,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
60,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
36,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
39,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
43,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,3,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38,0,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
38,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,1,0,0,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27,3,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
34,1,1,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
35,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,0,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54,1,2,1,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,1,2,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,3,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
38,3,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,1,1,2,0,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
53,1,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
52,1,2,1,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48,0,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
57,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,1,2,1,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
39,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
57,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,1,1,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34,3,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
54,1,2,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
64,1,2,1,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
31,3,1,2,0,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
